omics,layer,node_index,importance,mapped_name,overall_position
SNV,input,137,0.4872293,ADAMTS20,
SNV,input,138,0.36682677,ADAMTS3,
SNV,input,139,0.23288679,ADAMTS4,
SNV,input,140,0.34355915,ADAMTS5,
SNV,input,141,0.27904665,ADAMTS6,
SNV,input,142,0.31985408,ADAMTS7,
SNV,input,143,0.16132559,ADAMTS8,
SNV,input,144,0.34825617,ADAMTS9,
SNV,input,145,0.31344143,ADAMTSL1,
SNV,input,146,0.13452944,ADAMTSL2,
SNV,input,147,0.4200764,ADAMTSL3,
SNV,input,148,0.13387717,ADAMTSL4,
SNV,input,149,0.038610872,ADAMTSL5,
SNV,input,150,0.076992795,ADAP1,
SNV,input,151,0.1755136,ADAR,
SNV,input,152,0.20726319,ADARB1,
SNV,input,153,0.26184767,ADCY1,
SNV,input,154,0.3624985,ADCY2,
SNV,input,155,0.21947698,ADCY3,
SNV,input,156,0.27417925,ADCY4,
SNV,input,157,0.24162728,ADCY5,
SNV,input,158,0.19445941,ADCY6,
SNV,input,159,0.21571055,ADCY7,
SNV,input,160,0.42642847,ADCY8,
SNV,input,161,0.19340992,ADCY9,
SNV,input,162,0.096467115,ADCYAP1,
SNV,input,163,0.33845732,ADCYAP1R1,
SNV,input,164,0.14310268,ADD1,
SNV,input,165,0.17656317,ADD2,
SNV,input,166,0.12444665,ADD3,
SNV,input,167,0.30833003,ADGRE1,
SNV,input,168,0.22036079,ADGRE2,
SNV,input,169,0.33984947,ADGRE3,
SNV,input,170,0.111073285,ADGRE5,
SNV,input,171,0.32590574,ADGRF5,
SNV,input,172,0.17644675,ADGRG3,
SNV,input,173,0.5207031,ADGRV1,
SNV,input,174,0.23194326,ADH1A,
SNV,input,175,0.2731554,ADH1B,
SNV,input,176,0.22894292,ADH1C,
SNV,input,177,0.08171927,ADH4,
SNV,input,178,0.122875,ADH5,
SNV,input,179,0.08171927,ADH6,
SNV,input,180,0.08171928,ADH7,
SNV,input,181,0.13311018,ADIPOQ,
SNV,input,182,0.13948219,ADIPOR1,
SNV,input,183,0.13452944,ADIPOR2,
SNV,input,184,0.07699279,ADK,
SNV,input,185,0.15303612,ADM,
SNV,input,186,0.16996509,ADORA1,
SNV,input,187,0.17392208,ADORA2A,
SNV,input,188,0.23902898,ADRA1A,
SNV,input,189,0.12765113,ADRA1B,
SNV,input,190,0.066999495,ADRA1D,
SNV,input,191,0.10878419,ADRA2A,
SNV,input,192,0.23301664,ADRA2B,
SNV,input,193,0.08171928,ADRA2C,
SNV,input,194,0.14888465,ADRB1,
SNV,input,195,0.12250798,ADRB2,
SNV,input,196,0.05465437,ADRB3,
SNV,input,197,0.33684584,AFDN,
SNV,input,198,0.2409881,AFG3L2,
SNV,input,199,0.09150721,AFMID,
SNV,input,200,0.20240498,AFP,
SNV,input,201,0.19148193,AGA,
SNV,input,202,0.25022393,AGAP2,
SNV,input,203,0.36917853,AGBL2,
SNV,input,204,0.111073285,AGBL4,
SNV,input,205,0.17800178,AGBL5,
SNV,input,206,0.17408465,AGFG1,
SNV,input,207,0.15612042,AGGF1,
SNV,input,208,0.18576956,AGL,
SNV,input,209,0.15612042,AGO1,
SNV,input,210,0.08903639,AGO2,
SNV,input,211,0.20001636,AGO3,
SNV,input,212,0.12591852,AGO4,
SNV,input,213,0.113544114,AGPAT1,
SNV,input,214,0.06947032,AGPAT3,
SNV,input,215,0.08475376,AGPAT4,
SNV,input,216,0.08903639,AGPAT5,
SNV,input,217,0.1517864,AGPS,
SNV,input,218,0.111073285,AGRN,
SNV,input,219,0.16744642,AGT,
SNV,input,220,0.31460404,AGTPBP1,
SNV,input,221,0.4175834,AGTR1,
SNV,input,222,0.2896276,AGTR2,
SNV,input,223,0.1353887,AGTRAP,
SNV,input,224,0.36386386,AHCTF1,
SNV,input,225,0.08171927,AHCYL1,
SNV,input,226,0.18636845,AHI1,
SNV,input,227,0.12060469,AHR,
SNV,input,228,0.23519439,AHRR,
SNV,input,229,0.17822132,AHSG,
SNV,input,230,0.066999495,AIFM2,
SNV,input,231,0.15319218,AIMP1,
SNV,input,232,0.111073285,AIMP2,
SNV,input,233,0.13757889,AJUBA,
SNV,input,234,0.28217426,AK5,
SNV,input,235,0.18991254,AK7,
SNV,input,236,0.16806874,AK8,
SNV,input,237,0.28801638,AK9,
SNV,input,238,0.16673057,AKAP12,
SNV,input,239,0.34428632,AKAP13,
SNV,input,240,0.10878419,AKAP5,
SNV,input,241,0.37795654,AKAP9,
SNV,input,242,0.13311017,AKR1B10,
SNV,input,243,0.23590954,AKR1B15,
SNV,input,244,0.13538872,AKR1C1,
SNV,input,245,0.076992795,AKR1C2,
SNV,input,246,0.042914107,AKR1C3,
SNV,input,247,0.10878416,AKR1C4,
SNV,input,248,0.22170466,AKR1D1,
SNV,input,249,0.111073285,AKR7A2,
SNV,input,250,0.06074568,AKR7L,
SNV,input,251,0.15284465,AKT1,
SNV,input,252,0.08171927,AKT1S1,
SNV,input,253,0.12765113,AKT2,
SNV,input,254,0.10363049,AKT3,
SNV,input,255,0.038610872,ALAS1,
SNV,input,256,0.31465873,ALAS2,
SNV,input,257,0.20087297,ALB,
SNV,input,258,0.3088287,ALCAM,
SNV,input,259,0.20915347,ALDH18A1,
SNV,input,260,0.038610872,ALDH1A1,
SNV,input,261,0.25495654,ALDH1A2,
SNV,input,262,0.076992795,ALDH1A3,
SNV,input,263,0.13948217,ALDH1B1,
SNV,input,264,0.19332752,ALDH1L2,
SNV,input,265,0.13311018,ALDH2,
SNV,input,266,0.05465437,ALDH3B1,
SNV,input,267,0.22830255,ALDH3B2,
SNV,input,268,0.111073285,ALDH5A1,
SNV,input,269,0.23294541,ALDH8A1,
SNV,input,270,0.0883528,ALDOA,
SNV,input,271,0.15440153,ALDOB,
SNV,input,272,0.29372707,ALG10,
SNV,input,273,0.13948217,ALG10B,
SNV,input,274,0.204707,ALG11,
SNV,input,275,0.08171927,ALG12,
SNV,input,276,0.35127088,ALG13,
SNV,input,277,0.24870421,ALG2,
SNV,input,278,0.13311017,ALG3,
SNV,input,279,0.17239617,ALG5,
SNV,input,280,0.111073285,ALG6,
SNV,input,281,0.21384719,ALG8,
SNV,input,282,0.15303612,ALG9,
SNV,input,283,0.26964784,ALK,
SNV,input,284,0.46044186,ALMS1,
SNV,input,285,0.038610872,ALOX12,
SNV,input,286,0.10878416,ALOX12B,
SNV,input,287,0.10363049,ALOX15,
SNV,input,288,0.12942253,ALOX15B,
SNV,input,289,0.13686197,ALOX5,
SNV,input,290,0.038610872,ALOX5AP,
SNV,input,291,0.13242659,ALOXE3,
SNV,input,292,0.1715273,ALPI,
SNV,input,293,0.3761628,ALPK1,
SNV,input,294,0.24746482,ALS2,
SNV,input,295,0.13452944,ALS2CL,
SNV,input,296,0.22531027,ALX3,
SNV,input,297,0.039027482,ALYREF,
SNV,input,298,0.13311017,AMACR,
SNV,input,299,0.31112766,AMBN,
SNV,input,300,0.16174208,AMBP,
SNV,input,301,0.14487408,AMDHD2,
SNV,input,302,0.11549828,AMELX,
SNV,input,303,0.3457803,AMER1,
SNV,input,304,0.19817284,AMHR2,
SNV,input,305,0.10878419,AMN,
SNV,input,306,0.22854786,AMOT,
SNV,input,307,0.15869257,AMOTL1,
SNV,input,308,0.17093419,AMOTL2,
SNV,input,309,0.1806421,AMPD1,
SNV,input,310,0.16959378,AMPD2,
SNV,input,311,0.24805148,AMPD3,
SNV,input,312,0.23631287,AMTN,
SNV,input,313,0.21633174,AMY2A,
SNV,input,314,0.27640277,AMY2B,
SNV,input,315,0.25519362,ANAPC1,
SNV,input,316,0.18227115,ANAPC13,
SNV,input,317,0.08171928,ANAPC15,
SNV,input,318,0.09150721,ANAPC2,
SNV,input,319,0.11763214,ANAPC4,
SNV,input,320,0.28391308,ANAPC5,
SNV,input,321,0.07699279,ANAPC7,
SNV,input,322,0.076992795,ANG,
SNV,input,323,0.15455309,ANGPT1,
SNV,input,324,0.17066076,ANGPT2,
SNV,input,325,0.26840517,ANGPT4,
SNV,input,326,0.14046896,ANGPTL4,
SNV,input,327,0.07699279,ANGPTL8,
SNV,input,328,0.3481029,ANK1,
SNV,input,329,0.5242598,ANK2,
SNV,input,330,0.40360296,ANK3,
SNV,input,331,0.15383619,ANKFY1,
SNV,input,332,0.11894706,ANKH,
SNV,input,333,0.25539958,ANKLE2,
SNV,input,334,0.042914107,ANKRD1,
SNV,input,335,0.3247139,ANKRD26,
SNV,input,336,0.2671529,ANKRD27,
SNV,input,337,0.038610872,ANKRD28,
SNV,input,338,0.14066887,ANLN,
SNV,input,339,0.3160368,ANO1,
SNV,input,340,0.16302437,ANO10,
SNV,input,341,0.15855424,ANO2,
SNV,input,342,0.357216,ANO3,
SNV,input,343,0.4183132,ANO4,
SNV,input,344,0.39301413,ANO5,
SNV,input,345,0.1587797,ANO6,
SNV,input,346,0.08903639,ANO7,
SNV,input,347,0.17337209,ANO8,
SNV,input,348,0.12860173,ANO9,
SNV,input,349,0.20493402,ANPEP,
SNV,input,350,0.15290833,ANTXR2,
SNV,input,351,0.08475377,ANXA1,
SNV,input,352,0.038610872,ANXA2,
SNV,input,353,0.12444665,ANXA5,
SNV,input,354,0.13593842,ANXA6,
SNV,input,355,0.2656451,AOC1,
SNV,input,356,0.238194,AP1B1,
SNV,input,357,0.14875951,AP1G1,
SNV,input,358,0.10878418,AP1M1,
SNV,input,359,0.09646711,AP1M2,
SNV,input,360,0.15794864,AP1S1,
SNV,input,361,0.16731559,AP1S3,
SNV,input,362,0.13757889,AP2A1,
SNV,input,363,0.076992795,AP2A2,
SNV,input,364,0.22152805,AP2B1,
SNV,input,365,0.111490056,AP2M1,
SNV,input,366,0.24211498,AP3B1,
SNV,input,367,0.076992795,AP3S1,
SNV,input,368,0.09575117,AP4B1,
SNV,input,369,0.10363049,AP4E1,
SNV,input,370,0.1879084,AP4M1,
SNV,input,371,0.07699279,AP4S1,
SNV,input,372,0.21276826,APAF1,
SNV,input,373,0.23694779,APBA1,
SNV,input,374,0.32588357,APBA2,
SNV,input,375,0.14875951,APBB1,
SNV,input,376,0.29781902,APBB1IP,
SNV,input,377,0.38255706,APC,
SNV,input,378,0.20328836,APCS,
SNV,input,379,0.066999495,APEH,
SNV,input,380,0.038610872,APEX1,
SNV,input,381,0.24786563,APH1A,
SNV,input,382,0.07699279,APH1B,
SNV,input,383,0.038610872,APIP,
SNV,input,384,0.076992795,APLN,
SNV,input,385,0.36845085,APLNR,
SNV,input,386,0.08903639,APLP2,
SNV,input,387,0.05465437,APOA1,
SNV,input,388,0.26909328,APOA4,
SNV,input,389,0.24360171,APOA5,
SNV,input,390,0.6064216,APOB,
SNV,input,391,0.25956067,APOBEC1,
SNV,input,392,0.076992795,APOBEC2,
SNV,input,393,0.13686197,APOBEC3B,
SNV,input,394,0.038610872,APOBEC3C,
SNV,input,395,0.11549828,APOBEC3G,
SNV,input,396,0.08171927,APOBEC3H,
SNV,input,397,0.08171927,APOBEC4,
SNV,input,398,0.16724162,APOBR,
SNV,input,399,0.08171928,APOC2,
SNV,input,400,0.15978326,APOC3,
SNV,input,401,0.038610872,APOD,
SNV,input,402,0.15396,APOF,
SNV,input,403,0.17157197,APOH,
SNV,input,404,0.10878419,APOL1,
SNV,input,405,0.08171927,APOOL,
SNV,input,406,0.16061804,APP,
SNV,input,407,0.038610872,APRT,
SNV,input,408,0.10878419,AQP1,
SNV,input,409,0.20488258,AQP10,
SNV,input,410,0.1324266,AQP11,
SNV,input,411,0.12250798,AQP12A,
SNV,input,412,0.09860098,AQP3,
SNV,input,413,0.17666073,AQP4,
SNV,input,414,0.19342779,AQP5,
SNV,input,415,0.111073285,AQP6,
SNV,input,416,0.07699279,AQP7,
SNV,input,417,0.17152728,AQP8,
SNV,input,418,0.15455309,AQP9,
SNV,input,419,0.21030422,AQR,
SNV,input,420,0.18831295,AR,
SNV,input,421,0.15455309,ARAF,
SNV,input,422,0.13757889,ARAP1,
SNV,input,423,0.25386703,ARAP2,
SNV,input,424,0.2039147,ARAP3,
SNV,input,425,0.18805753,ARC,
SNV,input,426,0.038610872,ARCN1,
SNV,input,427,0.096467115,AREG,
SNV,input,428,0.2393294,AREL1,
SNV,input,429,0.32240993,ARF1,
SNV,input,430,0.11549828,ARF5,
SNV,input,431,0.111073285,ARFGAP1,
SNV,input,432,0.1535606,ARFGAP2,
SNV,input,433,0.15446348,ARFGAP3,
SNV,input,434,0.2608663,ARFGEF2,
SNV,input,435,0.113544114,ARFRP1,
SNV,input,436,0.11763214,ARG1,
SNV,input,437,0.10878416,ARHGAP1,
SNV,input,438,0.21645033,ARHGAP10,
SNV,input,439,0.27115926,ARHGAP11A,
SNV,input,440,0.038610872,ARHGAP11B,
SNV,input,441,0.21747366,ARHGAP12,
SNV,input,442,0.21286514,ARHGAP15,
SNV,input,443,0.2618653,ARHGAP17,
SNV,input,444,0.17157197,ARHGAP18,
SNV,input,445,0.17816888,ARHGAP19,
SNV,input,446,0.25600582,ARHGAP20,
SNV,input,447,0.3091012,ARHGAP21,
SNV,input,448,0.18118419,ARHGAP22,
SNV,input,449,0.14310268,ARHGAP24,
SNV,input,450,0.21755035,ARHGAP25,
SNV,input,451,0.19103576,ARHGAP26,
SNV,input,452,0.110389695,ARHGAP27,
SNV,input,453,0.13757889,ARHGAP28,
SNV,input,454,0.24735637,ARHGAP29,
SNV,input,455,0.3130444,ARHGAP30,
SNV,input,456,0.337233,ARHGAP31,
SNV,input,457,0.30332765,ARHGAP32,
SNV,input,458,0.3104294,ARHGAP33,
SNV,input,459,0.4300158,ARHGAP35,
SNV,input,460,0.21757457,ARHGAP39,
SNV,input,461,0.16687874,ARHGAP4,
SNV,input,462,0.15734644,ARHGAP44,
SNV,input,463,0.26815706,ARHGAP5,
SNV,input,464,0.28033477,ARHGAP6,
SNV,input,465,0.28718948,ARHGAP9,
SNV,input,466,0.08171927,ARHGDIA,
SNV,input,467,0.11763214,ARHGDIB,
SNV,input,468,0.15383619,ARHGEF1,
SNV,input,469,0.17508829,ARHGEF10,
SNV,input,470,0.19460128,ARHGEF10L,
SNV,input,471,0.23338066,ARHGEF11,
SNV,input,472,0.26829374,ARHGEF12,
SNV,input,473,0.13765997,ARHGEF15,
SNV,input,474,0.18407178,ARHGEF16,
SNV,input,475,0.23497218,ARHGEF17,
SNV,input,476,0.2211136,ARHGEF18,
SNV,input,477,0.09049825,ARHGEF19,
SNV,input,478,0.27199543,ARHGEF2,
SNV,input,479,0.15368657,ARHGEF25,
SNV,input,480,0.25525165,ARHGEF26,
SNV,input,481,0.13285314,ARHGEF28,
SNV,input,482,0.07699279,ARHGEF3,
SNV,input,483,0.18687847,ARHGEF35,
SNV,input,484,0.13311018,ARHGEF37,
SNV,input,485,0.08903639,ARHGEF38,
SNV,input,486,0.10878418,ARHGEF39,
SNV,input,487,0.1820925,ARHGEF4,
SNV,input,488,0.21150865,ARHGEF40,
SNV,input,489,0.17624831,ARHGEF5,
SNV,input,490,0.23911071,ARHGEF6,
SNV,input,491,0.20110935,ARHGEF7,
SNV,input,492,0.19159742,ARHGEF9,
SNV,input,493,0.42826596,ARID1A,
SNV,input,494,0.4357542,ARID1B,
SNV,input,495,0.36006722,ARID2,
SNV,input,496,0.076992795,ARID3A,
SNV,input,497,0.24892049,ARID4A,
SNV,input,498,0.15422179,ARID4B,
SNV,input,499,0.11433985,ARIH1,
SNV,input,500,0.11549828,ARIH2,
SNV,input,501,0.07699279,ARL1,
SNV,input,502,0.10878416,ARL13B,
SNV,input,503,0.0769928,ARL2BP,
SNV,input,504,0.21743578,ARMC8,
SNV,input,505,0.08171927,ARMCX3,
SNV,input,506,0.08903639,ARNT,
SNV,input,507,0.13757889,ARNT2,
SNV,input,508,0.18496412,ARNTL,
SNV,input,509,0.108323805,ARNTL2,
SNV,input,510,0.11579132,ARPC2,
SNV,input,511,0.13452944,ARPC3,
SNV,input,512,0.038610872,ARPC5,
SNV,input,513,0.24961883,ARRB1,
SNV,input,514,0.111073285,ARRB2,
SNV,input,515,0.14120828,ARSA,
SNV,input,516,0.11763214,ARSB,
SNV,input,517,0.10878418,ARSD,
SNV,input,518,0.2562098,ARSF,
SNV,input,519,0.15978326,ARSG,
SNV,input,520,0.17793879,ARSH,
SNV,input,521,0.11549828,ARSI,
SNV,input,522,0.21437989,ARSJ,
SNV,input,523,0.11988778,ARSK,
SNV,input,524,0.1324266,ARSL,
SNV,input,525,0.05465437,ARV1,
SNV,input,526,0.13407606,AS3MT,
SNV,input,527,0.066999495,ASAH1,
SNV,input,528,0.23194951,ASAH2,
SNV,input,529,0.24458079,ASAP1,
SNV,input,530,0.15878803,ASB1,
SNV,input,531,0.07699279,ASB10,
SNV,input,532,0.15440151,ASB11,
SNV,input,533,0.25630358,ASB12,
SNV,input,534,0.111073285,ASB13,
SNV,input,535,0.038610872,ASB14,
SNV,input,536,0.12591852,ASB15,
SNV,input,537,0.115791336,ASB16,
SNV,input,538,0.22695865,ASB17,
SNV,input,539,0.13311017,ASB18,
SNV,input,540,0.11988779,ASB2,
SNV,input,541,0.15297344,ASB3,
SNV,input,542,0.17682798,ASB4,
SNV,input,543,0.3111328,ASB5,
SNV,input,544,0.07699279,ASB6,
SNV,input,545,0.13311017,ASB7,
SNV,input,546,0.066999495,ASB8,
SNV,input,547,0.28748354,ASB9,
SNV,input,548,0.066999495,ASCC1,
SNV,input,549,0.20060368,ASCC2,
SNV,input,550,0.34223756,ASCC3,
SNV,input,551,0.211481,ASCL1,
SNV,input,552,0.44387877,ASH1L,
SNV,input,553,0.19889033,ASH2L,
SNV,input,554,0.1383536,ASL,
SNV,input,555,0.31272647,ASMT,
SNV,input,556,0.18564989,ASNS,
SNV,input,557,0.08171927,ASPA,
SNV,input,558,0.038610872,ASPG,
SNV,input,559,0.19241673,ASPH,
SNV,input,560,0.1353887,ASPN,
SNV,input,561,0.05465437,ASPSCR1,
SNV,input,562,0.19178882,ASS1,
SNV,input,563,0.35918134,ASXL1,
SNV,input,564,0.2803679,ASXL2,
SNV,input,565,0.05465437,ATAD1,
SNV,input,566,0.3889756,ATAD2,
SNV,input,567,0.07699279,ATAD3B,
SNV,input,568,0.27517685,ATF2,
SNV,input,569,0.08171927,ATF3,
SNV,input,570,0.11763214,ATF4,
SNV,input,571,0.18174537,ATF6,
SNV,input,572,0.30809796,ATF7IP,
SNV,input,573,0.5432027,ATG14,
SNV,input,574,0.05465437,ATG5,
SNV,input,575,0.22530942,ATG7,
SNV,input,576,0.12250798,ATG9A,
SNV,input,577,0.20809722,ATIC,
SNV,input,578,0.4523033,ATM,
SNV,input,579,0.24593265,ATN1,
SNV,input,580,0.4162548,ATP10B,
SNV,input,581,0.36807892,ATP10D,
SNV,input,582,0.24865244,ATP11A,
SNV,input,583,0.27292332,ATP11B,
SNV,input,584,0.24365942,ATP11C,
SNV,input,585,0.23625374,ATP12A,
SNV,input,586,0.2668708,ATP13A1,
SNV,input,587,0.26977435,ATP13A2,
SNV,input,588,0.2747129,ATP13A4,
SNV,input,589,0.33425277,ATP13A5,
SNV,input,590,0.038610872,ATP1A1,
SNV,input,591,0.42805848,ATP1A2,
SNV,input,592,0.24738364,ATP1A3,
SNV,input,593,0.28386626,ATP1A4,
SNV,input,594,0.15855423,ATP1B1,
SNV,input,595,0.20629416,ATP1B2,
SNV,input,596,0.18627502,ATP1B3,
SNV,input,597,0.21745329,ATP2A1,
SNV,input,598,0.2143391,ATP2A2,
SNV,input,599,0.18975234,ATP2A3,
SNV,input,600,0.28698334,ATP2B1,
SNV,input,601,0.30955988,ATP2B2,
SNV,input,602,0.22423695,ATP2B3,
SNV,input,603,0.16138282,ATP2B4,
SNV,input,604,0.23630305,ATP2C1,
SNV,input,605,0.15645638,ATP2C2,
SNV,input,606,0.32813776,ATP4A,
SNV,input,607,0.2393294,ATP4B,
SNV,input,608,0.17081037,ATP5F1A,
SNV,input,609,0.18174537,ATP5F1B,
SNV,input,610,0.13311017,ATP5F1C,
SNV,input,611,0.08903639,ATP5MC2,
SNV,input,612,0.076992795,ATP5MC3,
SNV,input,613,0.10878419,ATP5MF,
SNV,input,614,0.038610872,ATP5MG,
SNV,input,615,0.204707,ATP5PD,
SNV,input,616,0.08171927,ATP5PF,
SNV,input,617,0.111073285,ATP6AP1,
SNV,input,618,0.15446348,ATP6AP2,
SNV,input,619,0.15286458,ATP6V0A1,
SNV,input,620,0.2682915,ATP6V0A2,
SNV,input,621,0.21778542,ATP6V0A4,
SNV,input,622,0.15303612,ATP6V0B,
SNV,input,623,0.038610872,ATP6V0C,
SNV,input,624,0.20240496,ATP6V0D2,
SNV,input,625,0.076992795,ATP6V0E2,
SNV,input,626,0.33439323,ATP6V1A,
SNV,input,627,0.22544825,ATP6V1B1,
SNV,input,628,0.13311018,ATP6V1B2,
SNV,input,629,0.09501541,ATP6V1C1,
SNV,input,630,0.111073285,ATP6V1C2,
SNV,input,631,0.11579132,ATP6V1D,
SNV,input,632,0.06074568,ATP6V1E1,
SNV,input,633,0.038610872,ATP6V1E2,
SNV,input,634,0.038610872,ATP6V1G1,
SNV,input,635,0.18578559,ATP6V1G3,
SNV,input,636,0.6303956,ATP6V1H,
SNV,input,637,0.27182043,ATP7A,
SNV,input,638,0.1879084,ATP7B,
SNV,input,639,0.357948,ATP8A1,
SNV,input,640,0.398999,ATP8A2,
SNV,input,641,0.14066887,ATP8B1,
SNV,input,642,0.27907866,ATP8B2,
SNV,input,643,0.17337209,ATP8B3,
SNV,input,644,0.36598694,ATP8B4,
SNV,input,645,0.24183078,ATP9A,
SNV,input,646,0.22372018,ATP9B,
SNV,input,647,0.25933293,ATR,
SNV,input,648,0.13311017,ATRIP,
SNV,input,649,0.37723166,ATRX,
SNV,input,650,0.13948217,ATXN3,
SNV,input,651,0.18537727,ATXN3L,
SNV,input,652,0.25555995,ATXN7,
SNV,input,653,0.17513202,ATXN7L3,
SNV,input,654,0.076992795,AURKA,
SNV,input,655,0.19915637,AUTS2,
SNV,input,656,0.09646711,AVEN,
