omics,layer,node_index,importance,mapped_name,overall_position
SNV,input,68,0.12684953,ACOT7,
SNV,input,69,0.20021275,ACOT8,
SNV,input,70,0.04007186,ACOT9,
SNV,input,71,0.2355663,ACOX1,
SNV,input,72,0.16550645,ACOX2,
SNV,input,73,0.1957357,ACOX3,
SNV,input,74,0.13532484,ACOXL,
SNV,input,75,0.1846944,ACP3,
SNV,input,76,0.21110135,ACP6,
SNV,input,77,0.05672243,ACSBG2,
SNV,input,78,0.12977332,ACSF2,
SNV,input,79,0.15600887,ACSF3,
SNV,input,80,0.13657379,ACSL1,
SNV,input,81,0.14227203,ACSL3,
SNV,input,82,0.14904483,ACSL5,
SNV,input,83,0.28149047,ACSL6,
SNV,input,84,0.34091344,ACSM2A,
SNV,input,85,0.3818022,ACSM2B,
SNV,input,86,0.26153168,ACSM3,
SNV,input,87,0.28810292,ACSM4,
SNV,input,88,0.25102094,ACSM5,
SNV,input,89,0.2134896,ACSM6,
SNV,input,90,0.12711439,ACSS2,
SNV,input,91,0.4422769,ACSS3,
SNV,input,92,0.20225126,ACTB,
SNV,input,93,0.3534978,ACTC1,
SNV,input,94,0.18482083,ACTG1,
SNV,input,95,0.2697879,ACTG2,
SNV,input,96,0.12986338,ACTL6A,
SNV,input,97,0.21202824,ACTL6B,
SNV,input,98,0.15456666,ACTN1,
SNV,input,99,0.3014259,ACTN2,
SNV,input,100,0.14125946,ACTN3,
SNV,input,101,0.27599943,ACTN4,
SNV,input,102,0.1861512,ACTR10,
SNV,input,103,0.08998483,ACTR1A,
SNV,input,104,0.09819211,ACTR1B,
SNV,input,105,0.05672243,ACTR2,
SNV,input,106,0.16712911,ACTR3,
SNV,input,107,0.15922236,ACTR5,
SNV,input,108,0.1624926,ACTR8,
SNV,input,109,0.22272809,ACVR1C,
SNV,input,110,0.15380612,ACVR2A,
SNV,input,111,0.05672243,ACVR2B,
SNV,input,112,0.21440887,ACVRL1,
SNV,input,113,0.13657379,ACY3,
SNV,input,114,0.09981437,ADAL,
SNV,input,115,0.24334183,ADAM10,
SNV,input,116,0.1643869,ADAM15,
SNV,input,117,0.11191778,ADAM17,
SNV,input,118,0.3102921,ADAM19,
SNV,input,119,0.19936295,ADAM20,
SNV,input,120,0.29806593,ADAM21,
SNV,input,121,0.3454703,ADAM22,
SNV,input,122,0.31927857,ADAM23,
SNV,input,123,0.1421093,ADAM30,
SNV,input,124,0.2168807,ADAM33,
SNV,input,125,0.04007186,ADAM8,
SNV,input,126,0.25537148,ADAM9,
SNV,input,127,0.26696745,ADAMTS10,
SNV,input,128,0.6535241,ADAMTS12,
SNV,input,129,0.21852796,ADAMTS13,
SNV,input,130,0.17831537,ADAMTS14,
SNV,input,131,0.21306735,ADAMTS15,
SNV,input,132,0.5381695,ADAMTS16,
SNV,input,133,0.22720267,ADAMTS17,
SNV,input,134,0.37201303,ADAMTS18,
SNV,input,135,0.40859884,ADAMTS19,
SNV,input,136,0.30547377,ADAMTS2,
SNV,input,137,0.51841897,ADAMTS20,
SNV,input,138,0.3877086,ADAMTS3,
SNV,input,139,0.23771101,ADAMTS4,
SNV,input,140,0.3097125,ADAMTS5,
SNV,input,141,0.33465865,ADAMTS6,
SNV,input,142,0.31790188,ADAMTS7,
SNV,input,143,0.16032197,ADAMTS8,
SNV,input,144,0.37510172,ADAMTS9,
SNV,input,145,0.28994218,ADAMTSL1,
SNV,input,146,0.17470334,ADAMTSL2,
SNV,input,147,0.44372198,ADAMTSL3,
SNV,input,148,0.16326185,ADAMTSL4,
SNV,input,149,0.04007186,ADAMTSL5,
SNV,input,150,0.08998483,ADAP1,
SNV,input,151,0.19346943,ADAR,
SNV,input,152,0.14692387,ADARB1,
SNV,input,153,0.27390295,ADCY1,
SNV,input,154,0.42596734,ADCY2,
SNV,input,155,0.2479421,ADCY3,
SNV,input,156,0.25133628,ADCY4,
SNV,input,157,0.27728358,ADCY5,
SNV,input,158,0.21022278,ADCY6,
SNV,input,159,0.27054617,ADCY7,
SNV,input,160,0.46426892,ADCY8,
SNV,input,161,0.2329581,ADCY9,
SNV,input,162,0.10511472,ADCYAP1,
SNV,input,163,0.34606048,ADCYAP1R1,
SNV,input,164,0.18068705,ADD1,
SNV,input,165,0.21111499,ADD2,
SNV,input,166,0.15060326,ADD3,
SNV,input,167,0.3410156,ADGRE1,
SNV,input,168,0.2675537,ADGRE2,
SNV,input,169,0.29399875,ADGRE3,
SNV,input,170,0.12684953,ADGRE5,
SNV,input,171,0.38435355,ADGRF5,
SNV,input,172,0.20059292,ADGRG3,
SNV,input,173,0.5485881,ADGRV1,
SNV,input,174,0.13126019,ADH1A,
SNV,input,175,0.23631056,ADH1B,
SNV,input,176,0.19948474,ADH1C,
SNV,input,177,0.091918424,ADH4,
SNV,input,178,0.12650286,ADH5,
SNV,input,179,0.091918424,ADH6,
SNV,input,180,0.0919184,ADH7,
SNV,input,181,0.15550695,ADIPOQ,
SNV,input,182,0.2049979,ADIPOR1,
SNV,input,183,0.15461206,ADIPOR2,
SNV,input,184,0.08998483,ADK,
SNV,input,185,0.08998481,ADM,
SNV,input,186,0.11191778,ADORA1,
SNV,input,187,0.15889165,ADORA2A,
SNV,input,188,0.20557286,ADRA1A,
SNV,input,189,0.16535357,ADRA1B,
SNV,input,190,0.0695347,ADRA1D,
SNV,input,191,0.1271144,ADRA2A,
SNV,input,192,0.19907896,ADRA2B,
SNV,input,193,0.103947505,ADRA2C,
SNV,input,194,0.15860437,ADRB1,
SNV,input,195,0.16164447,ADRB2,
SNV,input,196,0.05672243,ADRB3,
SNV,input,197,0.34247312,AFDN,
SNV,input,198,0.19235681,AFG3L2,
SNV,input,199,0.09981437,AFMID,
SNV,input,200,0.25811687,AFP,
SNV,input,201,0.24172625,AGA,
SNV,input,202,0.2796999,AGAP2,
SNV,input,203,0.3073474,AGBL2,
SNV,input,204,0.18891913,AGBL4,
SNV,input,205,0.18081255,AGBL5,
SNV,input,206,0.17110842,AGFG1,
SNV,input,207,0.18089063,AGGF1,
SNV,input,208,0.20318168,AGL,
SNV,input,209,0.1788557,AGO1,
SNV,input,210,0.09819211,AGO2,
SNV,input,211,0.219498,AGO3,
SNV,input,212,0.13947673,AGO4,
SNV,input,213,0.12837371,AGPAT1,
SNV,input,214,0.07115695,AGPAT3,
SNV,input,215,0.17009515,AGPAT4,
SNV,input,216,0.09819211,AGPAT5,
SNV,input,217,0.15152721,AGPS,
SNV,input,218,0.14765538,AGRN,
SNV,input,219,0.17280246,AGT,
SNV,input,220,0.26815793,AGTPBP1,
SNV,input,221,0.23137039,AGTR1,
SNV,input,222,0.27621335,AGTR2,
SNV,input,223,0.18338045,AGTRAP,
SNV,input,224,0.3825385,AHCTF1,
SNV,input,225,0.091918424,AHCYL1,
SNV,input,226,0.22913432,AHI1,
SNV,input,227,0.13408276,AHR,
SNV,input,228,0.281091,AHRR,
SNV,input,229,0.20765755,AHSG,
SNV,input,230,0.0695347,AIFM2,
SNV,input,231,0.19638515,AIMP1,
SNV,input,232,0.12684953,AIMP2,
SNV,input,233,0.19141404,AJUBA,
SNV,input,234,0.3231579,AK5,
SNV,input,235,0.21895078,AK7,
SNV,input,236,0.19153766,AK8,
SNV,input,237,0.3477472,AK9,
SNV,input,238,0.18617825,AKAP12,
SNV,input,239,0.40027812,AKAP13,
SNV,input,240,0.16670012,AKAP5,
SNV,input,241,0.38122964,AKAP9,
SNV,input,242,0.22624078,AKR1B10,
SNV,input,243,0.14463417,AKR1B15,
SNV,input,244,0.16249262,AKR1C1,
SNV,input,245,0.08998483,AKR1C2,
SNV,input,246,0.0429141,AKR1C3,
SNV,input,247,0.14957094,AKR1C4,
SNV,input,248,0.19722934,AKR1D1,
SNV,input,249,0.12684953,AKR7A2,
SNV,input,250,0.060745668,AKR7L,
SNV,input,251,0.17931533,AKT1,
SNV,input,252,0.091918424,AKT1S1,
SNV,input,253,0.1399252,AKT2,
SNV,input,254,0.08993528,AKT3,
SNV,input,255,0.04007186,ALAS1,
SNV,input,256,0.3031328,ALAS2,
SNV,input,257,0.20809875,ALB,
SNV,input,258,0.20234153,ALCAM,
SNV,input,259,0.26589954,ALDH18A1,
SNV,input,260,0.04007186,ALDH1A1,
SNV,input,261,0.2657796,ALDH1A2,
SNV,input,262,0.08998483,ALDH1A3,
SNV,input,263,0.15739857,ALDH1B1,
SNV,input,264,0.21961579,ALDH1L2,
SNV,input,265,0.19048479,ALDH2,
SNV,input,266,0.05672243,ALDH3B1,
SNV,input,267,0.20755668,ALDH3B2,
SNV,input,268,0.12684953,ALDH5A1,
SNV,input,269,0.20244503,ALDH8A1,
SNV,input,270,0.09820491,ALDOA,
SNV,input,271,0.2215113,ALDOB,
SNV,input,272,0.13408276,ALG10,
SNV,input,273,0.13532484,ALG10B,
SNV,input,274,0.19263029,ALG11,
SNV,input,275,0.091918424,ALG12,
SNV,input,276,0.3976749,ALG13,
SNV,input,277,0.24200983,ALG2,
SNV,input,278,0.15550695,ALG3,
SNV,input,279,0.17931533,ALG5,
SNV,input,280,0.12684953,ALG6,
SNV,input,281,0.22060911,ALG8,
SNV,input,282,0.08998481,ALG9,
SNV,input,283,0.2795658,ALK,
SNV,input,284,0.49713928,ALMS1,
SNV,input,285,0.04007186,ALOX12,
SNV,input,286,0.1271144,ALOX12B,
SNV,input,287,0.13479428,ALOX15,
SNV,input,288,0.15451376,ALOX15B,
SNV,input,289,0.16349521,ALOX5,
SNV,input,290,0.04007186,ALOX5AP,
SNV,input,291,0.1834812,ALOXE3,
SNV,input,292,0.22237776,ALPI,
SNV,input,293,0.293274,ALPK1,
SNV,input,294,0.27020887,ALS2,
SNV,input,295,0.15461206,ALS2CL,
SNV,input,296,0.20406401,ALX3,
SNV,input,297,0.041041855,ALYREF,
SNV,input,298,0.17879143,AMACR,
SNV,input,299,0.31380042,AMBN,
SNV,input,300,0.15845612,AMBP,
SNV,input,301,0.19309399,AMDHD2,
SNV,input,302,0.16433333,AMELX,
SNV,input,303,0.29920614,AMER1,
SNV,input,304,0.18169695,AMHR2,
SNV,input,305,0.12711439,AMN,
SNV,input,306,0.2820212,AMOT,
SNV,input,307,0.138798,AMOTL1,
SNV,input,308,0.18945684,AMOTL2,
SNV,input,309,0.20334902,AMPD1,
SNV,input,310,0.15017176,AMPD2,
SNV,input,311,0.25090218,AMPD3,
SNV,input,312,0.21444483,AMTN,
SNV,input,313,0.20539522,AMY2A,
SNV,input,314,0.31978893,AMY2B,
SNV,input,315,0.2657347,ANAPC1,
SNV,input,316,0.20945661,ANAPC13,
SNV,input,317,0.0919184,ANAPC15,
SNV,input,318,0.09981437,ANAPC2,
SNV,input,319,0.13126019,ANAPC4,
SNV,input,320,0.21294193,ANAPC5,
SNV,input,321,0.08998482,ANAPC7,
SNV,input,322,0.08998483,ANG,
SNV,input,323,0.19613442,ANGPT1,
SNV,input,324,0.24914972,ANGPT2,
SNV,input,325,0.31120875,ANGPT4,
SNV,input,326,0.16496795,ANGPTL4,
SNV,input,327,0.08998483,ANGPTL8,
SNV,input,328,0.38682693,ANK1,
SNV,input,329,0.56740206,ANK2,
SNV,input,330,0.40028477,ANK3,
SNV,input,331,0.178139,ANKFY1,
SNV,input,332,0.121514335,ANKH,
SNV,input,333,0.2953265,ANKLE2,
SNV,input,334,0.0429141,ANKRD1,
SNV,input,335,0.33775696,ANKRD26,
SNV,input,336,0.22216283,ANKRD27,
SNV,input,337,0.04007186,ANKRD28,
SNV,input,338,0.19226664,ANLN,
SNV,input,339,0.2785061,ANO1,
SNV,input,340,0.1643869,ANO10,
SNV,input,341,0.18541482,ANO2,
SNV,input,342,0.3312641,ANO3,
SNV,input,343,0.40749052,ANO4,
SNV,input,344,0.43312478,ANO5,
SNV,input,345,0.1807865,ANO6,
SNV,input,346,0.09819211,ANO7,
SNV,input,347,0.19920972,ANO8,
SNV,input,348,0.091918424,ANO9,
SNV,input,349,0.25593975,ANPEP,
SNV,input,350,0.17961895,ANTXR2,
SNV,input,351,0.09391674,ANXA1,
SNV,input,352,0.04007186,ANXA2,
SNV,input,353,0.15139809,ANXA5,
SNV,input,354,0.1065115,ANXA6,
SNV,input,355,0.30093095,AOC1,
SNV,input,356,0.17823026,AP1B1,
SNV,input,357,0.1643869,AP1G1,
SNV,input,358,0.12711439,AP1M1,
SNV,input,359,0.10511472,AP1M2,
SNV,input,360,0.12684953,AP1S1,
SNV,input,361,0.15461206,AP1S3,
SNV,input,362,0.18685058,AP2A1,
SNV,input,363,0.08998483,AP2A2,
SNV,input,364,0.1654743,AP2B1,
SNV,input,365,0.09191842,AP2M1,
SNV,input,366,0.2313391,AP3B1,
SNV,input,367,0.08998484,AP3S1,
SNV,input,368,0.1050693,AP4B1,
SNV,input,369,0.11804621,AP4E1,
SNV,input,370,0.17823027,AP4M1,
SNV,input,371,0.08998483,AP4S1,
SNV,input,372,0.2993225,APAF1,
SNV,input,373,0.26874727,APBA1,
SNV,input,374,0.35913843,APBA2,
SNV,input,375,0.18958952,APBB1,
SNV,input,376,0.35178155,APBB1IP,
SNV,input,377,0.3336919,APC,
SNV,input,378,0.29934216,APCS,
SNV,input,379,0.0695347,APEH,
SNV,input,380,0.04007186,APEX1,
SNV,input,381,0.19078077,APH1A,
SNV,input,382,0.11516648,APH1B,
SNV,input,383,0.04007186,APIP,
SNV,input,384,0.08998482,APLN,
SNV,input,385,0.3831032,APLNR,
SNV,input,386,0.09819211,APLP2,
SNV,input,387,0.05672243,APOA1,
SNV,input,388,0.24382852,APOA4,
SNV,input,389,0.17459133,APOA5,
SNV,input,390,0.59747225,APOB,
SNV,input,391,0.22272809,APOBEC1,
SNV,input,392,0.08998483,APOBEC2,
SNV,input,393,0.178139,APOBEC3B,
SNV,input,394,0.04007186,APOBEC3C,
SNV,input,395,0.1298634,APOBEC3G,
SNV,input,396,0.091918424,APOBEC3H,
SNV,input,397,0.091918424,APOBEC4,
SNV,input,398,0.1496486,APOBR,
SNV,input,399,0.0919184,APOC2,
SNV,input,400,0.18081254,APOC3,
SNV,input,401,0.04007186,APOD,
SNV,input,402,0.13408278,APOF,
SNV,input,403,0.20561795,APOH,
SNV,input,404,0.1271144,APOL1,
SNV,input,405,0.091918424,APOOL,
SNV,input,406,0.17408995,APP,
SNV,input,407,0.04007186,APRT,
SNV,input,408,0.14466147,AQP1,
SNV,input,409,0.20030397,AQP10,
SNV,input,410,0.15551975,AQP11,
SNV,input,411,0.13532482,AQP12A,
SNV,input,412,0.15994573,AQP3,
SNV,input,413,0.16226211,AQP4,
SNV,input,414,0.15941456,AQP5,
SNV,input,415,0.17462566,AQP6,
SNV,input,416,0.08998483,AQP7,
SNV,input,417,0.20904773,AQP8,
SNV,input,418,0.17823024,AQP9,
SNV,input,419,0.25757122,AQR,
SNV,input,420,0.28459802,AR,
SNV,input,421,0.23587179,ARAF,
SNV,input,422,0.17406067,ARAP1,
SNV,input,423,0.25808406,ARAP2,
SNV,input,424,0.24023506,ARAP3,
SNV,input,425,0.199107,ARC,
SNV,input,426,0.04007186,ARCN1,
SNV,input,427,0.10511472,AREG,
SNV,input,428,0.15615651,AREL1,
SNV,input,429,0.12711439,ARF1,
SNV,input,430,0.1298634,ARF5,
SNV,input,431,0.12684953,ARFGAP1,
SNV,input,432,0.18798049,ARFGAP2,
SNV,input,433,0.18417718,ARFGAP3,
SNV,input,434,0.2520462,ARFGEF2,
SNV,input,435,0.17430738,ARFRP1,
SNV,input,436,0.15135145,ARG1,
SNV,input,437,0.12711439,ARHGAP1,
SNV,input,438,0.2128346,ARHGAP10,
SNV,input,439,0.25424105,ARHGAP11A,
SNV,input,440,0.04007186,ARHGAP11B,
SNV,input,441,0.1496486,ARHGAP12,
SNV,input,442,0.16991146,ARHGAP15,
SNV,input,443,0.31131646,ARHGAP17,
SNV,input,444,0.23106427,ARHGAP18,
SNV,input,445,0.17936075,ARHGAP19,
SNV,input,446,0.2108626,ARHGAP20,
SNV,input,447,0.3085928,ARHGAP21,
SNV,input,448,0.22229387,ARHGAP22,
SNV,input,449,0.16001885,ARHGAP24,
SNV,input,450,0.19451942,ARHGAP25,
SNV,input,451,0.19612983,ARHGAP26,
SNV,input,452,0.12686235,ARHGAP27,
SNV,input,453,0.15615651,ARHGAP28,
SNV,input,454,0.30170384,ARHGAP29,
SNV,input,455,0.30716956,ARHGAP30,
SNV,input,456,0.36052138,ARHGAP31,
SNV,input,457,0.34977895,ARHGAP32,
SNV,input,458,0.3209884,ARHGAP33,
SNV,input,459,0.41599128,ARHGAP35,
SNV,input,460,0.24576283,ARHGAP39,
SNV,input,461,0.1723589,ARHGAP4,
SNV,input,462,0.15876204,ARHGAP44,
SNV,input,463,0.3043731,ARHGAP5,
SNV,input,464,0.26719397,ARHGAP6,
SNV,input,465,0.23954256,ARHGAP9,
SNV,input,466,0.0919184,ARHGDIA,
SNV,input,467,0.1312602,ARHGDIB,
SNV,input,468,0.178139,ARHGEF1,
SNV,input,469,0.16210885,ARHGEF10,
SNV,input,470,0.23589328,ARHGEF10L,
SNV,input,471,0.2749645,ARHGEF11,
SNV,input,472,0.29502043,ARHGEF12,
SNV,input,473,0.14988407,ARHGEF15,
SNV,input,474,0.15112343,ARHGEF16,
SNV,input,475,0.2531436,ARHGEF17,
SNV,input,476,0.13992518,ARHGEF18,
SNV,input,477,0.09246157,ARHGEF19,
SNV,input,478,0.21373369,ARHGEF2,
SNV,input,479,0.20230053,ARHGEF25,
SNV,input,480,0.29918692,ARHGEF26,
SNV,input,481,0.14474908,ARHGEF28,
SNV,input,482,0.08998483,ARHGEF3,
SNV,input,483,0.15739857,ARHGEF35,
SNV,input,484,0.12684952,ARHGEF37,
SNV,input,485,0.09819212,ARHGEF38,
SNV,input,486,0.12711439,ARHGEF39,
SNV,input,487,0.21348932,ARHGEF4,
SNV,input,488,0.25688615,ARHGEF40,
SNV,input,489,0.2024223,ARHGEF5,
SNV,input,490,0.22179933,ARHGEF6,
SNV,input,491,0.18552431,ARHGEF7,
SNV,input,492,0.1831183,ARHGEF9,
SNV,input,493,0.43039218,ARID1A,
SNV,input,494,0.43540812,ARID1B,
SNV,input,495,0.3577369,ARID2,
SNV,input,496,0.08998483,ARID3A,
SNV,input,497,0.3415797,ARID4A,
SNV,input,498,0.16991146,ARID4B,
SNV,input,499,0.1284718,ARIH1,
SNV,input,500,0.1298634,ARIH2,
SNV,input,501,0.08998482,ARL1,
SNV,input,502,0.15283343,ARL13B,
SNV,input,503,0.10716503,ARL2BP,
SNV,input,504,0.18669394,ARMC8,
SNV,input,505,0.091918424,ARMCX3,
SNV,input,506,0.09819211,ARNT,
SNV,input,507,0.16703708,ARNT2,
SNV,input,508,0.12711439,ARNTL,
SNV,input,509,0.12729663,ARNTL2,
SNV,input,510,0.19503905,ARPC2,
SNV,input,511,0.16127872,ARPC3,
SNV,input,512,0.04007186,ARPC5,
SNV,input,513,0.22885397,ARRB1,
SNV,input,514,0.14861508,ARRB2,
SNV,input,515,0.0919184,ARSA,
SNV,input,516,0.1526286,ARSB,
SNV,input,517,0.1271144,ARSD,
SNV,input,518,0.2628209,ARSF,
SNV,input,519,0.18081254,ARSG,
SNV,input,520,0.30352807,ARSH,
SNV,input,521,0.1594471,ARSI,
SNV,input,522,0.12684953,ARSJ,
SNV,input,523,0.13399152,ARSK,
SNV,input,524,0.15551975,ARSL,
SNV,input,525,0.05672243,ARV1,
SNV,input,526,0.13466153,AS3MT,
SNV,input,527,0.0695347,ASAH1,
SNV,input,528,0.25509375,ASAH2,
SNV,input,529,0.2438288,ASAP1,
SNV,input,530,0.08998481,ASB1,
SNV,input,531,0.08998483,ASB10,
SNV,input,532,0.18803939,ASB11,
SNV,input,533,0.17823026,ASB12,
SNV,input,534,0.12684953,ASB13,
SNV,input,535,0.04007186,ASB14,
SNV,input,536,0.138798,ASB15,
SNV,input,537,0.1408678,ASB16,
SNV,input,538,0.28705484,ASB17,
SNV,input,539,0.15550695,ASB18,
SNV,input,540,0.13399152,ASB2,
SNV,input,541,0.1382003,ASB3,
SNV,input,542,0.21774596,ASB4,
SNV,input,543,0.36874264,ASB5,
SNV,input,544,0.12606236,ASB6,
SNV,input,545,0.15550695,ASB7,
SNV,input,546,0.0695347,ASB8,
SNV,input,547,0.25187021,ASB9,
SNV,input,548,0.0695347,ASCC1,
SNV,input,549,0.21886048,ASCC2,
SNV,input,550,0.39524022,ASCC3,
SNV,input,551,0.20004907,ASCL1,
SNV,input,552,0.317113,ASH1L,
SNV,input,553,0.22052118,ASH2L,
SNV,input,554,0.14904307,ASL,
SNV,input,555,0.19695364,ASMT,
SNV,input,556,0.15739857,ASNS,
SNV,input,557,0.0919184,ASPA,
SNV,input,558,0.04007186,ASPG,
SNV,input,559,0.21411724,ASPH,
SNV,input,560,0.16249262,ASPN,
SNV,input,561,0.05672243,ASPSCR1,
SNV,input,562,0.10511472,ASS1,
SNV,input,563,0.3160378,ASXL1,
SNV,input,564,0.26849493,ASXL2,
SNV,input,565,0.05672243,ATAD1,
SNV,input,566,0.3637331,ATAD2,
SNV,input,567,0.08998483,ATAD3B,
SNV,input,568,0.25681147,ATF2,
SNV,input,569,0.091918424,ATF3,
SNV,input,570,0.14771068,ATF4,
SNV,input,571,0.15615651,ATF6,
SNV,input,572,0.34053043,ATF7IP,
SNV,input,573,0.15461206,ATG14,
SNV,input,574,0.05672243,ATG5,
SNV,input,575,0.24268936,ATG7,
SNV,input,576,0.14121051,ATG9A,
SNV,input,577,0.20021276,ATIC,
SNV,input,578,0.37563032,ATM,
SNV,input,579,0.27460954,ATN1,
SNV,input,580,0.43850532,ATP10B,
SNV,input,581,0.32558444,ATP10D,
SNV,input,582,0.2600521,ATP11A,
SNV,input,583,0.25770366,ATP11B,
SNV,input,584,0.29089564,ATP11C,
SNV,input,585,0.26815793,ATP12A,
SNV,input,586,0.25564086,ATP13A1,
SNV,input,587,0.29071832,ATP13A2,
SNV,input,588,0.34149563,ATP13A4,
SNV,input,589,0.37278304,ATP13A5,
SNV,input,590,0.04007186,ATP1A1,
SNV,input,591,0.3617475,ATP1A2,
SNV,input,592,0.24687426,ATP1A3,
SNV,input,593,0.27675888,ATP1A4,
SNV,input,594,0.20020615,ATP1B1,
SNV,input,595,0.25701258,ATP1B2,
SNV,input,596,0.09391674,ATP1B3,
SNV,input,597,0.19018511,ATP2A1,
SNV,input,598,0.23169723,ATP2A2,
SNV,input,599,0.24141689,ATP2A3,
SNV,input,600,0.24832495,ATP2B1,
SNV,input,601,0.32213923,ATP2B2,
SNV,input,602,0.25799257,ATP2B3,
SNV,input,603,0.18184993,ATP2B4,
SNV,input,604,0.30503258,ATP2C1,
SNV,input,605,0.19035287,ATP2C2,
SNV,input,606,0.3271365,ATP4A,
SNV,input,607,0.15615651,ATP4B,
SNV,input,608,0.22419791,ATP5F1A,
SNV,input,609,0.15615651,ATP5F1B,
SNV,input,610,0.17879143,ATP5F1C,
SNV,input,611,0.09819211,ATP5MC2,
SNV,input,612,0.08998483,ATP5MC3,
SNV,input,613,0.13678578,ATP5MF,
SNV,input,614,0.04007186,ATP5MG,
SNV,input,615,0.19263029,ATP5PD,
SNV,input,616,0.0919184,ATP5PF,
SNV,input,617,0.12684953,ATP6AP1,
SNV,input,618,0.18417716,ATP6AP2,
SNV,input,619,0.21600512,ATP6V0A1,
SNV,input,620,0.326274,ATP6V0A2,
SNV,input,621,0.29416862,ATP6V0A4,
SNV,input,622,0.08998481,ATP6V0B,
SNV,input,623,0.04007186,ATP6V0C,
SNV,input,624,0.2670205,ATP6V0D2,
SNV,input,625,0.08998483,ATP6V0E2,
SNV,input,626,0.30475155,ATP6V1A,
SNV,input,627,0.2793212,ATP6V1B1,
SNV,input,628,0.19807835,ATP6V1B2,
SNV,input,629,0.09861068,ATP6V1C1,
SNV,input,630,0.12684953,ATP6V1C2,
SNV,input,631,0.19503905,ATP6V1D,
SNV,input,632,0.060745668,ATP6V1E1,
SNV,input,633,0.04007186,ATP6V1E2,
SNV,input,634,0.04007186,ATP6V1G1,
SNV,input,635,0.23713474,ATP6V1G3,
SNV,input,636,0.19208798,ATP6V1H,
SNV,input,637,0.315665,ATP7A,
SNV,input,638,0.20101549,ATP7B,
SNV,input,639,0.33906832,ATP8A1,
SNV,input,640,0.374385,ATP8A2,
SNV,input,641,0.20739634,ATP8B1,
SNV,input,642,0.25046682,ATP8B2,
SNV,input,643,0.19920972,ATP8B3,
SNV,input,644,0.31245977,ATP8B4,
SNV,input,645,0.30406463,ATP9A,
SNV,input,646,0.19404557,ATP9B,
SNV,input,647,0.2964367,ATR,
SNV,input,648,0.15550694,ATRIP,
SNV,input,649,0.37407565,ATRX,
SNV,input,650,0.16503277,ATXN3,
SNV,input,651,0.21745645,ATXN3L,
SNV,input,652,0.24158382,ATXN7,
SNV,input,653,0.12711439,ATXN7L3,
SNV,input,654,0.08998483,AURKA,
SNV,input,655,0.18578437,AUTS2,
SNV,input,656,0.10511472,AVEN,
