Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-622312,mrna,layer_1,1.1818775,R-HSA-5610787,mrna,layer_2,1.1818775
R-HSA-622312,mrna,layer_1,1.1818775,R-HSA-2892247,mrna,layer_2,1.1818775
R-HSA-622312,mrna,layer_1,1.1818775,R-HSA-9832991,mrna,layer_2,1.1818775
R-HSA-622312,mrna,layer_1,1.1818775,R-HSA-163765,mrna,layer_2,1.1818775
R-HSA-9851151,SNV,layer_1,1.1485258,R-HSA-163765,SNV,layer_2,1.1485258
R-HSA-9851151,SNV,layer_1,1.1485258,R-HSA-163680,SNV,layer_2,1.1485258
R-HSA-9851151,SNV,layer_1,1.1485258,R-HSA-9819196,SNV,layer_2,1.1485258
R-HSA-9851151,SNV,layer_1,1.1485258,R-HSA-5676934,SNV,layer_2,1.1485258
R-HSA-9851151,SNV,layer_1,1.1485258,R-HSA-9821002,SNV,layer_2,1.1485258
R-HSA-5682910,CNV,layer_3,1.1171663,R-HSA-5653656,CNV,layer_4,1.1171663
R-HSA-5682910,CNV,layer_3,1.1171663,R-HSA-1266738,CNV,layer_4,1.1171663
R-HSA-5682910,CNV,layer_3,1.1171663,R-HSA-109582,CNV,layer_4,1.1171663
R-HSA-5682910,CNV,layer_3,1.1171663,R-HSA-400253,CNV,layer_4,1.1171663
R-HSA-5682910,CNV,layer_3,1.1171663,R-HSA-73894,CNV,layer_4,1.1171663
R-HSA-8853383,mrna,layer_2,1.1038301,R-HSA-9758941,mrna,layer_3,1.1038301
R-HSA-8853383,mrna,layer_2,1.1038301,R-HSA-5682910,mrna,layer_3,1.1038301
R-HSA-8853383,mrna,layer_2,1.1038301,R-HSA-5619507,mrna,layer_3,1.1038301
R-HSA-8853383,mrna,layer_2,1.1038301,R-HSA-8949215,mrna,layer_3,1.1038301
R-HSA-8853383,mrna,layer_2,1.1038301,R-HSA-75072,mrna,layer_3,1.1038301
HSPA5,SNV,input,1.0661184,R-HSA-5676934,SNV,layer_1,1.0661184
HSPA5,SNV,input,1.0661184,R-HSA-163765,SNV,layer_1,1.0661184
HSPA5,SNV,input,1.0661184,R-HSA-9851151,SNV,layer_1,1.0661184
HSPA5,SNV,input,1.0661184,R-HSA-375165,SNV,layer_1,1.0661184
HSPA5,SNV,input,1.0661184,R-HSA-140875,SNV,layer_1,1.0661184
R-HSA-9834899,CNV,layer_2,1.0660768,R-HSA-8941237,CNV,layer_3,1.0660768
R-HSA-9834899,CNV,layer_2,1.0660768,R-HSA-9603798,CNV,layer_3,1.0660768
R-HSA-9834899,CNV,layer_2,1.0660768,R-HSA-1474290,CNV,layer_3,1.0660768
R-HSA-9834899,CNV,layer_2,1.0660768,R-HSA-3000157,CNV,layer_3,1.0660768
R-HSA-9834899,CNV,layer_2,1.0660768,R-HSA-5682910,CNV,layer_3,1.0660768
R-HSA-163765,SNV,layer_1,1.0613879,R-HSA-9821002,SNV,layer_2,1.0613879
R-HSA-163765,SNV,layer_1,1.0613879,R-HSA-163765,SNV,layer_2,1.0613879
R-HSA-163765,SNV,layer_1,1.0613879,R-HSA-163680,SNV,layer_2,1.0613879
R-HSA-163765,SNV,layer_1,1.0613879,R-HSA-9819196,SNV,layer_2,1.0613879
R-HSA-163765,SNV,layer_1,1.0613879,R-HSA-5676934,SNV,layer_2,1.0613879
R-HSA-140875,SNV,layer_1,1.0519735,R-HSA-5676934,SNV,layer_2,1.0519735
R-HSA-140875,SNV,layer_1,1.0519735,R-HSA-163680,SNV,layer_2,1.0519735
R-HSA-140875,SNV,layer_1,1.0519735,R-HSA-9819196,SNV,layer_2,1.0519735
R-HSA-140875,SNV,layer_1,1.0519735,R-HSA-163765,SNV,layer_2,1.0519735
R-HSA-140875,SNV,layer_1,1.0519735,R-HSA-9821002,SNV,layer_2,1.0519735
R-HSA-450385,CNV,layer_2,1.0044355,R-HSA-8941237,CNV,layer_3,1.0044355
R-HSA-450385,CNV,layer_2,1.0044355,R-HSA-9603798,CNV,layer_3,1.0044355
R-HSA-450385,CNV,layer_2,1.0044355,R-HSA-5682910,CNV,layer_3,1.0044355
R-HSA-450385,CNV,layer_2,1.0044355,R-HSA-1474290,CNV,layer_3,1.0044355
R-HSA-450385,CNV,layer_2,1.0044355,R-HSA-3000157,CNV,layer_3,1.0044355
GTF2H2,CNV,input,0.90467757,R-HSA-373756,CNV,layer_1,0.90467757
GTF2H2,CNV,input,0.90467757,R-HSA-9018519,CNV,layer_1,0.90467757
OCLN,CNV,input,0.90467757,R-HSA-9707616,CNV,layer_1,0.90467757
OCLN,CNV,input,0.90467757,R-HSA-5676934,CNV,layer_1,0.90467757
GTF2H2,CNV,input,0.90467757,R-HSA-162699,CNV,layer_1,0.90467757
GTF2H2,CNV,input,0.90467757,R-HSA-9707616,CNV,layer_1,0.90467757
GTF2H2,CNV,input,0.90467757,R-HSA-5676934,CNV,layer_1,0.90467757
SMN1,CNV,input,0.90467757,R-HSA-373756,CNV,layer_1,0.90467757
SMN1,CNV,input,0.90467757,R-HSA-9707616,CNV,layer_1,0.90467757
OCLN,CNV,input,0.90467757,R-HSA-9018519,CNV,layer_1,0.90467757
OCLN,CNV,input,0.90467757,R-HSA-373756,CNV,layer_1,0.90467757
SMN1,CNV,input,0.90467757,R-HSA-5676934,CNV,layer_1,0.90467757
OCLN,CNV,input,0.90467757,R-HSA-162699,CNV,layer_1,0.90467757
SMN1,CNV,input,0.90467757,R-HSA-9018519,CNV,layer_1,0.90467757
SMN1,CNV,input,0.90467757,R-HSA-162699,CNV,layer_1,0.90467757
TALDO1,mrna,input,0.8955433,R-HSA-9603798,mrna,layer_1,0.8955433
TALDO1,mrna,input,0.8955433,R-HSA-162699,mrna,layer_1,0.8955433
TALDO1,mrna,input,0.8955433,R-HSA-1855183,mrna,layer_1,0.8955433
TALDO1,mrna,input,0.8955433,R-HSA-198323,mrna,layer_1,0.8955433
TALDO1,mrna,input,0.8955433,R-HSA-622312,mrna,layer_1,0.8955433
CDC25A,CNV,input,0.8951812,R-HSA-9018519,CNV,layer_1,0.8951812
CDC25A,CNV,input,0.8951812,R-HSA-5676934,CNV,layer_1,0.8951812
CDC25A,CNV,input,0.8951812,R-HSA-373756,CNV,layer_1,0.8951812
CDC25A,CNV,input,0.8951812,R-HSA-9707616,CNV,layer_1,0.8951812
CDC25A,CNV,input,0.8951812,R-HSA-162699,CNV,layer_1,0.8951812
UTP15,CNV,input,0.88464177,R-HSA-5676934,CNV,layer_1,0.88464177
UTP15,CNV,input,0.88464177,R-HSA-162699,CNV,layer_1,0.88464177
UTP15,CNV,input,0.88464177,R-HSA-9707616,CNV,layer_1,0.88464177
UTP15,CNV,input,0.88464177,R-HSA-373756,CNV,layer_1,0.88464177
UTP15,CNV,input,0.88464177,R-HSA-9018519,CNV,layer_1,0.88464177
CA12,mrna,input,0.8830236,R-HSA-198323,mrna,layer_1,0.8830236
CA12,mrna,input,0.8830236,R-HSA-162699,mrna,layer_1,0.8830236
CA12,mrna,input,0.8830236,R-HSA-9603798,mrna,layer_1,0.8830236
CA12,mrna,input,0.8830236,R-HSA-1855183,mrna,layer_1,0.8830236
CA12,mrna,input,0.8830236,R-HSA-622312,mrna,layer_1,0.8830236
KRT78,mrna,input,0.87917686,R-HSA-1855183,mrna,layer_1,0.87917686
KRT78,mrna,input,0.87917686,R-HSA-622312,mrna,layer_1,0.87917686
KRT78,mrna,input,0.87917686,R-HSA-198323,mrna,layer_1,0.87917686
KRT78,mrna,input,0.87917686,R-HSA-162699,mrna,layer_1,0.87917686
KRT78,mrna,input,0.87917686,R-HSA-9603798,mrna,layer_1,0.87917686
HIC1,mrna,input,0.8744218,R-HSA-162699,mrna,layer_1,0.8744218
HIC1,mrna,input,0.8744218,R-HSA-198323,mrna,layer_1,0.8744218
HIC1,mrna,input,0.8744218,R-HSA-9603798,mrna,layer_1,0.8744218
HIC1,mrna,input,0.8744218,R-HSA-622312,mrna,layer_1,0.8744218
HIC1,mrna,input,0.8744218,R-HSA-1855183,mrna,layer_1,0.8744218
AKR1C1,mrna,input,0.8739628,R-HSA-622312,mrna,layer_1,0.8739628
AKR1C1,mrna,input,0.8739628,R-HSA-9603798,mrna,layer_1,0.8739628
AKR1C1,mrna,input,0.8739628,R-HSA-162699,mrna,layer_1,0.8739628
AKR1C1,mrna,input,0.8739628,R-HSA-1855183,mrna,layer_1,0.8739628
AKR1C1,mrna,input,0.8739628,R-HSA-198323,mrna,layer_1,0.8739628
R-HSA-8849175,CNV,layer_2,0.8493982,R-HSA-1474290,CNV,layer_3,0.8493982
R-HSA-8849175,CNV,layer_2,0.8493982,R-HSA-8941237,CNV,layer_3,0.8493982
R-HSA-8849175,CNV,layer_2,0.8493982,R-HSA-5682910,CNV,layer_3,0.8493982
R-HSA-8849175,CNV,layer_2,0.8493982,R-HSA-3000157,CNV,layer_3,0.8493982
R-HSA-8849175,CNV,layer_2,0.8493982,R-HSA-9603798,CNV,layer_3,0.8493982
R-HSA-5610787,mrna,layer_2,0.84003025,R-HSA-5682910,mrna,layer_3,0.84003025
R-HSA-5610787,mrna,layer_2,0.84003025,R-HSA-8949215,mrna,layer_3,0.84003025
R-HSA-5610787,mrna,layer_2,0.84003025,R-HSA-75072,mrna,layer_3,0.84003025
R-HSA-5610787,mrna,layer_2,0.84003025,R-HSA-5619507,mrna,layer_3,0.84003025
R-HSA-5610787,mrna,layer_2,0.84003025,R-HSA-9758941,mrna,layer_3,0.84003025
R-HSA-163680,SNV,layer_2,0.8264431,R-HSA-202131,SNV,layer_3,0.8264431
R-HSA-163680,SNV,layer_2,0.8264431,R-HSA-418346,SNV,layer_3,0.8264431
R-HSA-163680,SNV,layer_2,0.8264431,R-HSA-196854,SNV,layer_3,0.8264431
R-HSA-163680,SNV,layer_2,0.8264431,R-HSA-9616222,SNV,layer_3,0.8264431
R-HSA-163680,SNV,layer_2,0.8264431,R-HSA-5619507,SNV,layer_3,0.8264431
TTN,SNV,input,0.8250226,R-HSA-140875,SNV,layer_1,0.8250226
TTN,SNV,input,0.8250226,R-HSA-5676934,SNV,layer_1,0.8250226
TTN,SNV,input,0.8250226,R-HSA-375165,SNV,layer_1,0.8250226
TTN,SNV,input,0.8250226,R-HSA-9851151,SNV,layer_1,0.8250226
TTN,SNV,input,0.8250226,R-HSA-163765,SNV,layer_1,0.8250226
MUC16,SNV,input,0.80891997,R-HSA-375165,SNV,layer_1,0.80891997
MUC16,SNV,input,0.80891997,R-HSA-140875,SNV,layer_1,0.80891997
MUC16,SNV,input,0.80891997,R-HSA-163765,SNV,layer_1,0.80891997
MUC16,SNV,input,0.80891997,R-HSA-9851151,SNV,layer_1,0.80891997
MUC16,SNV,input,0.80891997,R-HSA-5676934,SNV,layer_1,0.80891997
R-HSA-163765,SNV,layer_2,0.8020207,R-HSA-202131,SNV,layer_3,0.8020207
R-HSA-163765,SNV,layer_2,0.8020207,R-HSA-5619507,SNV,layer_3,0.8020207
R-HSA-163765,SNV,layer_2,0.8020207,R-HSA-418346,SNV,layer_3,0.8020207
R-HSA-163765,SNV,layer_2,0.8020207,R-HSA-9616222,SNV,layer_3,0.8020207
R-HSA-163765,SNV,layer_2,0.8020207,R-HSA-196854,SNV,layer_3,0.8020207
RYR2,SNV,input,0.79244906,R-HSA-140875,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,R-HSA-5676934,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,R-HSA-9851151,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,R-HSA-163765,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,R-HSA-375165,SNV,layer_1,0.79244906
SYNE1,SNV,input,0.7708104,R-HSA-5676934,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,R-HSA-375165,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,R-HSA-163765,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,R-HSA-9851151,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,R-HSA-140875,SNV,layer_1,0.7708104
R-HSA-9821002,SNV,layer_2,0.76343024,R-HSA-9616222,SNV,layer_3,0.76343024
R-HSA-9821002,SNV,layer_2,0.76343024,R-HSA-5619507,SNV,layer_3,0.76343024
R-HSA-9821002,SNV,layer_2,0.76343024,R-HSA-202131,SNV,layer_3,0.76343024
R-HSA-9821002,SNV,layer_2,0.76343024,R-HSA-418346,SNV,layer_3,0.76343024
R-HSA-9821002,SNV,layer_2,0.76343024,R-HSA-196854,SNV,layer_3,0.76343024
R-HSA-9758941,mrna,layer_3,0.69819427,R-HSA-5357801,mrna,layer_4,0.69819427
R-HSA-9758941,mrna,layer_3,0.69819427,R-HSA-1640170,mrna,layer_4,0.69819427
R-HSA-9758941,mrna,layer_3,0.69819427,R-HSA-5653656,mrna,layer_4,0.69819427
R-HSA-9758941,mrna,layer_3,0.69819427,R-HSA-8963743,mrna,layer_4,0.69819427
R-HSA-9758941,mrna,layer_3,0.69819427,R-HSA-1500931,mrna,layer_4,0.69819427
R-HSA-1474290,CNV,layer_3,0.6706505,R-HSA-73894,CNV,layer_4,0.6706505
R-HSA-1474290,CNV,layer_3,0.6706505,R-HSA-109582,CNV,layer_4,0.6706505
R-HSA-1474290,CNV,layer_3,0.6706505,R-HSA-400253,CNV,layer_4,0.6706505
R-HSA-1474290,CNV,layer_3,0.6706505,R-HSA-5653656,CNV,layer_4,0.6706505
R-HSA-1474290,CNV,layer_3,0.6706505,R-HSA-1266738,CNV,layer_4,0.6706505
R-HSA-5619507,mrna,layer_3,0.670486,R-HSA-1500931,mrna,layer_4,0.670486
R-HSA-5619507,mrna,layer_3,0.670486,R-HSA-5653656,mrna,layer_4,0.670486
R-HSA-5619507,mrna,layer_3,0.670486,R-HSA-1640170,mrna,layer_4,0.670486
R-HSA-5619507,mrna,layer_3,0.670486,R-HSA-5357801,mrna,layer_4,0.670486
R-HSA-5619507,mrna,layer_3,0.670486,R-HSA-8963743,mrna,layer_4,0.670486
R-HSA-75072,mrna,layer_3,0.6230577,R-HSA-5357801,mrna,layer_4,0.6230577
R-HSA-75072,mrna,layer_3,0.6230577,R-HSA-1500931,mrna,layer_4,0.6230577
R-HSA-75072,mrna,layer_3,0.6230577,R-HSA-8963743,mrna,layer_4,0.6230577
R-HSA-75072,mrna,layer_3,0.6230577,R-HSA-1640170,mrna,layer_4,0.6230577
R-HSA-75072,mrna,layer_3,0.6230577,R-HSA-5653656,mrna,layer_4,0.6230577
R-HSA-5682910,mrna,layer_3,0.62016845,R-HSA-1640170,mrna,layer_4,0.62016845
R-HSA-5682910,mrna,layer_3,0.62016845,R-HSA-8963743,mrna,layer_4,0.62016845
R-HSA-5682910,mrna,layer_3,0.62016845,R-HSA-5653656,mrna,layer_4,0.62016845
R-HSA-5682910,mrna,layer_3,0.62016845,R-HSA-5357801,mrna,layer_4,0.62016845
R-HSA-5682910,mrna,layer_3,0.62016845,R-HSA-1500931,mrna,layer_4,0.62016845
R-HSA-3000157,CNV,layer_3,0.54454464,R-HSA-5653656,CNV,layer_4,0.54454464
R-HSA-3000157,CNV,layer_3,0.54454464,R-HSA-73894,CNV,layer_4,0.54454464
R-HSA-3000157,CNV,layer_3,0.54454464,R-HSA-400253,CNV,layer_4,0.54454464
R-HSA-3000157,CNV,layer_3,0.54454464,R-HSA-109582,CNV,layer_4,0.54454464
R-HSA-3000157,CNV,layer_3,0.54454464,R-HSA-1266738,CNV,layer_4,0.54454464
R-HSA-5619507,SNV,layer_3,0.542905,R-HSA-397014,SNV,layer_4,0.542905
R-HSA-5619507,SNV,layer_3,0.542905,R-HSA-1474244,SNV,layer_4,0.542905
R-HSA-5619507,SNV,layer_3,0.542905,R-HSA-112316,SNV,layer_4,0.542905
R-HSA-5619507,SNV,layer_3,0.542905,R-HSA-392499,SNV,layer_4,0.542905
R-HSA-5619507,SNV,layer_3,0.542905,R-HSA-162582,SNV,layer_4,0.542905
R-HSA-9616222,SNV,layer_3,0.4716169,R-HSA-162582,SNV,layer_4,0.4716169
R-HSA-9616222,SNV,layer_3,0.4716169,R-HSA-1474244,SNV,layer_4,0.4716169
R-HSA-9616222,SNV,layer_3,0.4716169,R-HSA-112316,SNV,layer_4,0.4716169
R-HSA-9616222,SNV,layer_3,0.4716169,R-HSA-392499,SNV,layer_4,0.4716169
