Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-9772755,CNV,layer_1,1.0443113,R-HSA-2029480,CNV,layer_2,1.0443113
NKX2-5,mrna,input,0.91324323,R-HSA-6783589,mrna,layer_1,0.91324323
NKX2-5,mrna,input,0.91324323,R-HSA-5662702,mrna,layer_1,0.91324323
NKX2-5,mrna,input,0.91324323,R-HSA-202433,mrna,layer_1,0.91324323
NKX2-5,mrna,input,0.91324323,R-HSA-68962,mrna,layer_1,0.91324323
NKX2-5,mrna,input,0.91324323,R-HSA-5676934,mrna,layer_1,0.91324323
PITX2,mrna,input,0.89572895,R-HSA-5676934,mrna,layer_1,0.89572895
PITX2,mrna,input,0.89572895,R-HSA-5662702,mrna,layer_1,0.89572895
PITX2,mrna,input,0.89572895,R-HSA-202433,mrna,layer_1,0.89572895
PITX2,mrna,input,0.89572895,R-HSA-68962,mrna,layer_1,0.89572895
PITX2,mrna,input,0.89572895,R-HSA-6783589,mrna,layer_1,0.89572895
R-HSA-6783589,mrna,layer_1,0.89170057,R-HSA-9831926,mrna,layer_2,0.89170057
R-HSA-6783589,mrna,layer_1,0.89170057,R-HSA-8939211,mrna,layer_2,0.89170057
R-HSA-6783589,mrna,layer_1,0.89170057,R-HSA-6806667,mrna,layer_2,0.89170057
R-HSA-6783589,mrna,layer_1,0.89170057,R-HSA-5617472,mrna,layer_2,0.89170057
R-HSA-6783589,mrna,layer_1,0.89170057,R-HSA-9821993,mrna,layer_2,0.89170057
ADH7,mrna,input,0.8830627,R-HSA-6783589,mrna,layer_1,0.8830627
ADH7,mrna,input,0.8830627,R-HSA-68962,mrna,layer_1,0.8830627
ADH7,mrna,input,0.8830627,R-HSA-202433,mrna,layer_1,0.8830627
ADH7,mrna,input,0.8830627,R-HSA-5662702,mrna,layer_1,0.8830627
ADH7,mrna,input,0.8830627,R-HSA-5676934,mrna,layer_1,0.8830627
R-HSA-5696398,CNV,layer_3,0.88054943,R-HSA-382551,CNV,layer_4,0.88054943
R-HSA-5696398,CNV,layer_3,0.88054943,R-HSA-109582,CNV,layer_4,0.88054943
R-HSA-5696398,CNV,layer_3,0.88054943,R-HSA-8953897,CNV,layer_4,0.88054943
R-HSA-5696398,CNV,layer_3,0.88054943,R-HSA-8963743,CNV,layer_4,0.88054943
R-HSA-5696398,CNV,layer_3,0.88054943,R-HSA-73894,CNV,layer_4,0.88054943
PCDH19,mrna,input,0.8796126,R-HSA-202433,mrna,layer_1,0.8796126
PCDH19,mrna,input,0.8796126,R-HSA-5662702,mrna,layer_1,0.8796126
PCDH19,mrna,input,0.8796126,R-HSA-5676934,mrna,layer_1,0.8796126
PCDH19,mrna,input,0.8796126,R-HSA-68962,mrna,layer_1,0.8796126
PCDH19,mrna,input,0.8796126,R-HSA-6783589,mrna,layer_1,0.8796126
CDKN2A,mrna,input,0.87849814,R-HSA-6783589,mrna,layer_1,0.87849814
CDKN2A,mrna,input,0.87849814,R-HSA-202433,mrna,layer_1,0.87849814
CDKN2A,mrna,input,0.87849814,R-HSA-5676934,mrna,layer_1,0.87849814
CDKN2A,mrna,input,0.87849814,R-HSA-68962,mrna,layer_1,0.87849814
CDKN2A,mrna,input,0.87849814,R-HSA-5662702,mrna,layer_1,0.87849814
MUC16,SNV,input,0.85501844,R-HSA-1538133,SNV,layer_1,0.85501844
MUC16,SNV,input,0.85501844,R-HSA-2197563,SNV,layer_1,0.85501844
MUC16,SNV,input,0.85501844,R-HSA-176974,SNV,layer_1,0.85501844
MUC16,SNV,input,0.85501844,R-HSA-5676934,SNV,layer_1,0.85501844
MUC16,SNV,input,0.85501844,R-HSA-9609523,SNV,layer_1,0.85501844
TTN,SNV,input,0.8526961,R-HSA-9609523,SNV,layer_1,0.8526961
TTN,SNV,input,0.8526961,R-HSA-176974,SNV,layer_1,0.8526961
TTN,SNV,input,0.8526961,R-HSA-2197563,SNV,layer_1,0.8526961
TTN,SNV,input,0.8526961,R-HSA-5676934,SNV,layer_1,0.8526961
TTN,SNV,input,0.8526961,R-HSA-1538133,SNV,layer_1,0.8526961
MYD88,SNV,input,0.84696454,R-HSA-9609523,SNV,layer_1,0.84696454
MYD88,SNV,input,0.84696454,R-HSA-176974,SNV,layer_1,0.84696454
MYD88,SNV,input,0.84696454,R-HSA-2197563,SNV,layer_1,0.84696454
MYD88,SNV,input,0.84696454,R-HSA-1538133,SNV,layer_1,0.84696454
MYD88,SNV,input,0.84696454,R-HSA-5676934,SNV,layer_1,0.84696454
SYNE1,SNV,input,0.8421981,R-HSA-1538133,SNV,layer_1,0.8421981
SYNE1,SNV,input,0.8421981,R-HSA-176974,SNV,layer_1,0.8421981
SYNE1,SNV,input,0.8421981,R-HSA-9609523,SNV,layer_1,0.8421981
SYNE1,SNV,input,0.8421981,R-HSA-5676934,SNV,layer_1,0.8421981
SYNE1,SNV,input,0.8421981,R-HSA-2197563,SNV,layer_1,0.8421981
RYR2,SNV,input,0.8389722,R-HSA-2197563,SNV,layer_1,0.8389722
RYR2,SNV,input,0.8389722,R-HSA-9609523,SNV,layer_1,0.8389722
RYR2,SNV,input,0.8389722,R-HSA-176974,SNV,layer_1,0.8389722
RYR2,SNV,input,0.8389722,R-HSA-5676934,SNV,layer_1,0.8389722
RYR2,SNV,input,0.8389722,R-HSA-1538133,SNV,layer_1,0.8389722
RAPGEF2,CNV,input,0.8308964,R-HSA-450520,CNV,layer_1,0.8308964
RAPGEF2,CNV,input,0.8308964,R-HSA-9772755,CNV,layer_1,0.8308964
RAPGEF2,CNV,input,0.8308964,R-HSA-373756,CNV,layer_1,0.8308964
RAPGEF2,CNV,input,0.8308964,R-HSA-162699,CNV,layer_1,0.8308964
RAPGEF2,CNV,input,0.8308964,R-HSA-5676934,CNV,layer_1,0.8308964
MTNR1A,CNV,input,0.81487536,R-HSA-162699,CNV,layer_1,0.81487536
MTNR1A,CNV,input,0.81487536,R-HSA-373756,CNV,layer_1,0.81487536
MTNR1A,CNV,input,0.81487536,R-HSA-5676934,CNV,layer_1,0.81487536
MTNR1A,CNV,input,0.81487536,R-HSA-450520,CNV,layer_1,0.81487536
MTNR1A,CNV,input,0.81487536,R-HSA-9772755,CNV,layer_1,0.81487536
GUCY1A3,CNV,input,0.81426525,R-HSA-373756,CNV,layer_1,0.81426525
GUCY1A3,CNV,input,0.81426525,R-HSA-9772755,CNV,layer_1,0.81426525
GUCY1A3,CNV,input,0.81426525,R-HSA-5676934,CNV,layer_1,0.81426525
GUCY1A3,CNV,input,0.81426525,R-HSA-162699,CNV,layer_1,0.81426525
GUCY1A3,CNV,input,0.81426525,R-HSA-450520,CNV,layer_1,0.81426525
NOCT,CNV,input,0.8124129,R-HSA-9772755,CNV,layer_1,0.8124129
NOCT,CNV,input,0.8124129,R-HSA-5676934,CNV,layer_1,0.8124129
NOCT,CNV,input,0.8124129,R-HSA-162699,CNV,layer_1,0.8124129
NOCT,CNV,input,0.8124129,R-HSA-373756,CNV,layer_1,0.8124129
NOCT,CNV,input,0.8124129,R-HSA-450520,CNV,layer_1,0.8124129
CTSO,CNV,input,0.8101576,R-HSA-373756,CNV,layer_1,0.8101576
CTSO,CNV,input,0.8101576,R-HSA-5676934,CNV,layer_1,0.8101576
CTSO,CNV,input,0.8101576,R-HSA-450520,CNV,layer_1,0.8101576
CTSO,CNV,input,0.8101576,R-HSA-162699,CNV,layer_1,0.8101576
CTSO,CNV,input,0.8101576,R-HSA-9772755,CNV,layer_1,0.8101576
R-HSA-450520,CNV,layer_2,0.7762631,R-HSA-8941237,CNV,layer_3,0.7762631
R-HSA-450520,CNV,layer_2,0.7762631,R-HSA-5696398,CNV,layer_3,0.7762631
R-HSA-450520,CNV,layer_2,0.7762631,R-HSA-9033241,CNV,layer_3,0.7762631
R-HSA-450520,CNV,layer_2,0.7762631,R-HSA-5660526,CNV,layer_3,0.7762631
R-HSA-450520,CNV,layer_2,0.7762631,R-HSA-73942,CNV,layer_3,0.7762631
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-73942,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-5660526,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-9033241,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-5696398,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-8941237,CNV,layer_3,0.7293185
R-HSA-5676934,mrna,layer_1,0.68282443,R-HSA-5617472,mrna,layer_2,0.68282443
R-HSA-5676934,mrna,layer_1,0.68282443,R-HSA-8939211,mrna,layer_2,0.68282443
R-HSA-5676934,mrna,layer_1,0.68282443,R-HSA-9831926,mrna,layer_2,0.68282443
R-HSA-5676934,mrna,layer_1,0.68282443,R-HSA-6806667,mrna,layer_2,0.68282443
R-HSA-5676934,mrna,layer_1,0.68282443,R-HSA-9821993,mrna,layer_2,0.68282443
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-450513,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-2029480,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-194138,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-186797,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-450520,CNV,layer_2,0.65085256
R-HSA-2197563,SNV,layer_1,0.4948604,R-HSA-109606,SNV,layer_2,0.4948604
R-HSA-2197563,SNV,layer_1,0.4948604,R-HSA-9609523,SNV,layer_2,0.4948604
R-HSA-2197563,SNV,layer_1,0.4948604,R-HSA-75205,SNV,layer_2,0.4948604
R-HSA-2197563,SNV,layer_1,0.4948604,R-HSA-418360,SNV,layer_2,0.4948604
R-HSA-2197563,SNV,layer_1,0.4948604,R-HSA-422085,SNV,layer_2,0.4948604
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-5696398,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-73942,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-8941237,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-5660526,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-9033241,CNV,layer_3,0.48245603
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-8953897,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-8963743,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-382551,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-73894,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-109582,CNV,layer_4,0.43503958
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-9033241,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-5696398,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-8941237,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-5660526,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-73942,CNV,layer_3,0.4204194
R-HSA-8939211,mrna,layer_2,0.39910072,R-HSA-1483249,mrna,layer_3,0.39910072
R-HSA-8939211,mrna,layer_2,0.39910072,R-HSA-9733709,mrna,layer_3,0.39910072
R-HSA-8939211,mrna,layer_2,0.39910072,R-HSA-6805567,mrna,layer_3,0.39910072
R-HSA-8939211,mrna,layer_2,0.39910072,R-HSA-186712,mrna,layer_3,0.39910072
R-HSA-8939211,mrna,layer_2,0.39910072,R-HSA-5660526,mrna,layer_3,0.39910072
R-HSA-176974,SNV,layer_1,0.36548373,R-HSA-9609523,SNV,layer_2,0.36548373
R-HSA-176974,SNV,layer_1,0.36548373,R-HSA-75205,SNV,layer_2,0.36548373
R-HSA-176974,SNV,layer_1,0.36548373,R-HSA-109606,SNV,layer_2,0.36548373
R-HSA-176974,SNV,layer_1,0.36548373,R-HSA-422085,SNV,layer_2,0.36548373
R-HSA-176974,SNV,layer_1,0.36548373,R-HSA-418360,SNV,layer_2,0.36548373
R-HSA-9831926,mrna,layer_2,0.33558404,R-HSA-186712,mrna,layer_3,0.33558404
R-HSA-9831926,mrna,layer_2,0.33558404,R-HSA-1483249,mrna,layer_3,0.33558404
R-HSA-9831926,mrna,layer_2,0.33558404,R-HSA-9733709,mrna,layer_3,0.33558404
R-HSA-9831926,mrna,layer_2,0.33558404,R-HSA-5660526,mrna,layer_3,0.33558404
R-HSA-9831926,mrna,layer_2,0.33558404,R-HSA-6805567,mrna,layer_3,0.33558404
R-HSA-9609523,SNV,layer_1,0.32762083,R-HSA-422085,SNV,layer_2,0.32762083
R-HSA-9609523,SNV,layer_1,0.32762083,R-HSA-109606,SNV,layer_2,0.32762083
R-HSA-9609523,SNV,layer_1,0.32762083,R-HSA-75205,SNV,layer_2,0.32762083
R-HSA-9609523,SNV,layer_1,0.32762083,R-HSA-9609523,SNV,layer_2,0.32762083
R-HSA-9609523,SNV,layer_1,0.32762083,R-HSA-418360,SNV,layer_2,0.32762083
R-HSA-5676934,SNV,layer_1,0.32001543,R-HSA-9609523,SNV,layer_2,0.32001543
R-HSA-5676934,SNV,layer_1,0.32001543,R-HSA-109606,SNV,layer_2,0.32001543
R-HSA-5676934,SNV,layer_1,0.32001543,R-HSA-75205,SNV,layer_2,0.32001543
R-HSA-5676934,SNV,layer_1,0.32001543,R-HSA-422085,SNV,layer_2,0.32001543
R-HSA-5676934,SNV,layer_1,0.32001543,R-HSA-418360,SNV,layer_2,0.32001543
R-HSA-75205,SNV,layer_2,0.28304157,R-HSA-391160,SNV,layer_3,0.28304157
R-HSA-75205,SNV,layer_2,0.28304157,R-HSA-3000157,SNV,layer_3,0.28304157
R-HSA-75205,SNV,layer_2,0.28304157,R-HSA-9836573,SNV,layer_3,0.28304157
R-HSA-75205,SNV,layer_2,0.28304157,R-HSA-74158,SNV,layer_3,0.28304157
R-HSA-75205,SNV,layer_2,0.28304157,R-HSA-1474228,SNV,layer_3,0.28304157
R-HSA-1538133,SNV,layer_1,0.281467,R-HSA-75205,SNV,layer_2,0.281467
R-HSA-1538133,SNV,layer_1,0.281467,R-HSA-422085,SNV,layer_2,0.281467
R-HSA-1538133,SNV,layer_1,0.281467,R-HSA-9609523,SNV,layer_2,0.281467
R-HSA-1538133,SNV,layer_1,0.281467,R-HSA-418360,SNV,layer_2,0.281467
R-HSA-1538133,SNV,layer_1,0.281467,R-HSA-109606,SNV,layer_2,0.281467
R-HSA-9821993,mrna,layer_2,0.2417699,R-HSA-1483249,mrna,layer_3,0.2417699
R-HSA-9821993,mrna,layer_2,0.2417699,R-HSA-186712,mrna,layer_3,0.2417699
R-HSA-9821993,mrna,layer_2,0.2417699,R-HSA-6805567,mrna,layer_3,0.2417699
R-HSA-9821993,mrna,layer_2,0.2417699,R-HSA-5660526,mrna,layer_3,0.2417699
R-HSA-9821993,mrna,layer_2,0.2417699,R-HSA-9733709,mrna,layer_3,0.2417699
R-HSA-5617472,mrna,layer_2,0.20636247,R-HSA-9733709,mrna,layer_3,0.20636247
R-HSA-5617472,mrna,layer_2,0.20636247,R-HSA-186712,mrna,layer_3,0.20636247
R-HSA-5617472,mrna,layer_2,0.20636247,R-HSA-6805567,mrna,layer_3,0.20636247
R-HSA-5617472,mrna,layer_2,0.20636247,R-HSA-5660526,mrna,layer_3,0.20636247
R-HSA-5617472,mrna,layer_2,0.20636247,R-HSA-1483249,mrna,layer_3,0.20636247
R-HSA-6806667,mrna,layer_2,0.18989255,R-HSA-1483249,mrna,layer_3,0.18989255
R-HSA-6806667,mrna,layer_2,0.18989255,R-HSA-5660526,mrna,layer_3,0.18989255
R-HSA-6806667,mrna,layer_2,0.18989255,R-HSA-186712,mrna,layer_3,0.18989255
R-HSA-6806667,mrna,layer_2,0.18989255,R-HSA-6805567,mrna,layer_3,0.18989255
R-HSA-6806667,mrna,layer_2,0.18989255,R-HSA-9733709,mrna,layer_3,0.18989255
R-HSA-73942,CNV,layer_3,0.18159088,R-HSA-8953897,CNV,layer_4,0.18159088
R-HSA-73942,CNV,layer_3,0.18159088,R-HSA-73894,CNV,layer_4,0.18159088
R-HSA-73942,CNV,layer_3,0.18159088,R-HSA-382551,CNV,layer_4,0.18159088
R-HSA-73942,CNV,layer_3,0.18159088,R-HSA-8963743,CNV,layer_4,0.18159088
R-HSA-73942,CNV,layer_3,0.18159088,R-HSA-109582,CNV,layer_4,0.18159088
R-HSA-109606,SNV,layer_2,0.17851141,R-HSA-1474228,SNV,layer_3,0.17851141
R-HSA-109606,SNV,layer_2,0.17851141,R-HSA-391160,SNV,layer_3,0.17851141
R-HSA-109606,SNV,layer_2,0.17851141,R-HSA-3000157,SNV,layer_3,0.17851141
R-HSA-109606,SNV,layer_2,0.17851141,R-HSA-74158,SNV,layer_3,0.17851141
R-HSA-109606,SNV,layer_2,0.17851141,R-HSA-9836573,SNV,layer_3,0.17851141
R-HSA-9836573,SNV,layer_3,0.17110755,R-HSA-112316,SNV,layer_4,0.17110755
R-HSA-9836573,SNV,layer_3,0.17110755,R-HSA-9612973,SNV,layer_4,0.17110755
R-HSA-9836573,SNV,layer_3,0.17110755,R-HSA-397014,SNV,layer_4,0.17110755
R-HSA-9836573,SNV,layer_3,0.17110755,R-HSA-392499,SNV,layer_4,0.17110755
R-HSA-9836573,SNV,layer_3,0.17110755,R-HSA-400253,SNV,layer_4,0.17110755
R-HSA-5660526,CNV,layer_3,0.17088261,R-HSA-109582,CNV,layer_4,0.17088261
R-HSA-5660526,CNV,layer_3,0.17088261,R-HSA-8953897,CNV,layer_4,0.17088261
R-HSA-5660526,CNV,layer_3,0.17088261,R-HSA-73894,CNV,layer_4,0.17088261
R-HSA-5660526,CNV,layer_3,0.17088261,R-HSA-382551,CNV,layer_4,0.17088261
R-HSA-5660526,CNV,layer_3,0.17088261,R-HSA-8963743,CNV,layer_4,0.17088261
R-HSA-6805567,mrna,layer_3,0.16852027,R-HSA-400253,mrna,layer_4,0.16852027
R-HSA-6805567,mrna,layer_3,0.16852027,R-HSA-1852241,mrna,layer_4,0.16852027
R-HSA-6805567,mrna,layer_3,0.16852027,R-HSA-162582,mrna,layer_4,0.16852027
R-HSA-6805567,mrna,layer_3,0.16852027,R-HSA-1474165,mrna,layer_4,0.16852027
R-HSA-6805567,mrna,layer_3,0.16852027,R-HSA-5653656,mrna,layer_4,0.16852027
R-HSA-9033241,CNV,layer_3,0.167366,R-HSA-73894,CNV,layer_4,0.167366
R-HSA-9033241,CNV,layer_3,0.167366,R-HSA-109582,CNV,layer_4,0.167366
R-HSA-9033241,CNV,layer_3,0.167366,R-HSA-8963743,CNV,layer_4,0.167366
R-HSA-9033241,CNV,layer_3,0.167366,R-HSA-382551,CNV,layer_4,0.167366
R-HSA-9033241,CNV,layer_3,0.167366,R-HSA-8953897,CNV,layer_4,0.167366
R-HSA-186712,mrna,layer_3,0.14043878,R-HSA-5653656,mrna,layer_4,0.14043878
R-HSA-186712,mrna,layer_3,0.14043878,R-HSA-1474165,mrna,layer_4,0.14043878
R-HSA-186712,mrna,layer_3,0.14043878,R-HSA-162582,mrna,layer_4,0.14043878
R-HSA-186712,mrna,layer_3,0.14043878,R-HSA-400253,mrna,layer_4,0.14043878
R-HSA-186712,mrna,layer_3,0.14043878,R-HSA-1852241,mrna,layer_4,0.14043878
R-HSA-9609523,SNV,layer_2,0.13082112,R-HSA-9836573,SNV,layer_3,0.13082112
R-HSA-9609523,SNV,layer_2,0.13082112,R-HSA-391160,SNV,layer_3,0.13082112
R-HSA-9609523,SNV,layer_2,0.13082112,R-HSA-74158,SNV,layer_3,0.13082112
R-HSA-9609523,SNV,layer_2,0.13082112,R-HSA-3000157,SNV,layer_3,0.13082112
R-HSA-9609523,SNV,layer_2,0.13082112,R-HSA-1474228,SNV,layer_3,0.13082112
R-HSA-5660526,mrna,layer_3,0.12528269,R-HSA-5653656,mrna,layer_4,0.12528269
R-HSA-5660526,mrna,layer_3,0.12528269,R-HSA-162582,mrna,layer_4,0.12528269
R-HSA-5660526,mrna,layer_3,0.12528269,R-HSA-1474165,mrna,layer_4,0.12528269
R-HSA-5660526,mrna,layer_3,0.12528269,R-HSA-1852241,mrna,layer_4,0.12528269
R-HSA-5660526,mrna,layer_3,0.12528269,R-HSA-400253,mrna,layer_4,0.12528269
R-HSA-422085,SNV,layer_2,0.12070301,R-HSA-74158,SNV,layer_3,0.12070301
R-HSA-422085,SNV,layer_2,0.12070301,R-HSA-9836573,SNV,layer_3,0.12070301
R-HSA-422085,SNV,layer_2,0.12070301,R-HSA-391160,SNV,layer_3,0.12070301
R-HSA-422085,SNV,layer_2,0.12070301,R-HSA-3000157,SNV,layer_3,0.12070301
R-HSA-422085,SNV,layer_2,0.12070301,R-HSA-1474228,SNV,layer_3,0.12070301
R-HSA-418360,SNV,layer_2,0.1206814,R-HSA-3000157,SNV,layer_3,0.1206814
R-HSA-418360,SNV,layer_2,0.1206814,R-HSA-391160,SNV,layer_3,0.1206814
R-HSA-418360,SNV,layer_2,0.1206814,R-HSA-74158,SNV,layer_3,0.1206814
R-HSA-418360,SNV,layer_2,0.1206814,R-HSA-1474228,SNV,layer_3,0.1206814
R-HSA-418360,SNV,layer_2,0.1206814,R-HSA-9836573,SNV,layer_3,0.1206814
R-HSA-391160,SNV,layer_3,0.11617867,R-HSA-392499,SNV,layer_4,0.11617867
R-HSA-391160,SNV,layer_3,0.11617867,R-HSA-397014,SNV,layer_4,0.11617867
R-HSA-391160,SNV,layer_3,0.11617867,R-HSA-400253,SNV,layer_4,0.11617867
R-HSA-391160,SNV,layer_3,0.11617867,R-HSA-112316,SNV,layer_4,0.11617867
R-HSA-391160,SNV,layer_3,0.11617867,R-HSA-9612973,SNV,layer_4,0.11617867
R-HSA-1474228,SNV,layer_3,0.11251826,R-HSA-392499,SNV,layer_4,0.11251826
R-HSA-1474228,SNV,layer_3,0.11251826,R-HSA-400253,SNV,layer_4,0.11251826
R-HSA-1474228,SNV,layer_3,0.11251826,R-HSA-397014,SNV,layer_4,0.11251826
R-HSA-1474228,SNV,layer_3,0.11251826,R-HSA-9612973,SNV,layer_4,0.11251826
R-HSA-1474228,SNV,layer_3,0.11251826,R-HSA-112316,SNV,layer_4,0.11251826
R-HSA-3000157,SNV,layer_3,0.10133158,R-HSA-397014,SNV,layer_4,0.10133158
R-HSA-3000157,SNV,layer_3,0.10133158,R-HSA-400253,SNV,layer_4,0.10133158
R-HSA-3000157,SNV,layer_3,0.10133158,R-HSA-9612973,SNV,layer_4,0.10133158
R-HSA-3000157,SNV,layer_3,0.10133158,R-HSA-112316,SNV,layer_4,0.10133158
R-HSA-3000157,SNV,layer_3,0.10133158,R-HSA-392499,SNV,layer_4,0.10133158
R-HSA-9733709,mrna,layer_3,0.10063936,R-HSA-400253,mrna,layer_4,0.10063936
R-HSA-9733709,mrna,layer_3,0.10063936,R-HSA-1474165,mrna,layer_4,0.10063936
R-HSA-9733709,mrna,layer_3,0.10063936,R-HSA-5653656,mrna,layer_4,0.10063936
R-HSA-9733709,mrna,layer_3,0.10063936,R-HSA-162582,mrna,layer_4,0.10063936
R-HSA-9733709,mrna,layer_3,0.10063936,R-HSA-1852241,mrna,layer_4,0.10063936
R-HSA-74158,SNV,layer_3,0.099703416,R-HSA-392499,SNV,layer_4,0.099703416
R-HSA-74158,SNV,layer_3,0.099703416,R-HSA-397014,SNV,layer_4,0.099703416
R-HSA-74158,SNV,layer_3,0.099703416,R-HSA-9612973,SNV,layer_4,0.099703416
