Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
ChREBP activates metabolic gene expression,SNV,layer_2,0.8020207,Activation of HOX genes during differentiation,SNV,layer_3,0.8020207
RYR2,SNV,input,0.79244906,RET signaling,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,Retinoid metabolism and transport,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,Reelin signalling pathway,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,Unwinding of DNA,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,MDK and PTN in ALK signaling,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,ChREBP activates metabolic gene expression,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,Class I peroxisomal membrane protein import,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,Common Pathway of Fibrin Clot Formation,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,Protein repair,SNV,layer_1,0.79244906
RYR2,SNV,input,0.79244906,NCAM signaling for neurite out-growth,SNV,layer_1,0.79244906
Reelin signalling pathway,SNV,layer_1,0.787492,AMPK inhibits chREBP transcriptional activation activity,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,ChREBP activates metabolic gene expression,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Protein repair,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Zygotic genome activation (ZGA),SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Protein ubiquitination,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Post-translational modification: synthesis of GPI-anchored proteins,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Regulation of insulin secretion,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Signaling by Rho GTPases,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Rap1 signalling,SNV,layer_2,0.787492
Reelin signalling pathway,SNV,layer_1,0.787492,Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.787492
SYNE1,SNV,input,0.7708104,Reelin signalling pathway,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,Unwinding of DNA,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,NCAM signaling for neurite out-growth,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,Protein repair,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,Common Pathway of Fibrin Clot Formation,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,Class I peroxisomal membrane protein import,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,Retinoid metabolism and transport,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,RET signaling,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,ChREBP activates metabolic gene expression,SNV,layer_1,0.7708104
SYNE1,SNV,input,0.7708104,MDK and PTN in ALK signaling,SNV,layer_1,0.7708104
Unwinding of DNA,SNV,layer_1,0.76529324,AMPK inhibits chREBP transcriptional activation activity,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,ChREBP activates metabolic gene expression,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Rap1 signalling,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Signaling by Rho GTPases,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Regulation of insulin secretion,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Protein repair,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Zygotic genome activation (ZGA),SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Protein ubiquitination,SNV,layer_2,0.76529324
Unwinding of DNA,SNV,layer_1,0.76529324,Post-translational modification: synthesis of GPI-anchored proteins,SNV,layer_2,0.76529324
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Metabolism of vitamins and cofactors,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Reversible hydration of carbon dioxide,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Platelet homeostasis,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Metabolism of nitric oxide: NOS3 activation and regulation,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Transcriptional regulation of granulopoiesis,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Activation of HOX genes during differentiation,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,DNA Replication Pre-Initiation,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Nonsense-Mediated Decay (NMD),SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Nucleotide Excision Repair,SNV,layer_3,0.76343024
Chromatin modifications during the maternal to zygotic transition (MZT),SNV,layer_2,0.76343024,Peroxisomal protein import,SNV,layer_3,0.76343024
Rap1 signalling,SNV,layer_2,0.74124694,Nonsense-Mediated Decay (NMD),SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,DNA Replication Pre-Initiation,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Peroxisomal protein import,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Nucleotide Excision Repair,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Reversible hydration of carbon dioxide,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Metabolism of vitamins and cofactors,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Activation of HOX genes during differentiation,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Transcriptional regulation of granulopoiesis,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Platelet homeostasis,SNV,layer_3,0.74124694
Rap1 signalling,SNV,layer_2,0.74124694,Metabolism of nitric oxide: NOS3 activation and regulation,SNV,layer_3,0.74124694
HMGB2,SNV,input,0.73757523,Reelin signalling pathway,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,Unwinding of DNA,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,Protein repair,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,NCAM signaling for neurite out-growth,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,Retinoid metabolism and transport,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,RET signaling,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,RET signaling,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,Retinoid metabolism and transport,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,Class I peroxisomal membrane protein import,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,Common Pathway of Fibrin Clot Formation,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,Reelin signalling pathway,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,Unwinding of DNA,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,NCAM signaling for neurite out-growth,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,Protein repair,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,MDK and PTN in ALK signaling,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,ChREBP activates metabolic gene expression,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,MDK and PTN in ALK signaling,SNV,layer_1,0.73757523
TTLL12,SNV,input,0.73757523,ChREBP activates metabolic gene expression,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,Common Pathway of Fibrin Clot Formation,SNV,layer_1,0.73757523
HMGB2,SNV,input,0.73757523,Class I peroxisomal membrane protein import,SNV,layer_1,0.73757523
SSTR2,SNV,input,0.6871416,Unwinding of DNA,SNV,layer_1,0.6871416
SSTR2,SNV,input,0.6871416,Reelin signalling pathway,SNV,layer_1,0.6871416
SSTR2,SNV,input,0.6871416,ChREBP activates metabolic gene expression,SNV,layer_1,0.6871416
SSTR2,SNV,input,0.6871416,MDK and PTN in ALK signaling,SNV,layer_1,0.6871416
