Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,GPCR ligand binding,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,mRNA Editing: A to I Conversion,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Proteasome assembly,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,rRNA processing in the nucleus and cytosol,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Common Pathway of Fibrin Clot Formation,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Diseases of Mismatch Repair (MMR),CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Peptide hormone biosynthesis,CNV,layer_2,6.911196
Defective ABCG8 causes GBD4 and sitosterolemia,CNV,layer_1,6.911196,Parasitic Infection Pathways,CNV,layer_2,6.911196
Surfactant metabolism,CNV,layer_3,6.5695753,Hemostasis,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,DNA Repair,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Signal Transduction,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Reproduction,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Gene expression (Transcription),CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Metabolism of proteins,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Programmed Cell Death,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Protein localization,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Vesicle-mediated transport,CNV,layer_4,6.5695753
Surfactant metabolism,CNV,layer_3,6.5695753,Immune System,CNV,layer_4,6.5695753
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Parasitic Infection Pathways,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,mRNA Editing: A to I Conversion,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Proteasome assembly,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,GPCR ligand binding,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,rRNA processing in the nucleus and cytosol,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Common Pathway of Fibrin Clot Formation,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Peptide hormone biosynthesis,CNV,layer_2,5.4609404
Interleukin-1 family signaling,CNV,layer_1,5.4609404,Diseases of Mismatch Repair (MMR),CNV,layer_2,5.4609404
Melanin biosynthesis,CNV,layer_1,4.6602955,Peptide hormone biosynthesis,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,Common Pathway of Fibrin Clot Formation,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,mRNA Editing: A to I Conversion,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,GPCR ligand binding,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,Proteasome assembly,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,Parasitic Infection Pathways,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,rRNA processing in the nucleus and cytosol,CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,Diseases of Mismatch Repair (MMR),CNV,layer_2,4.6602955
Melanin biosynthesis,CNV,layer_1,4.6602955,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,4.6602955
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Peptide hormone biosynthesis,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Parasitic Infection Pathways,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Diseases of Mismatch Repair (MMR),CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,GPCR ligand binding,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Common Pathway of Fibrin Clot Formation,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,mRNA Editing: A to I Conversion,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,Proteasome assembly,CNV,layer_2,4.3144255
AKT phosphorylates targets in the nucleus,CNV,layer_1,4.3144255,rRNA processing in the nucleus and cytosol,CNV,layer_2,4.3144255
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Metabolism of lipids,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Striated Muscle Contraction,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Membrane Trafficking,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,SLC-mediated transmembrane transport,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Translation,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Peptide hormone metabolism,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Cell Cycle Checkpoints,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Intracellular oxygen transport,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Epigenetic regulation of gene expression,CNV,layer_3,4.1392837
Parasitic Infection Pathways,CNV,layer_2,4.1392837,Surfactant metabolism,CNV,layer_3,4.1392837
Translation,CNV,layer_3,4.039007,Gene expression (Transcription),CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Vesicle-mediated transport,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Programmed Cell Death,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Hemostasis,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Immune System,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Protein localization,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,DNA Repair,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Reproduction,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Signal Transduction,CNV,layer_4,4.039007
Translation,CNV,layer_3,4.039007,Metabolism of proteins,CNV,layer_4,4.039007
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Diseases of Mismatch Repair (MMR),CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Peptide hormone biosynthesis,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Common Pathway of Fibrin Clot Formation,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,mRNA Editing: A to I Conversion,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Proteasome assembly,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,GPCR ligand binding,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,rRNA processing in the nucleus and cytosol,CNV,layer_2,3.8837616
VxPx cargo-targeting to cilium,CNV,layer_1,3.8837616,Parasitic Infection Pathways,CNV,layer_2,3.8837616
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Striated Muscle Contraction,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Cell Cycle Checkpoints,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,SLC-mediated transmembrane transport,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Membrane Trafficking,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Metabolism of lipids,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Intracellular oxygen transport,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Peptide hormone metabolism,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Epigenetic regulation of gene expression,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Translation,CNV,layer_3,3.5616117
rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5616117,Surfactant metabolism,CNV,layer_3,3.5616117
HDL assembly,CNV,layer_1,3.5586855,GPCR ligand binding,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Proteasome assembly,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Diseases of Mismatch Repair (MMR),CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,mRNA Editing: A to I Conversion,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Parasitic Infection Pathways,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,rRNA processing in the nucleus and cytosol,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Peptide hormone biosynthesis,CNV,layer_2,3.5586855
HDL assembly,CNV,layer_1,3.5586855,Common Pathway of Fibrin Clot Formation,CNV,layer_2,3.5586855
VLDL assembly,CNV,layer_1,3.2726884,Diseases of Mismatch Repair (MMR),CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,mRNA Editing: A to I Conversion,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,GPCR ligand binding,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,Proteasome assembly,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,rRNA processing in the nucleus and cytosol,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,Parasitic Infection Pathways,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,Common Pathway of Fibrin Clot Formation,CNV,layer_2,3.2726884
VLDL assembly,CNV,layer_1,3.2726884,Peptide hormone biosynthesis,CNV,layer_2,3.2726884
Proteasome assembly,CNV,layer_2,3.068947,Translation,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Surfactant metabolism,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Cell Cycle Checkpoints,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Striated Muscle Contraction,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Metabolism of lipids,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Intracellular oxygen transport,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,SLC-mediated transmembrane transport,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Membrane Trafficking,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Epigenetic regulation of gene expression,CNV,layer_3,3.068947
Proteasome assembly,CNV,layer_2,3.068947,Peptide hormone metabolism,CNV,layer_3,3.068947
Choline catabolism,CNV,layer_1,3.0550714,Common Pathway of Fibrin Clot Formation,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,Peptide hormone biosynthesis,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,Diseases of Mismatch Repair (MMR),CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,rRNA processing in the nucleus and cytosol,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,Parasitic Infection Pathways,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,GPCR ligand binding,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,Proteasome assembly,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,3.0550714
Choline catabolism,CNV,layer_1,3.0550714,mRNA Editing: A to I Conversion,CNV,layer_2,3.0550714
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,rRNA processing in the nucleus and cytosol,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Parasitic Infection Pathways,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Diseases of Mismatch Repair (MMR),CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Transcriptional activation of mitochondrial biogenesis,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,mRNA Editing: A to I Conversion,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Peptide hormone biosynthesis,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,GPCR ligand binding,CNV,layer_2,2.947218
Interaction With Cumulus Cells And The Zona Pellucida,CNV,layer_1,2.947218,Proteasome assembly,CNV,layer_2,2.947218
GPCR ligand binding,CNV,layer_2,2.7510967,Epigenetic regulation of gene expression,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Peptide hormone metabolism,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Intracellular oxygen transport,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Metabolism of lipids,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Translation,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Surfactant metabolism,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Cell Cycle Checkpoints,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Striated Muscle Contraction,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,Membrane Trafficking,CNV,layer_3,2.7510967
GPCR ligand binding,CNV,layer_2,2.7510967,SLC-mediated transmembrane transport,CNV,layer_3,2.7510967
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Vesicle-mediated transport,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,DNA Repair,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Hemostasis,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Gene expression (Transcription),CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Metabolism of proteins,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Reproduction,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Programmed Cell Death,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Protein localization,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Signal Transduction,CNV,layer_4,2.7141123
SLC-mediated transmembrane transport,CNV,layer_3,2.7141123,Immune System,CNV,layer_4,2.7141123
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Striated Muscle Contraction,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Cell Cycle Checkpoints,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Intracellular oxygen transport,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Metabolism of lipids,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Peptide hormone metabolism,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Epigenetic regulation of gene expression,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Membrane Trafficking,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,SLC-mediated transmembrane transport,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Translation,CNV,layer_3,2.707764
mRNA Editing: A to I Conversion,CNV,layer_2,2.707764,Surfactant metabolism,CNV,layer_3,2.707764
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Metabolism of lipids,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Intracellular oxygen transport,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Epigenetic regulation of gene expression,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Peptide hormone metabolism,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Cell Cycle Checkpoints,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Striated Muscle Contraction,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,SLC-mediated transmembrane transport,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Membrane Trafficking,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Surfactant metabolism,CNV,layer_3,2.4886887
Extrinsic Pathway of Fibrin Clot Formation,CNV,layer_2,2.4886887,Translation,CNV,layer_3,2.4886887
Membrane Trafficking,CNV,layer_3,2.4171095,Reproduction,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Metabolism of proteins,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Immune System,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Signal Transduction,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Protein localization,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Programmed Cell Death,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Vesicle-mediated transport,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,DNA Repair,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Hemostasis,CNV,layer_4,2.4171095
Membrane Trafficking,CNV,layer_3,2.4171095,Gene expression (Transcription),CNV,layer_4,2.4171095
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Surfactant metabolism,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Translation,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,SLC-mediated transmembrane transport,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Membrane Trafficking,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Metabolism of lipids,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Intracellular oxygen transport,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Peptide hormone metabolism,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Epigenetic regulation of gene expression,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Cell Cycle Checkpoints,CNV,layer_3,2.3902984
Common Pathway of Fibrin Clot Formation,CNV,layer_2,2.3902984,Striated Muscle Contraction,CNV,layer_3,2.3902984
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Gene expression (Transcription),CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Hemostasis,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,DNA Repair,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Vesicle-mediated transport,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Metabolism of proteins,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Reproduction,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Programmed Cell Death,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Protein localization,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Signal Transduction,CNV,layer_4,2.3554091
Epigenetic regulation of gene expression,CNV,layer_3,2.3554091,Immune System,CNV,layer_4,2.3554091
Peptide hormone metabolism,CNV,layer_3,2.3086338,Vesicle-mediated transport,CNV,layer_4,2.3086338
Peptide hormone metabolism,CNV,layer_3,2.3086338,DNA Repair,CNV,layer_4,2.3086338
Peptide hormone metabolism,CNV,layer_3,2.3086338,Hemostasis,CNV,layer_4,2.3086338
Peptide hormone metabolism,CNV,layer_3,2.3086338,Gene expression (Transcription),CNV,layer_4,2.3086338
Peptide hormone metabolism,CNV,layer_3,2.3086338,Reproduction,CNV,layer_4,2.3086338
Peptide hormone metabolism,CNV,layer_3,2.3086338,Metabolism of proteins,CNV,layer_4,2.3086338
