Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-372790,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-9748787,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-9033241,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-5660526,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-73942,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-8941237,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-5696398,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-9609523,CNV,layer_3,0.7293185
R-HSA-450513,CNV,layer_2,0.7293185,R-HSA-1632852,CNV,layer_3,0.7293185
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-9748787,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-3858494,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-450513,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-2029480,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-194138,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-69481,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-450520,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-186797,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-2187335,CNV,layer_2,0.65085256
R-HSA-162699,CNV,layer_1,0.65085256,R-HSA-112308,CNV,layer_2,0.65085256
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-2187335,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-112308,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-69481,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-9748787,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-450513,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-450520,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-3858494,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-186797,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-194138,CNV,layer_2,0.62277627
R-HSA-162906,CNV,layer_1,0.62277627,R-HSA-2029480,CNV,layer_2,0.62277627
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-194138,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-2187335,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-186797,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-450520,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-2029480,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-450513,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-112308,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-69481,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-3858494,CNV,layer_2,0.59517443
R-HSA-9832991,CNV,layer_1,0.59517443,R-HSA-9748787,CNV,layer_2,0.59517443
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-112308,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-69481,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-3858494,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-9748787,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-194138,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-2187335,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-186797,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-450520,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-450513,CNV,layer_2,0.5294259
R-HSA-69275,CNV,layer_1,0.5294259,R-HSA-2029480,CNV,layer_2,0.5294259
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-2187335,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-194138,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-2029480,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-450513,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-450520,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-186797,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-9748787,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-3858494,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-69481,CNV,layer_2,0.5039303
R-HSA-9679506,CNV,layer_1,0.5039303,R-HSA-112308,CNV,layer_2,0.5039303
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-450520,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-186797,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-2029480,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-450513,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-9748787,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-3858494,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-112308,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-69481,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-194138,CNV,layer_2,0.4936379
R-HSA-975634,CNV,layer_1,0.4936379,R-HSA-2187335,CNV,layer_2,0.4936379
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-372790,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-69239,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-9609523,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-1632852,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-9033241,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-9748787,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-5696398,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-8941237,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-73942,CNV,layer_3,0.48245603
R-HSA-2029480,CNV,layer_2,0.48245603,R-HSA-5660526,CNV,layer_3,0.48245603
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-400253,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-168256,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-9709957,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-1640170,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-8963743,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-109582,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-73894,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-382551,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-9748784,CNV,layer_4,0.43503958
R-HSA-8941237,CNV,layer_3,0.43503958,R-HSA-8953897,CNV,layer_4,0.43503958
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-73942,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-5660526,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-9033241,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-9748787,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-9609523,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-1632852,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-5696398,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-8941237,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-69239,CNV,layer_3,0.4204194
R-HSA-194138,CNV,layer_2,0.4204194,R-HSA-372790,CNV,layer_3,0.4204194
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-5696398,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-8941237,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-9033241,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-9748787,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-73942,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-5660526,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-372790,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-69239,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-9609523,CNV,layer_3,0.2735673
R-HSA-2187335,CNV,layer_2,0.2735673,R-HSA-1632852,CNV,layer_3,0.2735673
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-73942,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-5660526,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-5696398,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-8941237,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-9748787,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-9033241,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-9609523,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-1632852,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-372790,CNV,layer_3,0.26850277
R-HSA-9748787,CNV,layer_2,0.26850277,R-HSA-69239,CNV,layer_3,0.26850277
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-5696398,CNV,layer_3,0.25400996
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-8941237,CNV,layer_3,0.25400996
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-5660526,CNV,layer_3,0.25400996
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-73942,CNV,layer_3,0.25400996
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-9033241,CNV,layer_3,0.25400996
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-9748787,CNV,layer_3,0.25400996
R-HSA-3858494,CNV,layer_2,0.25400996,R-HSA-9609523,CNV,layer_3,0.25400996
