Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
Intraflagellar transport,mrna,layer_2,1.5076594,Metabolism of porphyrins,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Metabolism of nucleotides,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Reversible hydration of carbon dioxide,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Ion channel transport,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,RNA Polymerase II Transcription,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Diseases of the neuronal system,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Diseases of DNA repair,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Biological oxidations,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,O2/CO2 exchange in erythrocytes,mrna,layer_3,1.5076594
Intraflagellar transport,mrna,layer_2,1.5076594,Diseases of hemostasis,mrna,layer_3,1.5076594
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Disease,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Metabolism of RNA,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Muscle contraction,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Digestion and absorption,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Immune System,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Metabolism of proteins,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Extracellular matrix organization,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Developmental Biology,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Organelle biogenesis and maintenance,mrna,layer_4,1.3873042
Reversible hydration of carbon dioxide,mrna,layer_3,1.3873042,Circadian Clock,mrna,layer_4,1.3873042
Ion channel transport,mrna,layer_3,1.3260831,Digestion and absorption,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Muscle contraction,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Immune System,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Metabolism of proteins,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Developmental Biology,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Extracellular matrix organization,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Disease,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Metabolism of RNA,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Organelle biogenesis and maintenance,mrna,layer_4,1.3260831
Ion channel transport,mrna,layer_3,1.3260831,Circadian Clock,mrna,layer_4,1.3260831
Metabolism of porphyrins,mrna,layer_3,1.2379097,Digestion and absorption,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Muscle contraction,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Developmental Biology,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Extracellular matrix organization,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Immune System,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Metabolism of proteins,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Organelle biogenesis and maintenance,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Circadian Clock,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Disease,mrna,layer_4,1.2379097
Metabolism of porphyrins,mrna,layer_3,1.2379097,Metabolism of RNA,mrna,layer_4,1.2379097
Metabolism of nucleotides,mrna,layer_3,1.2232261,Muscle contraction,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Digestion and absorption,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Immune System,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Metabolism of proteins,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Developmental Biology,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Extracellular matrix organization,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Circadian Clock,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Organelle biogenesis and maintenance,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Disease,mrna,layer_4,1.2232261
Metabolism of nucleotides,mrna,layer_3,1.2232261,Metabolism of RNA,mrna,layer_4,1.2232261
KCNK18,mrna,input,1.2080522,Reduction of cytosolic Ca++ levels,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,"GABA synthesis, release, reuptake and degradation",mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Downregulation of ERBB2 signaling,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Acetylcholine Neurotransmitter Release Cycle,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Processing and activation of SUMO,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Catecholamine biosynthesis,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Role of phospholipids in phagocytosis,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Retinoid cycle disease events,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,Dissolution of Fibrin Clot,mrna,layer_1,1.2080522
SLC12A3,mrna,input,1.1983293,Downregulation of ERBB2 signaling,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Acetylcholine Neurotransmitter Release Cycle,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Role of phospholipids in phagocytosis,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Retinoid cycle disease events,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Dissolution of Fibrin Clot,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Processing and activation of SUMO,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Catecholamine biosynthesis,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,Reduction of cytosolic Ca++ levels,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,"GABA synthesis, release, reuptake and degradation",mrna,layer_1,1.1983293
L1CAM,mrna,input,1.1872488,Processing and activation of SUMO,mrna,layer_1,1.1872488
