Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-425407,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-8941237,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-1474228,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-1566977,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-174824,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-9675108,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-5682910,CNV,layer_3,4.982194
R-HSA-203641,CNV,layer_2,4.982194,R-HSA-983712,CNV,layer_3,4.982194
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-1266738,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-1474244,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-5357801,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-9609507,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-1640170,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-382551,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-400253,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-1430728,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-4839726,CNV,layer_4,2.1182709
R-HSA-1566977,CNV,layer_3,2.1182709,R-HSA-8963743,CNV,layer_4,2.1182709
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-2892247,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-203641,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-977347,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-203615,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-1226099,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-112313,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-112311,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-390466,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-381340,CNV,layer_2,2.0938783
R-HSA-140342,CNV,layer_1,2.0938783,R-HSA-112310,CNV,layer_2,2.0938783
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-425407,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-8941237,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-5223345,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-2586552,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-983712,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-5682910,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-9675108,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-174824,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-1474228,CNV,layer_3,1.9645789
R-HSA-2892247,CNV,layer_2,1.9645789,R-HSA-1566977,CNV,layer_3,1.9645789
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-174824,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-9675108,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-983712,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-5682910,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-1474228,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-1566977,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-425407,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-8941237,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-2586552,CNV,layer_3,1.8626292
R-HSA-203615,CNV,layer_2,1.8626292,R-HSA-5223345,CNV,layer_3,1.8626292
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-2586552,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-5223345,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-1474228,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-1566977,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-5682910,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-983712,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-425407,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-8941237,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-174824,CNV,layer_3,1.5816581
R-HSA-977347,CNV,layer_2,1.5816581,R-HSA-9675108,CNV,layer_3,1.5816581
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-1226099,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-112313,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-112310,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-381340,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-203615,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-977347,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-2892247,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-203641,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-112311,CNV,layer_2,1.5675408
R-HSA-389977,CNV,layer_1,1.5675408,R-HSA-390466,CNV,layer_2,1.5675408
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-390466,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-112311,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-1226099,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-112313,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-203615,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-977347,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-203641,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-2892247,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-381340,CNV,layer_2,1.3414931
R-HSA-1369062,CNV,layer_1,1.3414931,R-HSA-112310,CNV,layer_2,1.3414931
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-1566977,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-1474228,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-5682910,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-983712,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-174824,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-9675108,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-8941237,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-425407,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-2586552,CNV,layer_3,1.3137981
R-HSA-381340,CNV,layer_2,1.3137981,R-HSA-5223345,CNV,layer_3,1.3137981
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-203615,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-977347,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-203641,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-2892247,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-112310,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-381340,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-112313,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-1226099,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-390466,CNV,layer_2,1.2390094
R-HSA-70921,CNV,layer_1,1.2390094,R-HSA-112311,CNV,layer_2,1.2390094
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-203641,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-2892247,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-1226099,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-112313,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-112311,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-390466,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-112310,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-381340,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-977347,CNV,layer_2,1.1188638
R-HSA-977606,CNV,layer_1,1.1188638,R-HSA-203615,CNV,layer_2,1.1188638
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-390466,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-112311,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-203641,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-2892247,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-203615,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-977347,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-1226099,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-112313,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-112310,CNV,layer_2,1.1118166
R-HSA-210744,CNV,layer_1,1.1118166,R-HSA-381340,CNV,layer_2,1.1118166
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-381340,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-112310,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-1226099,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-112313,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-203615,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-977347,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-2892247,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-203641,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-390466,CNV,layer_2,1.1052105
R-HSA-9670095,CNV,layer_1,1.1052105,R-HSA-112311,CNV,layer_2,1.1052105
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-381340,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-112310,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-1226099,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-112313,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-390466,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-112311,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-2892247,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-203641,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-203615,CNV,layer_2,1.0849036
R-HSA-1266695,CNV,layer_1,1.0849036,R-HSA-977347,CNV,layer_2,1.0849036
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-112311,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-390466,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-1226099,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-112313,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-203615,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-977347,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-381340,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-112310,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-2892247,CNV,layer_2,1.0672839
R-HSA-376176,CNV,layer_1,1.0672839,R-HSA-203641,CNV,layer_2,1.0672839
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-1474244,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-1266738,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-400253,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-1430728,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-4839726,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-8963743,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-1640170,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-382551,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-9609507,CNV,layer_4,0.8932734
R-HSA-5223345,CNV,layer_3,0.8932734,R-HSA-5357801,CNV,layer_4,0.8932734
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-4839726,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-8963743,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-1266738,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-1474244,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-400253,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-1430728,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-5357801,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-9609507,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-382551,CNV,layer_4,0.89106035
R-HSA-2586552,CNV,layer_3,0.89106035,R-HSA-1640170,CNV,layer_4,0.89106035
FASLG,CNV,input,0.79586786,R-HSA-9639288,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-140342,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-1266695,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-376176,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-389977,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-1369062,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-70921,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-977606,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-210744,CNV,layer_1,0.79586786
FASLG,CNV,input,0.79586786,R-HSA-9670095,CNV,layer_1,0.79586786
RGSL1,CNV,input,0.79434747,R-HSA-376176,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-140342,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-9639288,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-210744,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-977606,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-70921,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-1369062,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-389977,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-1266695,CNV,layer_1,0.79434747
RGSL1,CNV,input,0.79434747,R-HSA-9670095,CNV,layer_1,0.79434747
DHX9,CNV,input,0.79429585,R-HSA-9670095,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-210744,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-70921,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-1266695,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-977606,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-210744,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-1266695,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-376176,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-9639288,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-140342,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-1369062,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-389977,CNV,layer_1,0.79429585
DHX9,CNV,input,0.79429585,R-HSA-376176,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-9670095,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-389977,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-1369062,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-977606,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-70921,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-9639288,CNV,layer_1,0.79429585
NPL,CNV,input,0.79429585,R-HSA-140342,CNV,layer_1,0.79429585
TSEN15,CNV,input,0.7941866,R-HSA-1266695,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-376176,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-210744,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-9670095,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-70921,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-977606,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-1369062,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-389977,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-9639288,CNV,layer_1,0.7941866
TSEN15,CNV,input,0.7941866,R-HSA-140342,CNV,layer_1,0.7941866
RGS16,CNV,input,0.79392916,R-HSA-1266695,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-376176,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-9639288,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-140342,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-389977,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-1369062,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-70921,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-977606,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-210744,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-9670095,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-1266695,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-376176,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-389977,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-1369062,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-70921,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-977606,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-210744,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-9670095,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-9639288,CNV,layer_1,0.79392916
RGS16,CNV,input,0.79392916,R-HSA-140342,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-210744,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-9670095,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-1266695,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-376176,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-9639288,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-140342,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-389977,CNV,layer_1,0.79392916
RGS8,CNV,input,0.79392916,R-HSA-1369062,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-70921,CNV,layer_1,0.79392916
RNASEL,CNV,input,0.79392916,R-HSA-977606,CNV,layer_1,0.79392916
TNR,CNV,input,0.7935528,R-HSA-1266695,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-376176,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-1369062,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-389977,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-140342,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-9639288,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-210744,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-9670095,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-70921,CNV,layer_1,0.7935528
TNR,CNV,input,0.7935528,R-HSA-977606,CNV,layer_1,0.7935528
NPHS2,CNV,input,0.79342055,R-HSA-9639288,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-140342,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-1266695,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-376176,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-389977,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-1369062,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-70921,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-977606,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-210744,CNV,layer_1,0.79342055
NPHS2,CNV,input,0.79342055,R-HSA-9670095,CNV,layer_1,0.79342055
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-425407,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-8941237,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-2586552,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-5223345,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-983712,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-5682910,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-9675108,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-174824,CNV,layer_3,0.7881334
R-HSA-112310,CNV,layer_2,0.7881334,R-HSA-1566977,CNV,layer_3,0.7881334
