Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-429958,SNV,layer_2,3.1630075,R-HSA-69239,SNV,layer_3,3.1630075
R-HSA-429958,SNV,layer_2,3.1630075,R-HSA-983712,SNV,layer_3,3.1630075
R-HSA-429958,SNV,layer_2,3.1630075,R-HSA-8935690,SNV,layer_3,3.1630075
R-HSA-429958,SNV,layer_2,3.1630075,R-HSA-382556,SNV,layer_3,3.1630075
R-HSA-2028269,SNV,layer_2,2.9253187,R-HSA-69239,SNV,layer_3,2.9253187
R-HSA-2028269,SNV,layer_2,2.9253187,R-HSA-174824,SNV,layer_3,2.9253187
R-HSA-2028269,SNV,layer_2,2.9253187,R-HSA-382556,SNV,layer_3,2.9253187
R-HSA-2028269,SNV,layer_2,2.9253187,R-HSA-983712,SNV,layer_3,2.9253187
R-HSA-2028269,SNV,layer_2,2.9253187,R-HSA-8935690,SNV,layer_3,2.9253187
R-HSA-73884,CNV,layer_3,2.8931248,R-HSA-1640170,CNV,layer_4,2.8931248
R-HSA-73884,CNV,layer_3,2.8931248,R-HSA-9609507,CNV,layer_4,2.8931248
R-HSA-73884,CNV,layer_3,2.8931248,R-HSA-8963743,CNV,layer_4,2.8931248
R-HSA-73884,CNV,layer_3,2.8931248,R-HSA-9709957,CNV,layer_4,2.8931248
R-HSA-73884,CNV,layer_3,2.8931248,R-HSA-1266738,CNV,layer_4,2.8931248
R-HSA-2029485,mrna,layer_1,2.868753,R-HSA-1222556,mrna,layer_2,2.868753
R-HSA-2029485,mrna,layer_1,2.868753,R-HSA-5423646,mrna,layer_2,2.868753
R-HSA-2029485,mrna,layer_1,2.868753,R-HSA-9708296,mrna,layer_2,2.868753
R-HSA-2029485,mrna,layer_1,2.868753,R-HSA-1799339,mrna,layer_2,2.868753
R-HSA-2029485,mrna,layer_1,2.868753,R-HSA-1650814,mrna,layer_2,2.868753
R-HSA-9824594,CNV,layer_1,2.6601214,R-HSA-166520,CNV,layer_2,2.6601214
R-HSA-9824594,CNV,layer_1,2.6601214,R-HSA-9012852,CNV,layer_2,2.6601214
R-HSA-9824594,CNV,layer_1,2.6601214,R-HSA-177929,CNV,layer_2,2.6601214
R-HSA-9824594,CNV,layer_1,2.6601214,R-HSA-450385,CNV,layer_2,2.6601214
R-HSA-9824594,CNV,layer_1,2.6601214,R-HSA-194138,CNV,layer_2,2.6601214
R-HSA-1650814,SNV,layer_2,2.6212556,R-HSA-69239,SNV,layer_3,2.6212556
R-HSA-1650814,SNV,layer_2,2.6212556,R-HSA-8935690,SNV,layer_3,2.6212556
R-HSA-1650814,SNV,layer_2,2.6212556,R-HSA-382556,SNV,layer_3,2.6212556
R-HSA-1650814,SNV,layer_2,2.6212556,R-HSA-983712,SNV,layer_3,2.6212556
R-HSA-1650814,SNV,layer_2,2.6212556,R-HSA-174824,SNV,layer_3,2.6212556
R-HSA-69239,SNV,layer_3,2.6077116,R-HSA-109582,SNV,layer_4,2.6077116
R-HSA-69239,SNV,layer_3,2.6077116,R-HSA-1852241,SNV,layer_4,2.6077116
R-HSA-69239,SNV,layer_3,2.6077116,R-HSA-112316,SNV,layer_4,2.6077116
R-HSA-69239,SNV,layer_3,2.6077116,R-HSA-1266738,SNV,layer_4,2.6077116
R-HSA-69239,SNV,layer_3,2.6077116,R-HSA-162582,SNV,layer_4,2.6077116
R-HSA-5423646,SNV,layer_2,2.4754577,R-HSA-382556,SNV,layer_3,2.4754577
R-HSA-5423646,SNV,layer_2,2.4754577,R-HSA-174824,SNV,layer_3,2.4754577
R-HSA-5423646,SNV,layer_2,2.4754577,R-HSA-69239,SNV,layer_3,2.4754577
R-HSA-5423646,SNV,layer_2,2.4754577,R-HSA-8935690,SNV,layer_3,2.4754577
R-HSA-5423646,SNV,layer_2,2.4754577,R-HSA-983712,SNV,layer_3,2.4754577
R-HSA-2468052,CNV,layer_1,2.4014041,R-HSA-194138,CNV,layer_2,2.4014041
R-HSA-2468052,CNV,layer_1,2.4014041,R-HSA-166520,CNV,layer_2,2.4014041
R-HSA-2468052,CNV,layer_1,2.4014041,R-HSA-450385,CNV,layer_2,2.4014041
R-HSA-2468052,CNV,layer_1,2.4014041,R-HSA-9012852,CNV,layer_2,2.4014041
R-HSA-2468052,CNV,layer_1,2.4014041,R-HSA-177929,CNV,layer_2,2.4014041
R-HSA-194138,CNV,layer_2,2.3717237,R-HSA-927802,CNV,layer_3,2.3717237
R-HSA-194138,CNV,layer_2,2.3717237,R-HSA-74158,CNV,layer_3,2.3717237
R-HSA-194138,CNV,layer_2,2.3717237,R-HSA-8949215,CNV,layer_3,2.3717237
R-HSA-194138,CNV,layer_2,2.3717237,R-HSA-425407,CNV,layer_3,2.3717237
R-HSA-194138,CNV,layer_2,2.3717237,R-HSA-73884,CNV,layer_3,2.3717237
R-HSA-112314,SNV,layer_2,2.3281958,R-HSA-983712,SNV,layer_3,2.3281958
R-HSA-112314,SNV,layer_2,2.3281958,R-HSA-382556,SNV,layer_3,2.3281958
R-HSA-112314,SNV,layer_2,2.3281958,R-HSA-8935690,SNV,layer_3,2.3281958
R-HSA-112314,SNV,layer_2,2.3281958,R-HSA-174824,SNV,layer_3,2.3281958
R-HSA-112314,SNV,layer_2,2.3281958,R-HSA-69239,SNV,layer_3,2.3281958
R-HSA-177929,CNV,layer_2,2.1774814,R-HSA-74158,CNV,layer_3,2.1774814
R-HSA-177929,CNV,layer_2,2.1774814,R-HSA-927802,CNV,layer_3,2.1774814
R-HSA-177929,CNV,layer_2,2.1774814,R-HSA-425407,CNV,layer_3,2.1774814
R-HSA-177929,CNV,layer_2,2.1774814,R-HSA-73884,CNV,layer_3,2.1774814
R-HSA-177929,CNV,layer_2,2.1774814,R-HSA-8949215,CNV,layer_3,2.1774814
R-HSA-9708296,mrna,layer_2,2.1599991,R-HSA-1475029,mrna,layer_3,2.1599991
R-HSA-9708296,mrna,layer_2,2.1599991,R-HSA-15869,mrna,layer_3,2.1599991
R-HSA-9708296,mrna,layer_2,2.1599991,R-HSA-189445,mrna,layer_3,2.1599991
R-HSA-9708296,mrna,layer_2,2.1599991,R-HSA-983712,mrna,layer_3,2.1599991
R-HSA-9708296,mrna,layer_2,2.1599991,R-HSA-73857,mrna,layer_3,2.1599991
R-HSA-5423646,mrna,layer_2,2.1352499,R-HSA-983712,mrna,layer_3,2.1352499
R-HSA-5423646,mrna,layer_2,2.1352499,R-HSA-73857,mrna,layer_3,2.1352499
R-HSA-5423646,mrna,layer_2,2.1352499,R-HSA-15869,mrna,layer_3,2.1352499
R-HSA-5423646,mrna,layer_2,2.1352499,R-HSA-1475029,mrna,layer_3,2.1352499
R-HSA-5423646,mrna,layer_2,2.1352499,R-HSA-189445,mrna,layer_3,2.1352499
R-HSA-174824,SNV,layer_3,2.0158865,R-HSA-162582,SNV,layer_4,2.0158865
R-HSA-174824,SNV,layer_3,2.0158865,R-HSA-1852241,SNV,layer_4,2.0158865
R-HSA-174824,SNV,layer_3,2.0158865,R-HSA-109582,SNV,layer_4,2.0158865
R-HSA-174824,SNV,layer_3,2.0158865,R-HSA-112316,SNV,layer_4,2.0158865
R-HSA-174824,SNV,layer_3,2.0158865,R-HSA-1266738,SNV,layer_4,2.0158865
R-HSA-1369062,CNV,layer_1,1.9433588,R-HSA-177929,CNV,layer_2,1.9433588
R-HSA-1369062,CNV,layer_1,1.9433588,R-HSA-450385,CNV,layer_2,1.9433588
R-HSA-1369062,CNV,layer_1,1.9433588,R-HSA-9012852,CNV,layer_2,1.9433588
R-HSA-1369062,CNV,layer_1,1.9433588,R-HSA-166520,CNV,layer_2,1.9433588
R-HSA-1369062,CNV,layer_1,1.9433588,R-HSA-194138,CNV,layer_2,1.9433588
R-HSA-166520,CNV,layer_2,1.8046869,R-HSA-74158,CNV,layer_3,1.8046869
R-HSA-166520,CNV,layer_2,1.8046869,R-HSA-927802,CNV,layer_3,1.8046869
R-HSA-166520,CNV,layer_2,1.8046869,R-HSA-73884,CNV,layer_3,1.8046869
R-HSA-166520,CNV,layer_2,1.8046869,R-HSA-8949215,CNV,layer_3,1.8046869
R-HSA-166520,CNV,layer_2,1.8046869,R-HSA-425407,CNV,layer_3,1.8046869
R-HSA-927802,CNV,layer_3,1.7979919,R-HSA-1640170,CNV,layer_4,1.7979919
R-HSA-927802,CNV,layer_3,1.7979919,R-HSA-9609507,CNV,layer_4,1.7979919
R-HSA-927802,CNV,layer_3,1.7979919,R-HSA-9709957,CNV,layer_4,1.7979919
R-HSA-927802,CNV,layer_3,1.7979919,R-HSA-8963743,CNV,layer_4,1.7979919
R-HSA-927802,CNV,layer_3,1.7979919,R-HSA-1266738,CNV,layer_4,1.7979919
R-HSA-1799339,mrna,layer_2,1.720786,R-HSA-73857,mrna,layer_3,1.720786
R-HSA-1799339,mrna,layer_2,1.720786,R-HSA-1475029,mrna,layer_3,1.720786
R-HSA-1799339,mrna,layer_2,1.720786,R-HSA-15869,mrna,layer_3,1.720786
R-HSA-1799339,mrna,layer_2,1.720786,R-HSA-983712,mrna,layer_3,1.720786
R-HSA-1799339,mrna,layer_2,1.720786,R-HSA-189445,mrna,layer_3,1.720786
R-HSA-450385,CNV,layer_2,1.7040555,R-HSA-425407,CNV,layer_3,1.7040555
R-HSA-450385,CNV,layer_2,1.7040555,R-HSA-8949215,CNV,layer_3,1.7040555
R-HSA-450385,CNV,layer_2,1.7040555,R-HSA-927802,CNV,layer_3,1.7040555
R-HSA-450385,CNV,layer_2,1.7040555,R-HSA-73884,CNV,layer_3,1.7040555
R-HSA-450385,CNV,layer_2,1.7040555,R-HSA-74158,CNV,layer_3,1.7040555
HSD3B1,mrna,input,1.7011398,R-HSA-3215018,mrna,layer_1,1.7011398
HSD3B1,mrna,input,1.7011398,R-HSA-264642,mrna,layer_1,1.7011398
HSD3B1,mrna,input,1.7011398,R-HSA-8863795,mrna,layer_1,1.7011398
HSD3B1,mrna,input,1.7011398,R-HSA-209905,mrna,layer_1,1.7011398
HSD3B1,mrna,input,1.7011398,R-HSA-2029485,mrna,layer_1,1.7011398
R-HSA-1222556,mrna,layer_2,1.6843464,R-HSA-983712,mrna,layer_3,1.6843464
R-HSA-1222556,mrna,layer_2,1.6843464,R-HSA-1475029,mrna,layer_3,1.6843464
R-HSA-1222556,mrna,layer_2,1.6843464,R-HSA-73857,mrna,layer_3,1.6843464
R-HSA-1222556,mrna,layer_2,1.6843464,R-HSA-189445,mrna,layer_3,1.6843464
R-HSA-1222556,mrna,layer_2,1.6843464,R-HSA-15869,mrna,layer_3,1.6843464
R-HSA-382556,SNV,layer_3,1.5753723,R-HSA-109582,SNV,layer_4,1.5753723
R-HSA-382556,SNV,layer_3,1.5753723,R-HSA-112316,SNV,layer_4,1.5753723
R-HSA-382556,SNV,layer_3,1.5753723,R-HSA-1266738,SNV,layer_4,1.5753723
R-HSA-382556,SNV,layer_3,1.5753723,R-HSA-1852241,SNV,layer_4,1.5753723
R-HSA-382556,SNV,layer_3,1.5753723,R-HSA-162582,SNV,layer_4,1.5753723
R-HSA-8935690,SNV,layer_3,1.4445627,R-HSA-1852241,SNV,layer_4,1.4445627
R-HSA-8935690,SNV,layer_3,1.4445627,R-HSA-109582,SNV,layer_4,1.4445627
R-HSA-8935690,SNV,layer_3,1.4445627,R-HSA-112316,SNV,layer_4,1.4445627
R-HSA-8935690,SNV,layer_3,1.4445627,R-HSA-1266738,SNV,layer_4,1.4445627
R-HSA-8935690,SNV,layer_3,1.4445627,R-HSA-162582,SNV,layer_4,1.4445627
R-HSA-983712,SNV,layer_3,1.4344095,R-HSA-1266738,SNV,layer_4,1.4344095
R-HSA-983712,SNV,layer_3,1.4344095,R-HSA-1852241,SNV,layer_4,1.4344095
R-HSA-983712,SNV,layer_3,1.4344095,R-HSA-162582,SNV,layer_4,1.4344095
R-HSA-983712,SNV,layer_3,1.4344095,R-HSA-109582,SNV,layer_4,1.4344095
R-HSA-983712,SNV,layer_3,1.4344095,R-HSA-112316,SNV,layer_4,1.4344095
R-HSA-1475029,mrna,layer_3,1.3873042,R-HSA-1474244,mrna,layer_4,1.3873042
R-HSA-1475029,mrna,layer_3,1.3873042,R-HSA-1266738,mrna,layer_4,1.3873042
R-HSA-1475029,mrna,layer_3,1.3873042,R-HSA-1643685,mrna,layer_4,1.3873042
R-HSA-1475029,mrna,layer_3,1.3873042,R-HSA-8953854,mrna,layer_4,1.3873042
R-HSA-1475029,mrna,layer_3,1.3873042,R-HSA-392499,mrna,layer_4,1.3873042
R-HSA-983712,mrna,layer_3,1.3260831,R-HSA-1643685,mrna,layer_4,1.3260831
R-HSA-983712,mrna,layer_3,1.3260831,R-HSA-8953854,mrna,layer_4,1.3260831
R-HSA-983712,mrna,layer_3,1.3260831,R-HSA-1266738,mrna,layer_4,1.3260831
R-HSA-983712,mrna,layer_3,1.3260831,R-HSA-392499,mrna,layer_4,1.3260831
R-HSA-983712,mrna,layer_3,1.3260831,R-HSA-1474244,mrna,layer_4,1.3260831
R-HSA-189445,mrna,layer_3,1.2379097,R-HSA-1266738,mrna,layer_4,1.2379097
R-HSA-189445,mrna,layer_3,1.2379097,R-HSA-1474244,mrna,layer_4,1.2379097
R-HSA-189445,mrna,layer_3,1.2379097,R-HSA-8953854,mrna,layer_4,1.2379097
R-HSA-189445,mrna,layer_3,1.2379097,R-HSA-1643685,mrna,layer_4,1.2379097
R-HSA-189445,mrna,layer_3,1.2379097,R-HSA-392499,mrna,layer_4,1.2379097
R-HSA-15869,mrna,layer_3,1.2232261,R-HSA-1643685,mrna,layer_4,1.2232261
R-HSA-15869,mrna,layer_3,1.2232261,R-HSA-392499,mrna,layer_4,1.2232261
R-HSA-15869,mrna,layer_3,1.2232261,R-HSA-1474244,mrna,layer_4,1.2232261
R-HSA-15869,mrna,layer_3,1.2232261,R-HSA-8953854,mrna,layer_4,1.2232261
R-HSA-15869,mrna,layer_3,1.2232261,R-HSA-1266738,mrna,layer_4,1.2232261
KCNK18,mrna,input,1.2080522,R-HSA-209905,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,R-HSA-8863795,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,R-HSA-264642,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,R-HSA-2029485,mrna,layer_1,1.2080522
KCNK18,mrna,input,1.2080522,R-HSA-3215018,mrna,layer_1,1.2080522
SLC12A3,mrna,input,1.1983293,R-HSA-2029485,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,R-HSA-8863795,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,R-HSA-264642,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,R-HSA-209905,mrna,layer_1,1.1983293
SLC12A3,mrna,input,1.1983293,R-HSA-3215018,mrna,layer_1,1.1983293
L1CAM,mrna,input,1.1872488,R-HSA-3215018,mrna,layer_1,1.1872488
L1CAM,mrna,input,1.1872488,R-HSA-8863795,mrna,layer_1,1.1872488
L1CAM,mrna,input,1.1872488,R-HSA-209905,mrna,layer_1,1.1872488
L1CAM,mrna,input,1.1872488,R-HSA-2029485,mrna,layer_1,1.1872488
L1CAM,mrna,input,1.1872488,R-HSA-264642,mrna,layer_1,1.1872488
TRPM1,mrna,input,1.1542009,R-HSA-209905,mrna,layer_1,1.1542009
TRPM1,mrna,input,1.1542009,R-HSA-3215018,mrna,layer_1,1.1542009
TRPM1,mrna,input,1.1542009,R-HSA-8863795,mrna,layer_1,1.1542009
TRPM1,mrna,input,1.1542009,R-HSA-2029485,mrna,layer_1,1.1542009
TRPM1,mrna,input,1.1542009,R-HSA-264642,mrna,layer_1,1.1542009
AUTS2,CNV,input,1.064971,R-HSA-2468052,CNV,layer_1,1.064971
AUTS2,CNV,input,1.064971,R-HSA-1369062,CNV,layer_1,1.064971
AUTS2,CNV,input,1.064971,R-HSA-9824594,CNV,layer_1,1.064971
AUTS2,CNV,input,1.064971,R-HSA-70221,CNV,layer_1,1.064971
AUTS2,CNV,input,1.064971,R-HSA-198323,CNV,layer_1,1.064971
ZNF224,CNV,input,1.0550985,R-HSA-1369062,CNV,layer_1,1.0550985
ZNF224,CNV,input,1.0550985,R-HSA-2468052,CNV,layer_1,1.0550985
ZNF224,CNV,input,1.0550985,R-HSA-9824594,CNV,layer_1,1.0550985
ZNF224,CNV,input,1.0550985,R-HSA-70221,CNV,layer_1,1.0550985
ZNF224,CNV,input,1.0550985,R-HSA-198323,CNV,layer_1,1.0550985
TOMM40,CNV,input,1.0246193,R-HSA-2468052,CNV,layer_1,1.0246193
TOMM40,CNV,input,1.0246193,R-HSA-9824594,CNV,layer_1,1.0246193
TOMM40,CNV,input,1.0246193,R-HSA-70221,CNV,layer_1,1.0246193
APOC1,CNV,input,1.0246193,R-HSA-2468052,CNV,layer_1,1.0246193
APOC1,CNV,input,1.0246193,R-HSA-9824594,CNV,layer_1,1.0246193
APOC1,CNV,input,1.0246193,R-HSA-198323,CNV,layer_1,1.0246193
TOMM40,CNV,input,1.0246193,R-HSA-1369062,CNV,layer_1,1.0246193
APOC1,CNV,input,1.0246193,R-HSA-1369062,CNV,layer_1,1.0246193
TOMM40,CNV,input,1.0246193,R-HSA-198323,CNV,layer_1,1.0246193
APOE,CNV,input,1.0246193,R-HSA-9824594,CNV,layer_1,1.0246193
APOE,CNV,input,1.0246193,R-HSA-198323,CNV,layer_1,1.0246193
APOE,CNV,input,1.0246193,R-HSA-1369062,CNV,layer_1,1.0246193
APOE,CNV,input,1.0246193,R-HSA-2468052,CNV,layer_1,1.0246193
APOE,CNV,input,1.0246193,R-HSA-70221,CNV,layer_1,1.0246193
APOC1,CNV,input,1.0246193,R-HSA-70221,CNV,layer_1,1.0246193
R-HSA-73857,mrna,layer_3,0.9853394,R-HSA-1266738,mrna,layer_4,0.9853394
R-HSA-73857,mrna,layer_3,0.9853394,R-HSA-8953854,mrna,layer_4,0.9853394
R-HSA-73857,mrna,layer_3,0.9853394,R-HSA-1643685,mrna,layer_4,0.9853394
R-HSA-73857,mrna,layer_3,0.9853394,R-HSA-1474244,mrna,layer_4,0.9853394
R-HSA-73857,mrna,layer_3,0.9853394,R-HSA-392499,mrna,layer_4,0.9853394
R-HSA-74158,CNV,layer_3,0.95128125,R-HSA-9709957,CNV,layer_4,0.95128125
R-HSA-74158,CNV,layer_3,0.95128125,R-HSA-1640170,CNV,layer_4,0.95128125
R-HSA-74158,CNV,layer_3,0.95128125,R-HSA-8963743,CNV,layer_4,0.95128125
R-HSA-74158,CNV,layer_3,0.95128125,R-HSA-9609507,CNV,layer_4,0.95128125
R-HSA-74158,CNV,layer_3,0.95128125,R-HSA-1266738,CNV,layer_4,0.95128125
R-HSA-8949215,CNV,layer_3,0.8439629,R-HSA-8963743,CNV,layer_4,0.8439629
R-HSA-8949215,CNV,layer_3,0.8439629,R-HSA-9609507,CNV,layer_4,0.8439629
R-HSA-8949215,CNV,layer_3,0.8439629,R-HSA-1640170,CNV,layer_4,0.8439629
R-HSA-8949215,CNV,layer_3,0.8439629,R-HSA-1266738,CNV,layer_4,0.8439629
R-HSA-8949215,CNV,layer_3,0.8439629,R-HSA-9709957,CNV,layer_4,0.8439629
R-HSA-425407,CNV,layer_3,0.6441749,R-HSA-9709957,CNV,layer_4,0.6441749
