id,name,layer,omics,importance
SNV_layer_2_13,Neurotransmitter receptors and postsynaptic signal transmission,layer_2,SNV,1.0349644
mrna_input_8919,TFF1,input,mrna,0.9219679
mrna_input_7667,RPS4Y1,input,mrna,0.921486
mrna_input_7993,SHH,input,mrna,0.9201105
mrna_input_5265,MUC5AC,input,mrna,0.9115459
mrna_input_3191,GJB3,input,mrna,0.90566784
CNV_layer_3_9,Miscellaneous transport and binding events,layer_3,CNV,0.8932734
CNV_layer_3_137,Signaling by Leptin,layer_3,CNV,0.89106035
SNV_input_8223,TP53,input,SNV,0.87824124
SNV_layer_3_5,"Plasma lipoprotein assembly, remodeling, and clearance",layer_3,SNV,0.8660008
SNV_input_8408,TTN,input,SNV,0.8319866
SNV_input_4774,MUC16,input,SNV,0.82636964
mrna_layer_2_117,Transcriptional regulation by small RNAs,layer_2,mrna,0.8163062
SNV_input_6981,RYR2,input,SNV,0.81284267
CNV_input_2617,FASLG,input,CNV,0.79586786
CNV_input_7179,RGSL1,input,CNV,0.79434747
CNV_input_5458,NPL,input,CNV,0.79429585
CNV_input_2071,DHX9,input,CNV,0.79429585
CNV_input_8971,TSEN15,input,CNV,0.7941866
CNV_layer_3_29,Invadopodia formation,layer_3,CNV,0.73855776
SNV_input_8784,XIRP2,input,SNV,0.7272863
CNV_layer_4_2,Developmental Biology,layer_4,CNV,0.6449306
SNV_layer_2_349,Signaling by NOTCH3,layer_2,SNV,0.39040858
SNV_layer_3_129,Nonsense-Mediated Decay (NMD),layer_3,SNV,0.37058643
mrna_layer_3_11,Intracellular oxygen transport,layer_3,mrna,0.28100255
SNV_layer_4_5,Extracellular matrix organization,layer_4,SNV,0.25088772
mrna_layer_4_9,Disease,layer_4,mrna,0.2121821
mrna_layer_3_116,Diseases of programmed cell death,layer_3,mrna,0.1600018
mrna_layer_3_45,Metabolism of vitamins and cofactors,layer_3,mrna,0.14657539
SNV_layer_3_74,Protein repair,layer_3,SNV,0.1253109
SNV_layer_3_10,Mitochondrial calcium ion transport,layer_3,SNV,0.120039806
SNV_layer_4_27,Sensory Perception,layer_4,SNV,0.090555824
mrna_layer_4_2,Developmental Biology,layer_4,mrna,0.08769724
SNV_layer_4_24,Digestion and absorption,layer_4,SNV,0.070439994
CNV_layer_4_5,Extracellular matrix organization,layer_4,CNV,0.062292
SNV_layer_4_2,Developmental Biology,layer_4,SNV,0.0074106366
CNV_layer_4_17,Programmed Cell Death,layer_4,CNV,0.0067915143
CNV_layer_4_25,Protein localization,layer_4,CNV,0.0053846673
mrna_layer_4_15,Circadian Clock,layer_4,mrna,0.00488555
SNV_layer_4_3,Metabolism,layer_4,SNV,0.0018639409
CNV_layer_4_8,Cell Cycle,layer_4,CNV,0.0015627871
mrna_layer_4_22,Metabolism of RNA,layer_4,mrna,0.001000501
mrna_layer_4_7,Signal Transduction,layer_4,mrna,0.00066468434
