Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-5387390,mrna,layer_2,2.5215478,R-HSA-2980736,mrna,layer_3,2.5215478
R-HSA-5387390,mrna,layer_2,2.5215478,R-HSA-76002,mrna,layer_3,2.5215478
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-73943,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-9834899,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-156580,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-5423646,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-5387390,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-211945,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-5578749,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-611105,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-166187,mrna,layer_2,2.2069402
R-HSA-1369062,mrna,layer_1,2.2069402,R-HSA-6802957,mrna,layer_2,2.2069402
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-73886,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-2564830,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-8981607,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-9645723,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-2980736,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-76002,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-425407,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-983712,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-196854,mrna,layer_3,2.1254325
R-HSA-211945,mrna,layer_2,2.1254325,R-HSA-211859,mrna,layer_3,2.1254325
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-156580,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-5423646,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-73943,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-9834899,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-6802957,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-166187,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-5387390,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-211945,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-611105,mrna,layer_2,1.9182488
R-HSA-3000480,mrna,layer_1,1.9182488,R-HSA-5578749,mrna,layer_2,1.9182488
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-9645723,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-8981607,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-425407,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-983712,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-2980736,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-76002,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-2564830,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-73886,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-196854,mrna,layer_3,1.4811367
R-HSA-156580,mrna,layer_2,1.4811367,R-HSA-211859,mrna,layer_3,1.4811367
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-425407,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-983712,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-73886,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-2564830,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-76002,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-2980736,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-9645723,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-8981607,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-211859,mrna,layer_3,1.4406036
R-HSA-5423646,mrna,layer_2,1.4406036,R-HSA-196854,mrna,layer_3,1.4406036
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-5578749,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-611105,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-211945,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-5387390,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-5423646,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-156580,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-9834899,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-73943,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-6802957,mrna,layer_2,1.4101385
R-HSA-6798163,mrna,layer_1,1.4101385,R-HSA-166187,mrna,layer_2,1.4101385
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-5423646,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-156580,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-166187,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-6802957,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-9834899,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-73943,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-611105,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-5578749,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-211945,mrna,layer_2,1.2735677
R-HSA-5610780,mrna,layer_1,1.2735677,R-HSA-5387390,mrna,layer_2,1.2735677
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-5423646,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-156580,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-9834899,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-73943,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-6802957,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-166187,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-211945,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-5387390,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-611105,mrna,layer_2,1.2062472
R-HSA-9707616,mrna,layer_1,1.2062472,R-HSA-5578749,mrna,layer_2,1.2062472
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-5387390,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-211945,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-73943,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-9834899,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-6802957,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-166187,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-156580,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-5423646,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-5578749,mrna,layer_2,1.1131965
R-HSA-2029481,mrna,layer_1,1.1131965,R-HSA-611105,mrna,layer_2,1.1131965
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-611105,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-211945,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-156580,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-5387390,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-5423646,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-6802957,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-9834899,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-73943,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-5578749,mrna,layer_2,0.932827
R-HSA-70921,mrna,layer_1,0.932827,R-HSA-166187,mrna,layer_2,0.932827
TFF1,mrna,input,0.9219679,R-HSA-1369062,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-5610780,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-2029481,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-2029485,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-445355,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-1855183,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-9707616,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-3000480,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-6798163,mrna,layer_1,0.9219679
TFF1,mrna,input,0.9219679,R-HSA-70921,mrna,layer_1,0.9219679
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-6802957,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-211945,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-5578749,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-9834899,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-73943,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-5423646,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-156580,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-5387390,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-611105,mrna,layer_2,0.9217366
R-HSA-1855183,mrna,layer_1,0.9217366,R-HSA-166187,mrna,layer_2,0.9217366
RPS4Y1,mrna,input,0.921486,R-HSA-1369062,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-3000480,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-9707616,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-5610780,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-6798163,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-70921,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-2029485,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-445355,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-1855183,mrna,layer_1,0.921486
RPS4Y1,mrna,input,0.921486,R-HSA-2029481,mrna,layer_1,0.921486
SHH,mrna,input,0.9201105,R-HSA-1855183,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-9707616,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-1369062,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-3000480,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-2029485,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-445355,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-2029481,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-70921,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-6798163,mrna,layer_1,0.9201105
SHH,mrna,input,0.9201105,R-HSA-5610780,mrna,layer_1,0.9201105
MUC5AC,mrna,input,0.9115459,R-HSA-9707616,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-2029481,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-1369062,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-445355,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-70921,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-1855183,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-6798163,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-5610780,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-3000480,mrna,layer_1,0.9115459
MUC5AC,mrna,input,0.9115459,R-HSA-2029485,mrna,layer_1,0.9115459
GJB3,mrna,input,0.90566784,R-HSA-70921,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-2029485,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-445355,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-1855183,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-9707616,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-1369062,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-2029481,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-5610780,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-3000480,mrna,layer_1,0.90566784
GJB3,mrna,input,0.90566784,R-HSA-6798163,mrna,layer_1,0.90566784
RPP40,mrna,input,0.90545857,R-HSA-70921,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-9707616,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-6798163,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-2029481,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-5610780,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-445355,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-1369062,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-3000480,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-2029485,mrna,layer_1,0.90545857
RPP40,mrna,input,0.90545857,R-HSA-1855183,mrna,layer_1,0.90545857
GPR35,mrna,input,0.9017317,R-HSA-3000480,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-6798163,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-70921,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-2029481,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-1855183,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-9707616,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-2029485,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-5610780,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-445355,mrna,layer_1,0.9017317
GPR35,mrna,input,0.9017317,R-HSA-1369062,mrna,layer_1,0.9017317
PTRH2,mrna,input,0.9014334,R-HSA-2029485,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-445355,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-70921,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-1855183,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-6798163,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-5610780,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-1369062,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-3000480,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-2029481,mrna,layer_1,0.9014334
PTRH2,mrna,input,0.9014334,R-HSA-9707616,mrna,layer_1,0.9014334
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-211945,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-5387390,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-5578749,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-611105,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-166187,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-6802957,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-73943,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-9834899,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-5423646,mrna,layer_2,0.9006234
R-HSA-445355,mrna,layer_1,0.9006234,R-HSA-156580,mrna,layer_2,0.9006234
SSBP1,mrna,input,0.8980267,R-HSA-6798163,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-5610780,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-3000480,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-1369062,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-9707616,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-2029481,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-70921,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-1855183,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-445355,mrna,layer_1,0.8980267
SSBP1,mrna,input,0.8980267,R-HSA-2029485,mrna,layer_1,0.8980267
NME1,mrna,input,0.89759773,R-HSA-6798163,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-5610780,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-9707616,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-2029481,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-3000480,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-1369062,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-2029485,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-445355,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-1855183,mrna,layer_1,0.89759773
NME1,mrna,input,0.89759773,R-HSA-70921,mrna,layer_1,0.89759773
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-5387390,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-211945,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-6802957,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-166187,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-611105,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-5578749,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-5423646,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-156580,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-9834899,mrna,layer_2,0.86485994
R-HSA-2029485,mrna,layer_1,0.86485994,R-HSA-73943,mrna,layer_2,0.86485994
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-8981607,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-9645723,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-2564830,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-73886,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-2980736,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-76002,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-211859,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-196854,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-425407,mrna,layer_3,0.8163062
R-HSA-5578749,mrna,layer_2,0.8163062,R-HSA-983712,mrna,layer_3,0.8163062
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-9645723,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-8981607,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-2980736,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-76002,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-983712,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-425407,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-73886,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-2564830,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-211859,mrna,layer_3,0.5992232
R-HSA-611105,mrna,layer_2,0.5992232,R-HSA-196854,mrna,layer_3,0.5992232
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-983712,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-425407,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-73886,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-2564830,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-8981607,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-9645723,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-211859,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-196854,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-76002,mrna,layer_3,0.48587382
R-HSA-166187,mrna,layer_2,0.48587382,R-HSA-2980736,mrna,layer_3,0.48587382
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-2564830,mrna,layer_3,0.3900337
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-73886,mrna,layer_3,0.3900337
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-211859,mrna,layer_3,0.3900337
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-196854,mrna,layer_3,0.3900337
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-9645723,mrna,layer_3,0.3900337
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-8981607,mrna,layer_3,0.3900337
R-HSA-6802957,mrna,layer_2,0.3900337,R-HSA-425407,mrna,layer_3,0.3900337
