Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
R-HSA-9837092,SNV,layer_2,1.7056167,R-HSA-1268020,SNV,layer_3,1.7056167
R-HSA-9837092,SNV,layer_2,1.7056167,R-HSA-5617833,SNV,layer_3,1.7056167
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-9820841,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-9819196,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-9837092,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-112314,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-9012852,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-166187,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-2404192,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-112310,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-9700206,SNV,layer_2,1.6611346
R-HSA-400451,SNV,layer_1,1.6611346,R-HSA-2564830,SNV,layer_2,1.6611346
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-9012852,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-166187,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-2564830,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-9700206,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-112314,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-9837092,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-9819196,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-9820841,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-112310,SNV,layer_2,1.1344457
R-HSA-2473224,SNV,layer_1,1.1344457,R-HSA-2404192,SNV,layer_2,1.1344457
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-2404192,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-112310,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-9820841,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-9819196,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-9700206,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-2564830,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-9837092,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-112314,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-9012852,SNV,layer_2,1.0702621
R-HSA-389977,SNV,layer_1,1.0702621,R-HSA-166187,SNV,layer_2,1.0702621
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-9820841,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-9819196,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-2404192,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-112310,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-9012852,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-166187,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-2564830,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-9700206,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-9837092,SNV,layer_2,1.0382856
R-HSA-9633012,SNV,layer_1,1.0382856,R-HSA-112314,SNV,layer_2,1.0382856
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-5617833,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-1268020,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-525793,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-418346,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-73884,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-8949215,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-5676934,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-927802,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-174824,SNV,layer_3,1.0349644
R-HSA-112314,SNV,layer_2,1.0349644,R-HSA-1566948,SNV,layer_3,1.0349644
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-9820841,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-9819196,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-9700206,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-2564830,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-166187,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-9012852,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-112314,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-9837092,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-112310,SNV,layer_2,0.9845211
R-HSA-70221,SNV,layer_1,0.9845211,R-HSA-2404192,SNV,layer_2,0.9845211
TP53,SNV,input,0.87824124,R-HSA-400451,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-9633012,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-5620922,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-2028269,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-389977,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-70221,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-381676,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-399997,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-9818564,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,R-HSA-2473224,SNV,layer_1,0.87824124
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-1643685,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-392499,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-73894,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-397014,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-8963743,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-1266738,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-1474244,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-9709957,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-1430728,SNV,layer_4,0.8660008
R-HSA-174824,SNV,layer_3,0.8660008,R-HSA-112316,SNV,layer_4,0.8660008
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-112310,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-2404192,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-9700206,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-2564830,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-166187,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-9012852,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-112314,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-9837092,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-9819196,SNV,layer_2,0.85504776
R-HSA-5620922,SNV,layer_1,0.85504776,R-HSA-9820841,SNV,layer_2,0.85504776
TTN,SNV,input,0.8319866,R-HSA-389977,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-9818564,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-400451,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-399997,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-9633012,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-70221,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-5620922,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-2028269,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-2473224,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,R-HSA-381676,SNV,layer_1,0.8319866
MUC16,SNV,input,0.82636964,R-HSA-2028269,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-9633012,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-2473224,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-399997,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-400451,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-70221,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-5620922,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-389977,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-381676,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,R-HSA-9818564,SNV,layer_1,0.82636964
RYR2,SNV,input,0.81284267,R-HSA-9633012,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-2028269,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-70221,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-5620922,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-381676,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-9818564,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-400451,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-2473224,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-389977,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,R-HSA-399997,SNV,layer_1,0.81284267
XIRP2,SNV,input,0.7272863,R-HSA-9818564,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-400451,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-399997,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-381676,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-2473224,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-389977,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-9633012,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-70221,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-5620922,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,R-HSA-2028269,SNV,layer_1,0.7272863
KRAS,SNV,input,0.7212164,R-HSA-9818564,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-381676,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-400451,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-399997,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-389977,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-2473224,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-9633012,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-70221,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-2028269,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,R-HSA-5620922,SNV,layer_1,0.7212164
SPTA1,SNV,input,0.70587605,R-HSA-2473224,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-389977,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-9633012,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-70221,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-399997,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-400451,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-381676,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-9818564,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-5620922,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,R-HSA-2028269,SNV,layer_1,0.70587605
FLG,SNV,input,0.7010437,R-HSA-381676,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-9818564,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-400451,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-399997,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-2028269,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-5620922,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-2473224,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-389977,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-70221,SNV,layer_1,0.7010437
FLG,SNV,input,0.7010437,R-HSA-9633012,SNV,layer_1,0.7010437
PCDH15,SNV,input,0.678764,R-HSA-2028269,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-5620922,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-381676,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-9818564,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-2473224,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-389977,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-400451,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-399997,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-70221,SNV,layer_1,0.678764
PCDH15,SNV,input,0.678764,R-HSA-9633012,SNV,layer_1,0.678764
ANK2,SNV,input,0.67522174,R-HSA-5620922,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-2028269,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-9818564,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-381676,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-389977,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-2473224,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-400451,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-399997,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-9633012,SNV,layer_1,0.67522174
ANK2,SNV,input,0.67522174,R-HSA-70221,SNV,layer_1,0.67522174
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-9012852,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-166187,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-2564830,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-9700206,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-9820841,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-9819196,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-9837092,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-112314,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-112310,SNV,layer_2,0.6573912
R-HSA-2028269,SNV,layer_1,0.6573912,R-HSA-2404192,SNV,layer_2,0.6573912
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-5617833,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-1268020,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-174824,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-1566948,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-73884,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-8949215,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-418346,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-525793,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-927802,SNV,layer_3,0.39040858
R-HSA-9012852,SNV,layer_2,0.39040858,R-HSA-5676934,SNV,layer_3,0.39040858
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-174824,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-1566948,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-418346,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-525793,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-73884,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-8949215,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-5676934,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-927802,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-5617833,SNV,layer_3,0.3840262
R-HSA-166187,SNV,layer_2,0.3840262,R-HSA-1268020,SNV,layer_3,0.3840262
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-8963743,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-1266738,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-112316,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-1430728,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-397014,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-73894,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-1474244,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-9709957,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-1643685,SNV,layer_4,0.37058643
R-HSA-927802,SNV,layer_3,0.37058643,R-HSA-392499,SNV,layer_4,0.37058643
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-73884,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-8949215,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-1268020,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-5617833,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-1566948,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-174824,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-927802,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-5676934,SNV,layer_3,0.26271242
R-HSA-2564830,SNV,layer_2,0.26271242,R-HSA-525793,SNV,layer_3,0.26271242
