Source_Molecule,Source_Omics,Source_Layer,Source_Importance,Target_Molecule,Target_Omics,Target_Layer,Connection_Strength
Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,2.6896374,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,2.6896374
Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,2.6896374,Zygotic genome activation (ZGA),SNV,layer_2,2.6896374
Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,2.6896374,Signaling by ALK in cancer,SNV,layer_2,2.6896374
Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,2.6896374,Neurotransmitter release cycle,SNV,layer_2,2.6896374
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Neurotransmitter release cycle,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Signaling by ALK in cancer,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Mitochondrial Uncoupling,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Signaling by NOTCH3,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,2.5580614
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,2.5580614,Zygotic genome activation (ZGA),SNV,layer_2,2.5580614
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Neurotransmitter release cycle,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Signaling by ALK in cancer,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Zygotic genome activation (ZGA),SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Mitochondrial Uncoupling,SNV,layer_2,2.2789764
Acetylcholine regulates insulin secretion,SNV,layer_1,2.2789764,Signaling by NOTCH3,SNV,layer_2,2.2789764
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Myogenesis,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Platelet homeostasis,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Elastic fibre formation,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Protein repair,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Nonsense-Mediated Decay (NMD),SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Mitochondrial calcium ion transport,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Base Excision Repair,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Mitochondrial protein import,SNV,layer_3,1.7056167
FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.7056167,Cilium Assembly,SNV,layer_3,1.7056167
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Zygotic genome activation (ZGA),SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Signaling by NOTCH3,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Mitochondrial Uncoupling,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Neurotransmitter release cycle,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Signaling by ALK in cancer,SNV,layer_2,1.6611346
Free fatty acids regulate insulin secretion,SNV,layer_1,1.6611346,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,1.6611346
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Signaling by NOTCH3,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Mitochondrial Uncoupling,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Signaling by ALK in cancer,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Zygotic genome activation (ZGA),SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Neurotransmitter release cycle,SNV,layer_2,1.1344457
Antagonism of Activin by Follistatin,SNV,layer_1,1.1344457,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,1.1344457
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Neurotransmitter release cycle,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Zygotic genome activation (ZGA),SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Signaling by ALK in cancer,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Signaling by NOTCH3,SNV,layer_2,1.0702621
Post-chaperonin tubulin folding pathway,SNV,layer_1,1.0702621,Mitochondrial Uncoupling,SNV,layer_2,1.0702621
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Zygotic genome activation (ZGA),SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Neurotransmitter release cycle,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Signaling by NOTCH3,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Mitochondrial Uncoupling,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Signaling by ALK in cancer,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,1.0382856
Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,1.0382856,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0382856
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Cilium Assembly,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Mitochondrial protein import,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Myogenesis,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Platelet homeostasis,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Base Excision Repair,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Mitochondrial calcium ion transport,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Protein repair,SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Nonsense-Mediated Decay (NMD),SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,1.0349644
Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,1.0349644,Elastic fibre formation,SNV,layer_3,1.0349644
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Zygotic genome activation (ZGA),SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Signaling by ALK in cancer,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Mitochondrial Uncoupling,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Signaling by NOTCH3,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Neurotransmitter release cycle,SNV,layer_2,0.9845211
Glycogen breakdown (glycogenolysis),SNV,layer_1,0.9845211,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,0.9845211
TP53,SNV,input,0.87824124,Free fatty acids regulate insulin secretion,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Signaling by Hippo,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Acetylcholine regulates insulin secretion,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.87824124
TP53,SNV,input,0.87824124,Antagonism of Activin by Follistatin,SNV,layer_1,0.87824124
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Disease,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Metabolism of proteins,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,DNA Repair,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Muscle contraction,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Digestion and absorption,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Developmental Biology,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Extracellular matrix organization,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Sensory Perception,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Metabolism,SNV,layer_4,0.8660008
"Plasma lipoprotein assembly, remodeling, and clearance",SNV,layer_3,0.8660008,Neuronal System,SNV,layer_4,0.8660008
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Neurotransmitter release cycle,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Signaling by ALK in cancer,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Cytosolic iron-sulfur cluster assembly,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Mitochondrial Uncoupling,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Signaling by NOTCH3,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Neurotransmitter receptors and postsynaptic signal transmission,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,FASTK family proteins regulate processing and stability of mitochondrial RNAs,SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,Zygotic genome activation (ZGA),SNV,layer_2,0.85504776
BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.85504776,M-decay: degradation of maternal mRNAs by maternally stored factors,SNV,layer_2,0.85504776
TTN,SNV,input,0.8319866,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Free fatty acids regulate insulin secretion,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Acetylcholine regulates insulin secretion,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Signaling by Hippo,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Antagonism of Activin by Follistatin,SNV,layer_1,0.8319866
TTN,SNV,input,0.8319866,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.8319866
MUC16,SNV,input,0.82636964,Signaling by Hippo,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Antagonism of Activin by Follistatin,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Acetylcholine regulates insulin secretion,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Free fatty acids regulate insulin secretion,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.82636964
MUC16,SNV,input,0.82636964,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.82636964
RYR2,SNV,input,0.81284267,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Signaling by Hippo,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Free fatty acids regulate insulin secretion,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Antagonism of Activin by Follistatin,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.81284267
RYR2,SNV,input,0.81284267,Acetylcholine regulates insulin secretion,SNV,layer_1,0.81284267
XIRP2,SNV,input,0.7272863,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Free fatty acids regulate insulin secretion,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Acetylcholine regulates insulin secretion,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Antagonism of Activin by Follistatin,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.7272863
XIRP2,SNV,input,0.7272863,Signaling by Hippo,SNV,layer_1,0.7272863
KRAS,SNV,input,0.7212164,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Free fatty acids regulate insulin secretion,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Acetylcholine regulates insulin secretion,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Antagonism of Activin by Follistatin,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,Signaling by Hippo,SNV,layer_1,0.7212164
KRAS,SNV,input,0.7212164,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.7212164
SPTA1,SNV,input,0.70587605,Antagonism of Activin by Follistatin,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Post-chaperonin tubulin folding pathway,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Response of EIF2AK4 (GCN2) to amino acid deficiency,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Glycogen breakdown (glycogenolysis),SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Acetylcholine regulates insulin secretion,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Free fatty acids regulate insulin secretion,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,BBSome-mediated cargo-targeting to cilium,SNV,layer_1,0.70587605
SPTA1,SNV,input,0.70587605,Signaling by Hippo,SNV,layer_1,0.70587605
FLG,SNV,input,0.7010437,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,SNV,layer_1,0.7010437
