omics,layer,node_index,importance,mapped_name,overall_position
SNV,input,74,0.30154833,ACP3,
SNV,input,75,0.0944021,ACP6,
SNV,input,76,0.11361508,ACSBG2,
SNV,input,77,0.078599274,ACSF2,
SNV,input,78,0.24106689,ACSF3,
SNV,input,79,0.27336973,ACSL1,
SNV,input,80,0.13886815,ACSL3,
SNV,input,81,0.20488045,ACSL4,
SNV,input,82,0.16580527,ACSL5,
SNV,input,83,0.2870696,ACSL6,
SNV,input,84,0.32632864,ACSM2A,
SNV,input,85,0.32299864,ACSM2B,
SNV,input,86,0.113615066,ACSM3,
SNV,input,87,0.12740283,ACSM4,
SNV,input,88,0.36232755,ACSM5,
SNV,input,89,0.11105812,ACSM6,
SNV,input,90,0.05820608,ACSS2,
SNV,input,91,0.21006227,ACSS3,
SNV,input,92,0.22132199,ACTB,
SNV,input,93,0.26069537,ACTC1,
SNV,input,94,0.20638955,ACTG1,
SNV,input,95,0.25975606,ACTG2,
SNV,input,96,0.17420161,ACTL6A,
SNV,input,97,0.11463211,ACTL6B,
SNV,input,98,0.2246767,ACTN1,
SNV,input,99,0.49695963,ACTN2,
SNV,input,100,0.1680479,ACTN3,
SNV,input,101,0.16378565,ACTN4,
SNV,input,102,0.039794005,ACTR10,
SNV,input,103,0.12852003,ACTR1A,
SNV,input,104,0.17677146,ACTR1B,
SNV,input,105,0.05820608,ACTR2,
SNV,input,106,0.111058116,ACTR3,
SNV,input,107,0.14638507,ACTR5,
SNV,input,108,0.13589773,ACTR8,
SNV,input,109,0.18637258,ACVR1C,
SNV,input,110,0.27587253,ACVR2A,
SNV,input,111,0.15744022,ACVR2B,
SNV,input,112,0.20343912,ACVRL1,
SNV,input,113,0.078599274,ACY1,
SNV,input,114,0.13886815,ACY3,
SNV,input,115,0.20854469,ADAL,
SNV,input,116,0.22573112,ADAM10,
SNV,input,117,0.10766114,ADAM15,
SNV,input,118,0.14588563,ADAM17,
SNV,input,119,0.3961152,ADAM19,
SNV,input,120,0.2031888,ADAM20,
SNV,input,121,0.20837517,ADAM21,
SNV,input,122,0.25591427,ADAM22,
SNV,input,123,0.41252834,ADAM23,
SNV,input,124,0.18871328,ADAM30,
SNV,input,125,0.32958984,ADAM33,
SNV,input,126,0.16400026,ADAM8,
SNV,input,127,0.13886815,ADAM9,
SNV,input,128,0.17525876,ADAMTS10,
SNV,input,129,0.68452793,ADAMTS12,
SNV,input,130,0.17807434,ADAMTS13,
SNV,input,131,0.3177794,ADAMTS14,
SNV,input,132,0.2743704,ADAMTS15,
SNV,input,133,0.4751273,ADAMTS16,
SNV,input,134,0.3063567,ADAMTS17,
SNV,input,135,0.40983164,ADAMTS18,
SNV,input,136,0.3872964,ADAMTS19,
SNV,input,137,0.41476795,ADAMTS2,
SNV,input,138,0.52070975,ADAMTS20,
SNV,input,139,0.35874656,ADAMTS3,
SNV,input,140,0.3372635,ADAMTS4,
SNV,input,141,0.39193702,ADAMTS5,
SNV,input,142,0.36230037,ADAMTS6,
SNV,input,143,0.2788478,ADAMTS7,
SNV,input,144,0.09904858,ADAMTS8,
SNV,input,145,0.36988539,ADAMTS9,
SNV,input,146,0.35469913,ADAMTSL1,
SNV,input,147,0.20860802,ADAMTSL2,
SNV,input,148,0.49361992,ADAMTSL3,
SNV,input,149,0.20526022,ADAMTSL4,
SNV,input,150,0.13515756,ADAMTSL5,
SNV,input,151,0.039794005,ADAP1,
SNV,input,152,0.2470374,ADAR,
SNV,input,153,0.3222925,ADARB1,
SNV,input,154,0.3466372,ADCY1,
SNV,input,155,0.4233073,ADCY2,
SNV,input,156,0.15796694,ADCY3,
SNV,input,157,0.23670828,ADCY4,
SNV,input,158,0.3876591,ADCY5,
SNV,input,159,0.2336313,ADCY6,
SNV,input,160,0.23888817,ADCY7,
SNV,input,161,0.4627405,ADCY8,
SNV,input,162,0.21548809,ADCY9,
SNV,input,163,0.14387922,ADCYAP1,
SNV,input,164,0.29930553,ADCYAP1R1,
SNV,input,165,0.15915796,ADD1,
SNV,input,166,0.2261422,ADD2,
SNV,input,167,0.28628898,ADD3,
SNV,input,168,0.3424695,ADGRE1,
SNV,input,169,0.28929767,ADGRE2,
SNV,input,170,0.2363659,ADGRE3,
SNV,input,171,0.23035927,ADGRE5,
SNV,input,172,0.20582803,ADGRF5,
SNV,input,173,0.2428967,ADGRG3,
SNV,input,174,0.435803,ADGRV1,
SNV,input,175,0.18270272,ADH1A,
SNV,input,176,0.26899922,ADH1B,
SNV,input,177,0.29345143,ADH1C,
SNV,input,178,0.27226898,ADH4,
SNV,input,179,0.07859927,ADH5,
SNV,input,180,0.2404482,ADH6,
SNV,input,181,0.19071454,ADH7,
SNV,input,182,0.20946173,ADIPOQ,
SNV,input,183,0.13391536,ADIPOR1,
SNV,input,184,0.17961189,ADIPOR2,
SNV,input,185,0.08369304,ADK,
SNV,input,186,0.08369306,ADM,
SNV,input,187,0.22070846,ADORA1,
SNV,input,188,0.1110581,ADORA2A,
SNV,input,189,0.07859927,ADORA2B,
SNV,input,190,0.13589773,ADORA3,
SNV,input,191,0.11676393,ADPGK,
SNV,input,192,0.20107302,ADRA1A,
SNV,input,193,0.21164222,ADRA1B,
SNV,input,194,0.11361508,ADRA1D,
SNV,input,195,0.17664295,ADRA2A,
SNV,input,196,0.09133242,ADRA2B,
SNV,input,197,0.10170941,ADRA2C,
SNV,input,198,0.13376658,ADRB1,
SNV,input,199,0.17563856,ADRB2,
SNV,input,200,0.13672042,ADRB3,
SNV,input,201,0.07859927,ADRM1,
SNV,input,202,0.20747821,AFDN,
SNV,input,203,0.111058116,AFG3L2,
SNV,input,204,0.13515757,AFMID,
SNV,input,205,0.24504882,AFP,
SNV,input,206,0.15646113,AGA,
SNV,input,207,0.24606636,AGAP2,
SNV,input,208,0.19242388,AGBL2,
SNV,input,209,0.15915796,AGBL5,
SNV,input,210,0.08369306,AGER,
SNV,input,211,0.15566753,AGGF1,
SNV,input,212,0.16042416,AGK,
SNV,input,213,0.3016391,AGL,
SNV,input,214,0.19488107,AGO1,
SNV,input,215,0.23268576,AGO2,
SNV,input,216,0.27374816,AGO3,
SNV,input,217,0.17148156,AGO4,
SNV,input,218,0.16042416,AGPAT1,
SNV,input,219,0.07859927,AGPAT2,
SNV,input,220,0.14373538,AGPAT3,
SNV,input,221,0.15678231,AGPAT4,
SNV,input,222,0.07859927,AGPAT5,
SNV,input,223,0.14430429,AGPS,
SNV,input,224,0.20656124,AGRN,
SNV,input,225,0.039794005,AGRP,
SNV,input,226,0.14215277,AGT,
SNV,input,227,0.17433766,AGTPBP1,
SNV,input,228,0.2489915,AGTR1,
SNV,input,229,0.24332768,AGTR2,
SNV,input,230,0.29047713,AHCTF1,
SNV,input,231,0.14080133,AHCYL1,
SNV,input,232,0.20876351,AHI1,
SNV,input,233,0.2891452,AHR,
SNV,input,234,0.16610108,AHRR,
SNV,input,235,0.2560614,AHSG,
SNV,input,236,0.11361508,AIFM2,
SNV,input,237,0.13844019,AIMP1,
SNV,input,238,0.11248283,AIP,
SNV,input,239,0.15744022,AJUBA,
SNV,input,240,0.111058116,AK2,
SNV,input,241,0.039794005,AK4,
SNV,input,242,0.25327975,AK5,
SNV,input,243,0.18183537,AK7,
SNV,input,244,0.17528121,AK8,
SNV,input,245,0.28015628,AK9,
SNV,input,246,0.17674321,AKAP12,
SNV,input,247,0.30588564,AKAP13,
SNV,input,248,0.08369306,AKAP5,
SNV,input,249,0.45206946,AKAP9,
SNV,input,250,0.19325677,AKR1B10,
SNV,input,251,0.3066205,AKR1B15,
SNV,input,252,0.22179443,AKR1C1,
SNV,input,253,0.08369306,AKR1C2,
SNV,input,254,0.25934044,AKR1C3,
SNV,input,255,0.13589773,AKR1C4,
SNV,input,256,0.23748288,AKR1D1,
SNV,input,257,0.17605095,AKR7A2,
SNV,input,258,0.22294438,AKR7A3,
SNV,input,259,0.17052193,AKT1,
SNV,input,260,0.12218245,AKT1S1,
SNV,input,261,0.20306663,AKT2,
SNV,input,262,0.20521767,AKT3,
SNV,input,263,0.078599274,ALAS1,
SNV,input,264,0.11361508,ALAS2,
SNV,input,265,0.18857904,ALB,
SNV,input,266,0.17799637,ALCAM,
SNV,input,267,0.13589773,ALDH18A1,
SNV,input,268,0.15538828,ALDH1A1,
SNV,input,269,0.17713918,ALDH1A2,
SNV,input,270,0.13270482,ALDH1A3,
SNV,input,271,0.2589055,ALDH1B1,
SNV,input,272,0.1714117,ALDH1L2,
SNV,input,273,0.08369306,ALDH2,
SNV,input,274,0.16842823,ALDH3A2,
SNV,input,275,0.07859927,ALDH3B1,
SNV,input,276,0.13515757,ALDH3B2,
SNV,input,277,0.11741656,ALDH5A1,
SNV,input,278,0.26383469,ALDH8A1,
SNV,input,279,0.17523327,ALDOA,
SNV,input,280,0.1447974,ALDOB,
SNV,input,281,0.07859927,ALDOC,
SNV,input,282,0.28129518,ALG10,
SNV,input,283,0.25406337,ALG10B,
SNV,input,284,0.20607147,ALG11,
SNV,input,285,0.07859927,ALG12,
SNV,input,286,0.24263793,ALG13,
SNV,input,287,0.04244763,ALG14,
SNV,input,288,0.07859928,ALG2,
SNV,input,289,0.19484854,ALG3,
SNV,input,290,0.11351347,ALG5,
SNV,input,291,0.078599274,ALG6,
SNV,input,292,0.17999591,ALG8,
SNV,input,293,0.18195897,ALG9,
SNV,input,294,0.41933864,ALK,
SNV,input,295,0.42567196,ALMS1,
SNV,input,296,0.23483093,ALOX12,
SNV,input,297,0.19164395,ALOX12B,
SNV,input,298,0.14584439,ALOX15,
SNV,input,299,0.14972359,ALOX15B,
SNV,input,300,0.23284015,ALOX5,
SNV,input,301,0.19262005,ALOX5AP,
SNV,input,302,0.13025889,ALOXE3,
SNV,input,303,0.20607147,ALPI,
SNV,input,304,0.32090673,ALPK1,
SNV,input,305,0.28340456,ALS2,
SNV,input,306,0.2038977,ALS2CL,
SNV,input,307,0.07859927,ALX3,
SNV,input,308,0.2301745,AMACR,
SNV,input,309,0.09286727,AMBN,
SNV,input,310,0.18305896,AMBP,
SNV,input,311,0.13589773,AMDHD2,
SNV,input,312,0.18621337,AMELX,
SNV,input,313,0.40122756,AMER1,
SNV,input,314,0.07859927,AMH,
SNV,input,315,0.16954207,AMHR2,
SNV,input,316,0.13589773,AMIGO2,
SNV,input,317,0.19903375,AMN,
SNV,input,318,0.34848678,AMOT,
SNV,input,319,0.26340982,AMOTL1,
SNV,input,320,0.078599274,AMOTL2,
SNV,input,321,0.2703727,AMPD1,
SNV,input,322,0.2333377,AMPD2,
SNV,input,323,0.13552721,AMPD3,
SNV,input,324,0.09133242,AMTN,
SNV,input,325,0.16356885,AMY2A,
SNV,input,326,0.2839309,AMY2B,
SNV,input,327,0.24505126,ANAPC1,
SNV,input,328,0.08369306,ANAPC16,
SNV,input,329,0.13753773,ANAPC2,
SNV,input,330,0.23615852,ANAPC4,
SNV,input,331,0.141711,ANAPC5,
SNV,input,332,0.05820608,ANAPC7,
SNV,input,333,0.27585763,ANGPT1,
SNV,input,334,0.18853942,ANGPT2,
SNV,input,335,0.27212209,ANGPT4,
SNV,input,336,0.078599274,ANGPTL4,
SNV,input,337,0.04244763,ANGPTL8,
SNV,input,338,0.5037939,ANK1,
SNV,input,339,0.7038414,ANK2,
SNV,input,340,0.43259272,ANK3,
SNV,input,341,0.11962357,ANKFY1,
SNV,input,342,0.1941703,ANKH,
SNV,input,343,0.19468336,ANKLE2,
SNV,input,344,0.13589773,ANKRD1,
SNV,input,345,0.3148462,ANKRD26,
SNV,input,346,0.245575,ANKRD27,
SNV,input,347,0.19606502,ANKRD28,
SNV,input,348,0.2950876,ANLN,
SNV,input,349,0.18150605,ANO1,
SNV,input,350,0.21483554,ANO10,
SNV,input,351,0.26093194,ANO2,
SNV,input,352,0.35455328,ANO3,
SNV,input,353,0.35890046,ANO4,
SNV,input,354,0.36211824,ANO5,
SNV,input,355,0.24590926,ANO6,
SNV,input,356,0.26631054,ANO7,
SNV,input,357,0.111058116,ANO9,
SNV,input,358,0.20958683,ANPEP,
SNV,input,359,0.13448936,ANTXR2,
SNV,input,360,0.1297323,ANXA2,
SNV,input,361,0.14199235,ANXA5,
SNV,input,362,0.1606701,ANXA6,
SNV,input,363,0.26201138,AOC1,
SNV,input,364,0.18828107,AP1B1,
SNV,input,365,0.1995389,AP1G1,
SNV,input,366,0.1088522,AP1G2,
SNV,input,367,0.113615066,AP1M1,
SNV,input,368,0.13515756,AP1M2,
SNV,input,369,0.113615066,AP1S1,
SNV,input,370,0.13589773,AP2A1,
SNV,input,371,0.17420161,AP2A2,
SNV,input,372,0.08557115,AP2B1,
SNV,input,373,0.12482675,AP2M1,
SNV,input,374,0.15678231,AP3B1,
SNV,input,375,0.158767,AP3S1,
SNV,input,376,0.18048388,AP4B1,
SNV,input,377,0.19590698,AP4E1,
SNV,input,378,0.13975874,AP4M1,
SNV,input,379,0.23156969,APAF1,
SNV,input,380,0.26393193,APBA1,
SNV,input,381,0.23259506,APBA2,
SNV,input,382,0.13515756,APBA3,
SNV,input,383,0.2127959,APBB1,
SNV,input,384,0.2754767,APBB1IP,
SNV,input,385,0.39476895,APC,
SNV,input,386,0.36924866,APCS,
SNV,input,387,0.078599274,APEH,
SNV,input,388,0.19698001,APEX1,
SNV,input,389,0.1634808,APH1A,
SNV,input,390,0.15789795,APIP,
SNV,input,391,0.21646903,APLNR,
SNV,input,392,0.19250186,APLP2,
SNV,input,393,0.13975874,APOA1,
SNV,input,394,0.25526756,APOA4,
SNV,input,395,0.22147614,APOA5,
SNV,input,396,0.6876666,APOB,
SNV,input,397,0.099083595,APOBEC1,
SNV,input,398,0.122670665,APOBEC3A,
SNV,input,399,0.116159886,APOBEC3B,
SNV,input,400,0.089323215,APOBEC3C,
SNV,input,401,0.16832258,APOBEC3G,
SNV,input,402,0.15744022,APOBEC3H,
SNV,input,403,0.22564161,APOBEC4,
SNV,input,404,0.20882311,APOBR,
SNV,input,405,0.1379698,APOC1,
SNV,input,406,0.08369305,APOC2,
SNV,input,407,0.07859927,APOC3,
SNV,input,408,0.039794005,APOC4,
SNV,input,409,0.2013674,APOD,
SNV,input,410,0.15469417,APOE,
SNV,input,411,0.11829316,APOH,
SNV,input,412,0.11105812,APOL1,
SNV,input,413,0.07859928,APOOL,
SNV,input,414,0.24186152,APP,
SNV,input,415,0.07859927,APRT,
SNV,input,416,0.13975872,AQP1,
SNV,input,417,0.31039068,AQP10,
SNV,input,418,0.14495334,AQP12A,
SNV,input,419,0.11105812,AQP2,
SNV,input,420,0.16580527,AQP3,
SNV,input,421,0.15744022,AQP4,
SNV,input,422,0.1546539,AQP6,
SNV,input,423,0.12540306,AQP7,
SNV,input,424,0.08369306,AQP8,
SNV,input,425,0.2393857,AQP9,
SNV,input,426,0.23014577,AQR,
SNV,input,427,0.24121426,AR,
SNV,input,428,0.14539422,ARAF,
SNV,input,429,0.29224843,ARAP1,
SNV,input,430,0.38105652,ARAP2,
SNV,input,431,0.24574806,ARAP3,
SNV,input,432,0.13515756,ARC,
SNV,input,433,0.07859927,ARCN1,
SNV,input,434,0.078599274,AREG,
SNV,input,435,0.22097808,AREL1,
SNV,input,436,0.08369306,ARF1,
SNV,input,437,0.039794005,ARF3,
SNV,input,438,0.039794005,ARFGAP1,
SNV,input,439,0.1969485,ARFGAP2,
SNV,input,440,0.08557115,ARFGAP3,
SNV,input,441,0.2674029,ARFGEF2,
SNV,input,442,0.07859927,ARFRP1,
SNV,input,443,0.11105812,ARG1,
SNV,input,444,0.19124651,ARHGAP1,
SNV,input,445,0.2023863,ARHGAP10,
SNV,input,446,0.2750286,ARHGAP11A,
SNV,input,447,0.121490985,ARHGAP11B,
SNV,input,448,0.23181835,ARHGAP12,
SNV,input,449,0.3131947,ARHGAP15,
SNV,input,450,0.23217653,ARHGAP17,
SNV,input,451,0.15796694,ARHGAP18,
SNV,input,452,0.16356885,ARHGAP19,
SNV,input,453,0.22373033,ARHGAP20,
SNV,input,454,0.47618616,ARHGAP21,
SNV,input,455,0.12537333,ARHGAP22,
SNV,input,456,0.24163318,ARHGAP24,
SNV,input,457,0.33559978,ARHGAP25,
SNV,input,458,0.10055141,ARHGAP26,
SNV,input,459,0.19497392,ARHGAP27,
SNV,input,460,0.11829316,ARHGAP28,
SNV,input,461,0.18056189,ARHGAP29,
SNV,input,462,0.1895043,ARHGAP30,
SNV,input,463,0.25895435,ARHGAP31,
SNV,input,464,0.35301995,ARHGAP32,
SNV,input,465,0.300075,ARHGAP33,
SNV,input,466,0.32183412,ARHGAP35,
SNV,input,467,0.14765601,ARHGAP39,
SNV,input,468,0.2330979,ARHGAP4,
SNV,input,469,0.21523899,ARHGAP44,
SNV,input,470,0.2658847,ARHGAP5,
SNV,input,471,0.28622502,ARHGAP6,
SNV,input,472,0.20932992,ARHGAP9,
SNV,input,473,0.1110581,ARHGDIB,
SNV,input,474,0.2244196,ARHGEF1,
SNV,input,475,0.27670783,ARHGEF10,
SNV,input,476,0.23730992,ARHGEF10L,
SNV,input,477,0.325689,ARHGEF11,
SNV,input,478,0.3056361,ARHGEF12,
SNV,input,479,0.23118211,ARHGEF15,
SNV,input,480,0.111058116,ARHGEF16,
SNV,input,481,0.25931096,ARHGEF17,
SNV,input,482,0.17433766,ARHGEF18,
SNV,input,483,0.11514992,ARHGEF19,
SNV,input,484,0.14588566,ARHGEF2,
SNV,input,485,0.19555601,ARHGEF25,
SNV,input,486,0.15915798,ARHGEF26,
SNV,input,487,0.17433766,ARHGEF28,
SNV,input,488,0.16151242,ARHGEF3,
SNV,input,489,0.19150327,ARHGEF35,
SNV,input,490,0.18193884,ARHGEF37,
SNV,input,491,0.12068698,ARHGEF38,
SNV,input,492,0.07859928,ARHGEF39,
SNV,input,493,0.1457383,ARHGEF4,
SNV,input,494,0.2080822,ARHGEF40,
SNV,input,495,0.26025593,ARHGEF5,
SNV,input,496,0.31289786,ARHGEF6,
SNV,input,497,0.20876351,ARHGEF7,
SNV,input,498,0.1906281,ARHGEF9,
SNV,input,499,0.41319233,ARID1A,
SNV,input,500,0.34052902,ARID1B,
SNV,input,501,0.40312028,ARID2,
SNV,input,502,0.039794005,ARID3A,
SNV,input,503,0.2840884,ARID4A,
SNV,input,504,0.1828276,ARID4B,
SNV,input,505,0.15080269,ARIH1,
SNV,input,506,0.13886815,ARIH2,
SNV,input,507,0.039794005,ARL1,
SNV,input,508,0.13589773,ARL13B,
SNV,input,509,0.15557876,ARL2,
SNV,input,510,0.07859927,ARL2BP,
SNV,input,511,0.05820608,ARL8A,
SNV,input,512,0.11105812,ARMC8,
SNV,input,513,0.1260178,ARMCX3,
SNV,input,514,0.16597937,ARNT,
SNV,input,515,0.17216122,ARNT2,
SNV,input,516,0.11361508,ARNTL,
SNV,input,517,0.13572226,ARNTL2,
SNV,input,518,0.15320913,ARPC2,
SNV,input,519,0.04244763,ARPC3,
SNV,input,520,0.039794005,ARPP19,
SNV,input,521,0.08557115,ARRB1,
SNV,input,522,0.13515756,ARRB2,
SNV,input,523,0.16944678,ARSB,
SNV,input,524,0.22367157,ARSD,
SNV,input,525,0.30838737,ARSF,
SNV,input,526,0.22565216,ARSG,
SNV,input,527,0.23263434,ARSH,
SNV,input,528,0.26009613,ARSI,
SNV,input,529,0.25011143,ARSJ,
SNV,input,530,0.12714091,ARSK,
SNV,input,531,0.09133242,ARSL,
SNV,input,532,0.11962357,ARV1,
SNV,input,533,0.15771326,AS3MT,
SNV,input,534,0.15744022,ASAH1,
SNV,input,535,0.28107777,ASAH2,
SNV,input,536,0.31372678,ASAP1,
SNV,input,537,0.07859927,ASB1,
SNV,input,538,0.14010109,ASB10,
SNV,input,539,0.13138612,ASB11,
SNV,input,540,0.1469739,ASB12,
SNV,input,541,0.07859927,ASB13,
SNV,input,542,0.078599274,ASB14,
SNV,input,543,0.26803374,ASB15,
SNV,input,544,0.113615066,ASB16,
SNV,input,545,0.31301394,ASB17,
SNV,input,546,0.078599274,ASB18,
SNV,input,547,0.2675589,ASB2,
SNV,input,548,0.23504968,ASB3,
SNV,input,549,0.17673226,ASB4,
SNV,input,550,0.26721734,ASB5,
SNV,input,551,0.09133242,ASB6,
SNV,input,552,0.15789796,ASB7,
SNV,input,553,0.1110581,ASB8,
SNV,input,554,0.16702175,ASB9,
SNV,input,555,0.07859927,ASCC1,
SNV,input,556,0.14732894,ASCC2,
SNV,input,557,0.3360592,ASCC3,
SNV,input,558,0.4069201,ASH1L,
SNV,input,559,0.11361508,ASH2L,
SNV,input,560,0.15678231,ASL,
SNV,input,561,0.19190317,ASMT,
SNV,input,562,0.19172299,ASNS,
SNV,input,563,0.13753773,ASPA,
SNV,input,564,0.15789796,ASPG,
SNV,input,565,0.15524706,ASPH,
SNV,input,566,0.10110236,ASPN,
SNV,input,567,0.17523326,ASPSCR1,
SNV,input,568,0.15744022,ASS1,
SNV,input,569,0.23279922,ASXL1,
SNV,input,570,0.4861845,ASXL2,
SNV,input,571,0.056327984,ATAD1,
SNV,input,572,0.27804786,ATAD2,
SNV,input,573,0.20853283,ATAD3B,
SNV,input,574,0.10328946,ATF1,
SNV,input,575,0.19242388,ATF2,
SNV,input,576,0.08369306,ATF4,
SNV,input,577,0.1733298,ATF6,
SNV,input,578,0.3095609,ATF7IP,
SNV,input,579,0.11105812,ATG14,
SNV,input,580,0.113615066,ATG5,
SNV,input,581,0.14535235,ATG7,
SNV,input,582,0.14199235,ATG9A,
SNV,input,583,0.19617982,ATIC,
SNV,input,584,0.440844,ATM,
SNV,input,585,0.24742141,ATN1,
SNV,input,586,0.39595082,ATP10B,
SNV,input,587,0.3854333,ATP10D,
SNV,input,588,0.21451183,ATP11A,
SNV,input,589,0.20514695,ATP11B,
SNV,input,590,0.36285192,ATP11C,
SNV,input,591,0.26900733,ATP12A,
SNV,input,592,0.13789687,ATP13A1,
SNV,input,593,0.22017352,ATP13A2,
SNV,input,594,0.26393995,ATP13A4,
SNV,input,595,0.31385747,ATP13A5,
SNV,input,596,0.16318327,ATP1A1,
SNV,input,597,0.35120925,ATP1A2,
SNV,input,598,0.20443012,ATP1A3,
SNV,input,599,0.33962208,ATP1A4,
SNV,input,600,0.17513254,ATP1B1,
SNV,input,601,0.07859927,ATP1B2,
SNV,input,602,0.07859927,ATP1B3,
SNV,input,603,0.32206705,ATP2A1,
SNV,input,604,0.25768256,ATP2A2,
SNV,input,605,0.18857904,ATP2A3,
SNV,input,606,0.44446495,ATP2B1,
SNV,input,607,0.3281077,ATP2B2,
SNV,input,608,0.45139426,ATP2B3,
SNV,input,609,0.22111839,ATP2B4,
SNV,input,610,0.2779535,ATP2C1,
SNV,input,611,0.04244763,ATP2C2,
SNV,input,612,0.25888243,ATP4A,
SNV,input,613,0.2259093,ATP5F1A,
SNV,input,614,0.19774088,ATP5F1B,
SNV,input,615,0.13753773,ATP5F1C,
SNV,input,616,0.07859927,ATP5F1E,
SNV,input,617,0.11741656,ATP5MC1,
SNV,input,618,0.039794005,ATP5MC2,
SNV,input,619,0.09070304,ATP5MC3,
SNV,input,620,0.13105315,ATP5MF,
SNV,input,621,0.078599274,ATP5MG,
SNV,input,622,0.09286726,ATP5PB,
SNV,input,623,0.12482674,ATP6AP1,
SNV,input,624,0.12864387,ATP6AP2,
SNV,input,625,0.16970846,ATP6V0A1,
SNV,input,626,0.15452722,ATP6V0A2,
SNV,input,627,0.20218483,ATP6V0A4,
SNV,input,628,0.111058116,ATP6V0B,
SNV,input,629,0.11958474,ATP6V0C,
SNV,input,630,0.2093246,ATP6V0D2,
SNV,input,631,0.07859927,ATP6V0E1,
SNV,input,632,0.07859927,ATP6V0E2,
SNV,input,633,0.17513253,ATP6V1A,
SNV,input,634,0.19415666,ATP6V1B1,
SNV,input,635,0.15744022,ATP6V1B2,
SNV,input,636,0.2654964,ATP6V1C1,
SNV,input,637,0.111058116,ATP6V1C2,
SNV,input,638,0.1110581,ATP6V1D,
SNV,input,639,0.08369306,ATP6V1E1,
SNV,input,640,0.123635724,ATP6V1E2,
SNV,input,641,0.12936452,ATP6V1F,
SNV,input,642,0.09437877,ATP6V1G2,
SNV,input,643,0.123635724,ATP6V1H,
SNV,input,644,0.36654314,ATP7A,
SNV,input,645,0.34748393,ATP7B,
SNV,input,646,0.19394766,ATP8A1,
SNV,input,647,0.40750712,ATP8A2,
SNV,input,648,0.20853283,ATP8B1,
SNV,input,649,0.26308253,ATP8B2,
SNV,input,650,0.2887656,ATP8B3,
SNV,input,651,0.32022583,ATP8B4,
SNV,input,652,0.20694251,ATP9A,
SNV,input,653,0.19242388,ATP9B,
SNV,input,654,0.3293385,ATR,
SNV,input,655,0.2225679,ATRIP,
SNV,input,656,0.3973082,ATRX,
